"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2021056206,"02","1","411 FEHELEY DR","","KING OF PRUSSIA","PA","19406","BAYSTATE POOL SUPPLIES OF N.E.,","6102779965","033000","","","","","N","","","","","","N","","1","00125501","09"
2021079936,"99","9","8153NBROOKVILLE WAY","","AVON","IN","46123","UNITY TRANS CARGO","7189867491","080000","","","","","N","","","","","","N","0","1","03616083","08"
2021106138,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","000000","","","","","N","","","","","","N","","1","00099999","99"
2021114566,"02","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION COMPANY","7174645800","012500","","","","","N","","","","","","","","1","00586386","12"
2021120387,"04","9","1526 MILTON GROVE RD","","MOUNT JOY","PA","17552","KEREK MARTIN","7172781549","035000","","","","","N","","","","","","N","","3","02450898","06"
2021073078,"03","7","245 OAK BOTTOM RD","","QUARRYVILLE","PA","17566","CAULER CONTAINERS","7178060991","999999","","","","","N","","","","","","N","0","1","00000000","04"
2021089997,"02","1","54 DENVER ROAD","","DENVER","PA","17517","W E H SUPPLY INC.","7176724237","330000","","","","","N","","","","","","N","","2","00404893","05"
2021091545,"05","1","2435 PILLSBURY AVE S, APT 107","","MINNEAPOLIZ","MN","55404","MALTA TRANSPORTATIONS LLC","7206887307","026001","","","","","N","","","","","","N","","1","03456101","08"
2021016895,"99","9","3401 MARIETTA AVE","","LANCASTER","PA","17601","WEST HEMPFIELD TOWNSHIP","9999999999","066000","","","","","N","","","","","","U","","1","","99"
2021020882,"05","2","101 WEST HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRANSPORT","8006926008","080000","","","","","N","","","","","","N","","2","00822830","08"
2021055716,"03","1","1145 ARIZONA AVE","","FT LAUDERDALE","FL","33312","GREATER PURPOSE MOVING","7188513521","025500","","","","","N","","","","","","N","","1","01885405","09"
2021076576,"02","0","3 PARK CIRCLE DRIVE","","LANCASTER","PA","17603","MT DUKE TRANSPORT LLC","7179173009","011350","","","","","N","","","","","","N","A-8921381","1","03185335","02"
2021089207,"02","3","13 E MAIN STREET","","MOUNTVILLE","PA","17554","PATRIOT TOWING","7172850100","025500","","","","","N","","","","","","N","A-00121587","1","01134894","03"
2021099356,"99","99","38342 RED ROBIN LANE","","CLEMENTS","MD","20624","CULLINS TRUCKING INC","7178846102","999999","","","","","N","","","","","","","","1","","08"
2022009602,"02","2","51 LONG AVE","","EPHRATA","PA","17522","SWEETWATER PROPANE INC","7177403430","033000","3","","","","Y","9","","","","","N","","1","02139712","98"
2021118923,"02","1","95 CEDAR LN SUITE 5","","ENGLEWOOD","NJ","07631","ARIA HD LLC","2012554439","025900","","","","","N","","","","","","N","","1","02955164","02"
2021087026,"04","2","PO BOX 248","","PEACH BOTTOM","PA","17563-0248","MARTIN NOLT TRUCKING LLC","7175480282","080000","","","","","N","","","","","","N","","1","00133403","08"
2021095016,"03","1","3850 STATE ROUTE 39","","MILLERSBURG","OH","44654","CARLISLE CARRYALL CORP","3308933895","080000","","","","","N","","","","","","","","1","00655319","08"
2021114343,"05","1","1000 RIVERSIDE DRIVE","","KEASBEY","NJ","08832","THE GILBERT CO","7327095330","080000","","","","","N","","","","","","","","1","03128543","08"
2021115887,"99","99","1461 LANCASTER RD","","MANHEIM","PA","17545","NOAH W KREIDER & SONS","9999999999","999999","","","","","N","","","","","","","","1","","08"
2021016071,"05","1","456 PENN STREET","","YEADON","PA","19050","FORRSMITH LOGISTICS SERVICES LLC","9999999999","080000","","","","","N","","","","","","N","","1","02257556","08"
2021030258,"02","6","3224 CONOWINGO RD","","STREET","MD","21154","CLEARY TRANSPORTATION","4104574770","026000","","","","","N","","","","","","N","","2","00435234","09"
2021051198,"03","8","8 BEAVER VALLEY PK","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION CO","9999999999","080000","","","","","","","","","","","N","","2","","12"
2021080063,"99","4","149 PARTRIDGE DR","","EPHRATA","PA","17522","BENDER, RONALD E","7177995759","026000","","","","","N","","","","","","","0","2","","04"
2021003396,"04","7","3955 NORTH GEORGE STREET","","YORK","PA","17402","PENN WASTE","7177147979","040000","","","","","N","","","","","","","","2","02070588","98"
2021020892,"03","6","4950 CRESCENT TECHNICAL CT","","ST AUGUSTINE","FL","32086","TONY'S AUTO TRANSPORT","8506173711","080000","","","","","N","","","","","","U","","2","02210113","08"
2021031196,"02","1","2925 SCHOENERSVILLE RD","","BETHLEHEM","PA","18017","WESTERN EXPRESS INC.","8773690289","","","","","","N","","","","","","N","","2","00511412","08"
2021066203,"99","1","359 E PARK DR","","HARRISBURG","PA","17111","UNITED PARCEL SERVICE","9999999999","023000","","","","","N","","","","","","U","","3","","02"
2021081001,"99","0","3435 COMPASS RD","","GAP","PA","17527","E& E GENERAL CONTRACTING L","9999999999","010850","","","","","N","","","","","","","UNKNOWN","2","","02"
2021094353,"05","2","101 W HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRANSPORT INC","7173675913","080000","","","","","N","","","","","","N","","2","00822830","08"
2021094488,"04","0","1725 MOUNT PLEASANT RD","","LEBANON","PA","17042","BURNIN BUSHELS TRANSPORT LLC","7176293792","080000","","","","","N","","","","","","N","","1","03447967","08"
2021122836,"05","1","6700 W 15TH ST","","GARY","IN","46402","ROEHL TRANSPORT INC","7155917000","080000","","","","","N","","","","","","N","","2","00074481","08"
2021047546,"03","1","289 CHAMBERS ROAD","","TOUGHKENAMON","PA","19374","CF LOGISTICS LLC","0000000000","080000","","","","","N","","","","","","N","","1","00250513","08"
2021016733,"03","1","6060 COLLETT RD","","FARMINGTON","NY","14425","LEONARDS EXPRESS INC","5859248140","999999","","","","","N","","","","","","N","","1","00920222","08"
2021020661,"02","2","58 HATVILLE RD","","GORDONVILLE","PA","17529","ESH FOODS","7177688542","052000","","","","","N","","","","","","N","","2","00450247","03"
2021103708,"02","8","8 BEAVER ALLEY PIKE","","WILLOW ST.","PA","17584","SHULTZ TRANSPORT COMPANY","7174645800","999999","","","","","N","","","","","","","","1","","12"
2021112860,"02","1","7348 BALTIMORE-ANAPOLIS BLVD","","GLEN BURNIE","MD","21061","RYDER TRUCK RENTAL LT","8889979337","026000","","","","","N","","","","","","N","","1","03550372","03"
2021114964,"02","4","2771 LINCOLN HIGHWAY EAST","","RONKS","PA","17572","PARADISE MASONRY LLC","7174058187","019500","","","","","N","","","","","","N","","2","02250623","09"
2021120806,"02","1","6985 AIRPORT HIGHWAY LN","","PENNSAUKEN","NJ","08109","OILMATIC OF NJ & EASTERN PA","8777233645","007000","","","","","N","","","","","","N","","1","01372295","03"
2021034885,"99","9","14 SCHOOL LANE AVENUE","","BROWNSTOWN","PA","17508","WEST EARL FIRE COMPANY","9999999999","019500","","","","","N","","","","","","U","","2","","99"
2021054746,"99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","","","2","","08"
2021057517,"03","4","1815 HORSESHOE PIKE","","HONEY BROOK","PA","19344","LYONS AND HOHL PAVING","6103045607","073280","","","","","N","","","","","","N","","2","00649144","04"
2021057517,"03","4","587 HAMMER CREEK RD.","","LITITZ","PA","17543","ELITE PAVING INC","7177258278","073280","","","","","N","","","","","","N","","3","02202900","09"
2021073200,"05","1","500 BECKER RD","","LEOLA","PA","17540","BLESSINGS OF HOPE","7177253533","080000","","","","","N","","","","","","N","","1","02254423","08"
2021077904,"05","1","6333 E 5TH AVE","","HIALEAH","FL","33013","PS MARTINEZ FAST TRANSPORT INC","7867204314","080000","","","","","N","","","","","","N","","2","03326532","08"
2021103441,"05","3","2 JEROME AVE P.O. BOX 387","","LYNDHURST","NJ","07071","DEMASE TRUCKING CO INC","2019337775","080000","","","","","N","","","","","","N","","1","00157948","08"
2021108435,"99","0","2026 NORTH BROADWAY ST","","NEW ULM","MN","56073","WATERSTREET ENTERPRISES LLC","5073592037","080000","","","","","N","","","","","","N","","3","00116455","08"
2021114782,"05","1","350 POPLAR CHURCH RD","","CAMP HILL","PA","17011","REPUBLIC ENVIROMENTAL SYSTEMS TR","7177637064","080000","","","","","N","","","","","","N","","1","00267146","08"
2022086498,"05","3","280 NEW BRIDGEVILLE RD","","WRIGHTSVILLE","PA","17368","MICHAEL KNAUB","7170000000","073280","","","","","N","","","","","","","A-1234567","1","03008295","06"
2021021577,"99","9","740 E LINCOLN AVE","","MYERSTOWN","PA","17067","DENMAR ASSOCIATES LLC","9999999999","014200","","","","","N","","","","","","U","","1","","99"
2021027171,"05","1","28327 CONNIE CT","","CANYON COUNTRY","CA","91387","AMERICAN LOGISTICS INC.","6614764571","052000","","","","","N","","","","","","N","","2","02483654","08"
2021032287,"02","9","15 NEWPORT RD","","ISLAND PARK","NY","11559","TINEO INTERNATIONAL LOGISTICS","5162979098","999999","","","","","N","","","","","","N","","1","03554312","09"
2021035883,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2021055747,"03","8","45 ERICK RD","","LANCASTER","PA","176013111","RED ROSE TRANSIT","7172911243","999999","","","","","N","","","","","","U","","2","","13"
2021058332,"05","1","PO BOX 2177","","EAST WENATCHEE","WA","98807","EAGLESYSTEMS INC","9999999999","080000","","","","","N","","","","","","N","","2","00314990","08"
2021068172,"99","4","3730 SANDHURST DR","","YORK","PA","17406","REPUBLIC SERVICES OF PENNSYLVA","9999999999","073280","","","","","N","","","","","","U","","2","","05"
2021071478,"05","1","5045 OAKTON ST","","SKOKIE","IL","60077","BUTACIS TRUCKING INC","2242014000","080000","","","","","N","","","","","","N","","2","02315547","08"
2021016070,"99","9","634 3RD STREET","","LANCASTER","PA","17603","ALL THE WAY IN COMPANY","9999999999","014000","","","","","N","","","","","","N","","1","","99"
2021074214,"04","4","400 SOLLENBERGER RD","","NEW HOLLAND","PA","17557","LEONARD MILLER INC","7175755599","080000","","","","","N","","","","","","N","","2","01331394","04"
2021078737,"05","1","1604 INDUSTRIAL DR","","CARLISLE","PA","17013","GIANT COMPANY LLC","8888144268","080000","","","","","N","","","","","","N","A-8914784","1","00005874","08"
2021078995,"02","1","1934 LANCASTER PIKE #9659","","PEACH BOTTOM","PA","17563","POWLS FEED SERVICES INC","7175482376","026000","","","","","N","","","","","","N","","3","00287294","03"
2021083800,"99","9","23 PRESTIGE LN","","LANCASTER","PA","17603","CYGNUS HOME SERVICE LLC","9999999999","014500","","","","","N","","","","","","U","","2","","99"
2021088128,"05","2","7201 HAMILTON BLVD","","ALLENTOWN","PA","18195","AIR PRODUCTS","7173931062","080000","2","","","","Y","1","","","","","N","","3","00101263","08"
2021103848,"02","3","650 FIREHOUSE ROAD PO 640","","GRANTVILLE","PA","17028","WALTERS SERVICE","8006905756","014500","","","","","N","","","","","","N","","1","01273871","04"
2021013813,"03","0","3673 ROUTE 6","","WELLSBORO","PA","16901","MAYBERRY TRANSPORTATION INC","5704397767","018500","","","","","N","","","","","","N","A-8913731","1","00942160","09"
2021019394,"03","4","EQUIP 042-8077 17TH &ARSENAL B","","HARRISBURG","PA","17120","PENNDOT","7177723838","040000","","","","","N","","","","","","N","","2","","09"
2021039749,"02","1","55 GLENLAKE PKY NE","","ATLANTA","GA","30328-3474","UNITED PARCEL SERVICE INC","4048283676","023000","","","","","N","","","","","","N","","2","00021800","09"
2021062138,"03","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENKE TRUCK LEASING","9094511511","080000","","","","","N","","","","","","N","","2","03360747","08"
2021074067,"03","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT","9999999999","073000","","","","","N","","","","","","N","A-00999999","1","00661173","08"
2021095577,"05","1","209 LATHAM AVE","","PLYMOUTH","NC","27962","GBN LOGISTICS","2523252204","080000","","","","","N","","","","","","N","","1","03550224","08"
2021017299,"05","0","1530 FRUITVILLE PK","","LANCASTER","PA","17601","BLACK HORSE CARRIERS","7173952980","080000","","","","","N","","","","","","N","","1","00807505","00"
2021022455,"03","2","780 MEDIA ROAD","","OXFORD","PA","19363","JOSEPH STOWE","4439073613","080000","","","","","N","","","","","","N","","3","00958013","08"
2021042780,"05","6","106 PATRIDGE WAY","","LANDENBERG","PA","19350","MAV TRUCKING LLC","6102992064","080000","","","","","N","","","","","","N","","3","02901137","08"
2021077660,"04","4","5506 PINE ROAD","","THOMASVILLE","PA","17364","TODD GOSNELL PAVING","7177926611","073280","","","","","N","","","","","","N","","1","02253917","04"
2021119972,"02","4","251 OLD LEACOCK RD","","GORDONVILLE","PA","17529","LEACOCK PAVNG LLC","7177799337","040000","","","","","N","","","","","","N","","2","02312326","09"
2021127043,"05","0","8501 SHALLOW CREEK CT","","NEW PORT RICHEY","FL","34653","BIG 5 LOGISTICS","8478772769","080000","","","","","N","","","","","","","","2","03680881","08"
2021009851,"05","3","1312 E 200 N","","WASHINGTON","IN","47501","BOYD AND SONS LLC","8122546858","080000","","","","","N","","","","","","N","0","2","00177873","08"
2021057511,"03","0","1112 ROUTE 41 SUITE 103","","SCHERERVILLE","IN","46375","EVANS DELIVERY CO INC","8006667885","080000","","","","","N","","","","","","N","","3","00038111","04"
2021077659,"99","2","205 WOODROW AVE","","SINKING SPRING","PA","19608","FM BROWNS SONS INC","6108583458","073280","","","","","N","","","","","","N","","2","00033310","04"
2021102984,"02","3","5199 MAIN ST","","EAST PETERSBURG","PA","17520","WAYNE'S VTOWING & RECOVERY LLC","7175815151","018000","","","","","N","","","","","","N","","2","02034900","03"
2021102984,"02","3","5199 MAIN ST","","EAST PETERSBURG","PA","17520","WAYNE'S VTOWING & RECOVERY LLC","7175815151","018000","","","","","N","","","","","","N","","3","02034900","03"
2021123265,"05","99","1471 W MAIN STREET","","MOUNT JOY","PA","17552","MOUNT JOY FARMERS CO-OP","7176535431","080000","","","","","N","","","","","","","","2","00010883","08"
2021128294,"05","1","13511 MAIN STREET, STE 104","","LEMONT","IL","60439","DASIC LOGISTICS INC","2242347334","080000","","","","","N","","","","","","","","2","03369976","08"
2021034166,"05","3","390 NORTH LONG RD","","AVONMORE","PA","15681","M-A TRANSPORT INC","7247261661","020900","","","","","N","","","","","","N","A-00118107","1","00871981","08"
2021036522,"03","7","1251 EAST EARL RD","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559650","050000","","","","","N","","","","","","N","A-8911340","2","14113530","09"
2021041898,"03","1","104 WEST HIGH ST","","TERRELL","TX","75160","K L BREEDEN & SONS LLC","7174158846","080000","","","","","N","","","","","","N","","2","01836511","08"
2021080605,"04","9","934 JUNCTION RD","","MANHEIM","PA","17545","SPORTING VALLEY FEEDS LLC","7172781023","073280","","","","","N","","","","","","N","","2","00183978","04"
2021083932,"05","3","9311 FOREST GLEN","","DARIEN","IL","60561","LANDHAWK CARRIERS INC","6303623753","080000","","","","","N","","","","","","N","","1","03018822","08"
2021095043,"04","4","790 GLENWOOD DR","","EPHRATA","PA","17522","ZIMMERMAN EXCAVATING","7177330252","073280","","","","","N","","","","","","","327955","2","00710628","04"
2021018949,"99","9","248 MONTEREY ROAD","","BIRD IN HAND","PA","16505","MONTEREY TRANSPORT LLC","9999999999","016500","","","","","N","","","","","","U","","1","","99"
2021036711,"99","9","EQUIP 75-434 RT 283","RT 283 PO BOX 67676","HARRISBURG","PA","17106","PA TURNPIKE COMMISSION","9999999999","041000","","","","","N","","","","","","N","","2","","99"
2021045028,"03","9","73137 STATE HWY 16","","GRAND MEADOWS","MN","55936","VALLEY TRANSPORTATION SERVICE IN","8006574910","080000","","","","","N","","","","","","N","","2","00456821","99"
2021084751,"99","9","319 HALLADAY ST","","JERSEY CITY","NJ","07304","ZAYAS TRU  C  KING LLC","3474519689","080000","","","","","N","","","","","","N","","1","00265752","08"
2021102987,"02","1","1604 INDUSTRIAL DR","","CARLISLE","PA","17013-1665","THE GIANT COMPANY LLC","7172407580","017950","","","","","N","","","","","","N","","1","00005874","03"
2021105512,"99","1","202 S HANOVER ST","","POTTSTOWN","PA","19465","&F COMMERCIAL PRODUCTS","9999999999","012300","","","","","N","","","","","","","","2","","02"
2021109755,"99","1","STE 1500 14002 E 21ST ST","","TULSA","OK","74134","EAN HOLDINGS LLC","9999999999","019500","","","","","N","","","","","","","","1","","99"
2021030406,"05","1","7135 CENTENNIAL PL","7135 CENTENNIAL PL","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8773690289","","","","","","N","","","","","","N","","1","00511412","08"
2021034020,"02","1","485 MASON DIXON RD","","GREENCASTLE","PA","17225","HOFFMAN TRANSPORTATION INC","7175977117","080000","","","","","N","","","","","","N","","2","00139857","08"
2021038869,"04","4","3410 COMPASS ROAD","","GAP","PA","17527","SITE PREPARATIONS, LLC","7177235024","080000","","","","","N","","","","","","N","","2","02549178","04"
2021085470,"03","9","1076 OLD MANHEIM PIKE","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","7173932627","028500","","","","","N","","","","","","N","","2","00424824","04"
2021063558,"99","9","135 BENTZ MILL RD","","EAST BERLIN","PA","17316","WAGGONER CONSTRUCTION","9999999999","015000","","","","","N","","","","","","U","","1","","99"
2021082768,"04","0","1896 AUCTION RD","","MANHEIM","PA","17545","I K STOLTZFUS SERVICE CORP","9999999999","013025","","","","","N","","","","","","U","","1","","04"
2021109078,"05","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO L P","8443764091","016465","","","","","N","","","","","","N","","1","00327574","08"
2021110261,"05","1","20 WEST MARKET ST","","YORK","PA","17401","WOLF LOGISTICS LLC","7178490618","080000","","","","","N","","","","","","N","","2","02888236","08"
2021043407,"04","5","3912 BRUMBAUGH RD PO BOX 77","","NEW ENTERPRISE PA","PA","16664","EII TRANSPORT","7173541394","007328","","","","","N","","","","","","N","A-0114819","2","01464984","04"
2021011336,"99","9","1149 HARRISBURG PIKE","","CARLISLE","PA","17013","GIANT FOOD STORES LLC","9999999999","019500","","","","","N","","","","","","U","","2","","99"
2021040170,"99","9","328 WISSLER RD","","NEW HOLLAND","PA","17557","RPM CONSTRUCTION SERVICES LLC","9999999999","026000","","","","","N","","","","","","U","","2","","99"
2021119239,"02","9","PO BOX 1500 813 LITITZ PIKE","","LITITZ","PA","17543","SKH MANAGEMENT COMPANY","7173974719","","","","","","","","","","","","N","","1","00225574","99"
2021054515,"05","1","815 LEMOYNE RD","","NORTHWOOD","OH","43619","MOTOR CARRIER SERVICE, LLC","8006268381","080000","","","","","N","","","","","","N","","2","02479598","08"
2021073544,"99","9","1452 WOODLOT RD","","MANHEIM","PA","17545","CONTROL ASSOCIATES & MFG L","9999999999","014500","","","","","N","","","","","","U","","1","","99"
2021085044,"99","3","190 KELLY RD","","QUAKERTOWN","PA","18951","PENN STAINLESS PRODUCTS INC","8002226144","080000","","","","","N","","","","","","N","","1","00358759","08"
2021003064,"99","8","2701 EAST CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","8009324625","000099","","","","","N","","","","","","N","","2","00620601","12"
2021007764,"02","9","2 NORTH NINTH STREET","","ALLENTOWN","PA","18101","PPL UTILITIES","4846190766","033000","","","","","N","","","","","","N","","1","00010008","09"
2021020066,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","99"
2021022118,"05","1","839 E LEXINGTON ST","","ALLENTOWN","PA","18103-3576","BLUE BRIDGE TRUCKING LLC","4843574230","080000","","","","","N","","","","","","N","","1","01473590","08"
2021022118,"05","1","3854 HAMME RD","","GLENVILLE","PA","17329-9398","PULSE TRANSPORT INC","7175150333","080000","","","","","N","","","","","","N","A-8919374","3","02941350","08"
2021039504,"06","3","5046 NEWPORT RD","","KINZERS","PA","17535","L G TRANSPORT LLC","7174429610","080000","","","","","N","","","","","","N","","1","00928404","08"
2021053508,"04","4","49 N. FARMERSVILLE RD","","EPHRATA","PA","17522","PAUL LANDIS","7173548453","073280","","","","","N","","","","","","N","","2","00704951","04"
2021103619,"05","1","6700 W 15TH AVE","","GARY","IN","46402","ROEHL TRANSPORT INC","7155913795","999999","","","","","N","","","","","","","","1","00074481","08"
2021124568,"02","2","23 NORTH LINGLE AVE","","HERSHEY","PA","17033","BOGRETTES PROPANE INC","7173954184","033000","2","","","","Y","1","","","","","","","2","02630299","05"
2021010261,"02","1","RT 10 GRN HILLS BOX 791","","READING","PA","19603","PENSKE LEASING AND RENTAL","7174642999","050000","","","","","N","","","","","","N","","2","00430155","03"
2021027451,"02","3","174 YORK ST","","AUBURN","NY","13021","BARR, TRANSPORTATION CORP","9999999999","999999","","","","","N","","","","","","N","","1","00014787","08"
2021027451,"02","1","25 WISSLER RD","","LITITZ","PA","17543","MARTINS TRANSPORT INC","9999999999","054320","","","","","N","","","","","","N","","2","00388975","09"
2021092234,"99","0","247 S POOL FORGE RD","","NARVON","PA","17555","NARVON CONSTRUCTION LLC","9999999999","014000","","","","","N","","","","","","","","1","","02"
2021103108,"05","0","34564 PEAR TREE RD","","MILLSBORO","DE","19966","WWC III TRUCKING","3022387778","028500","","","","","N","","","","","","N","","1","00715886","08"
2021111531,"05","9","1525 KING ST","","LEBANON","PA","17042","TRIPLE M FARMS","7172693741","080000","","","","","N","","","","","","N","","1","00877434","08"
2021029559,"99","3","6200 N HIAWATHA AVE #304","","CHICAGO","IL","60646","WIDER","5108879300","080000","","","","","N","","","","","","Y","","1","02568612","08"
2021038688,"03","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","7175726015","058000","","","","","N","","","","","","N","","1","02074205","00"
2021040505,"99","9","301 W PEARL ST","","FREMONT","IN","46737","DEXTER AXLE","2602430422","","","","","","N","","","","","","N","","2","00809975","08"
2021041130,"05","1","9200 E 146TH ST","","NOBLESVILLE","IN","46060","JB HUNT TRANSPORT","8004524868","080000","","","","","N","","","","","","N","","1","00080806","06"
2021051013,"05","3","3315 W KATHLEEN ST","","TAMPA","FL","33607","KATHLEEN EXPRESS LLC","8135008755","080000","","","","","N","","","","","","N","","1","03468974","08"
2021059465,"05","1","4555 HOLLINS FERRY RD","","BALTIMORE","MD","21227","COWAN SYSTEMS LLC","4102470800","022000","","","","","N","","","","","","N","","1","00548880","06"
2021069619,"99","1","45 ERICK RD","","LANCASTER","PA","17601","EASTON COACH COMPANY","9999999999","999999","","","","","N","","","","","","U","","1","","99"
2021082388,"03","4","275 NORTH CLAY ROAD","","LITITZ","PA","17543","RUTH WEAVER","7179893089","080000","","","","","N","","","","","","N","","2","02094055","04"
2021086487,"05","1","7800 LINGLESTOWN ROAD","","HARRISBURG","PA","17112","TRIPLE K FLEET SERVICE INC","7176357500","999999","","","","","N","","","","","","N","","2","00209410","08"
2021095585,"02","8","2202 SOUTH MARKET STREET","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL","7173610024","999999","","","","","N","","","","","","","A-00350051","1","","12"
2021103560,"02","1","9280 A OLD 222","","BETHEL","PA","19507","RZ DISTRIBUTION LLC","4846509939","","","","","","N","","","","","","U","0","2","00000000","02"
2021106585,"03","9","1435 S COCALICO RD","","DENVER","PA","17517","EZ CARRIER INC","7175873616","080000","","","","","N","","","","","","","","2","00958392","08"
2021106585,"99","99","1834 LINCOLN HWY E","","LANCASTER","PA","17602","H & F GULF INC","9999999999","012300","","","","","N","","","","","","","","3","","99"
2021021866,"04","4","1555 RIVER RD","","MARIETTA","PA","17547","REPUBLIC SERVICES OF PENNSYLVANI","7174266415","073280","","","","","N","","","","","","N","","1","00348394","09"
2021063612,"02","1","925 CONROY PLACE","","EASTON","PA","18040","DANIELS SHARPMART","4845462130","026000","","","","","N","","","","","","N","","1","01295076","03"
2021094662,"99","0","34 S VINTAGE RD","","PARADISE","PA","17562","B & D BUILDERS LLC","9999999999","011200","","","","","N","","","","","","","","1","","02"
2021094662,"99","0","2604 LINCOLN HWY E","","RONKS","PA","17572","BACKYARD CONSTRUCTION LLC","9999999999","014000","","","","","N","","","","","","","","2","","02"
2021101450,"05","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT LLC","5869397000","080000","","","","","N","","","","","","","","1","00661173","08"
2021101450,"03","8","1244 E. NEWPORT RD","","LITITZ","PA","17543","RAYMOND GROFF INC","7176268353","010000","","","","","N","","","","","","","","2","","12"
2021114337,"02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE INC","8007425877","023000","","","","","N","","","","","","N","","2","00151677","02"
2021017013,"02","1","RT 10 GREEN HILLS; PO BOX 405","","READING","PA","19603","PENSKE","7175555555","033000","","","","","N","","","","","","N","","1","00327574","03"
2021055267,"05","2","101 W HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRANSPORT INC","7173614213","080000","","","","","N","","","","","","N","","1","00822830","08"
2021095918,"99","1","311 W STIEGEL ST","","MANHEIM","PA","17545","FENNER INC","9999999999","026000","","","","","N","","","","","","","","2","","05"
2021037782,"99","1","18 CHESTNUT AVE","","IRVINGTON","NJ","07111","PLATINUM FLEET XPRESS TRUCKING I","9084140531","999999","","","","","N","","","","","","N","","1","02563403","08"
2021068790,"03","4","1299 HARRISBURG PKE","","LANCASTER","PA","17603","LCSWMA","7173979968","080000","","","","","N","","","","","","N","","2","00468748","04"
2021075054,"05","1","137 SPORTSMANS LN","","MANHEIM","PA","17545","NOLT, TERRY LYNN","7175720461","080000","","","","","N","","","","","","N","0","2","01838084","08"
2021075378,"03","4","49 N FARMERSVILLE RD","","EPHRATA","PA","17522","PAUL LANDIS","7173548453","050000","","","","","N","","","","","","N","","1","00704951","04"
2021075378,"03","7","1251 E EARL ROAD","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559560","050000","","","","","N","","","","","","N","A-8911340","3","01413530","04"
2021103203,"05","2","1685 BALTIMORE PIKE PO BOX 246","","AVONDALE","PA","19311","PE KRAMME INC","8563588151","080000","","","","","N","","","","","","N","","2","00043443","08"
2021109657,"02","8","45 ERICK RD","","LANCASTER","PA","17601","SOUTH CENTRAL TRANSIT AUTHORITY","7173975613","999999","","","","","N","","","","","","","","2","","13"
2021081148,"03","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT LLC","5864671900","070000","","","","","N","","","","","","N","","2","00661173","08"
2021085043,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999-9999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","99999999","08"
2021114420,"02","3","4180 CHAMBERS HILL RD","","HARRISBURG","PA","17111","H&S TOWING SERVICES INC","7176579941","036000","","","","","N","","","","","","N","","2","00836405","03"
2021128383,"05","2","752 NOTTINGHAM ROAD","","PEACH BOTTOM","PA","17563","MARLIN NOLLT TRUCKING LLC","4846316240","080000","","","","","N","","","","","","N","","1","01334036","08"
2022009152,"04","1","373 EGG HARBOR RD","","SEWELL","NJ","08080","LISCIOS ITALIAN BAKERY","8562182400","014500","","","","","N","","","","","","U","0","1","03155896","98"
2021011825,"99","9","3452 OLD PHILADELPHIA PIKE","P O BOX 518","INTERCOURSE","PA","17534","HOOBER INC","9999999999","019500","","","","","N","","","","","","U","","1","","99"
