"ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","CRN","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","ROADWAY_CLEARED","WEATHER1","WEATHER2","WZ_WORKERS_INJ_KILLED","SECONDARY_CRASH","INTERSECTION_RELATED"
"1746","0","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018000928","3","40.1454","-76.1168","1740","08","1","0","0","0","0","1","0","0","","0","0","0","17","3","0","00","0","40 08:43.269","","00","76 07:00.490","0","0","0","0","36209","0","0","0","N","0","0","0","3","36415","0","","1","01","N","N","3","","0","0","0","0","0","","1739","0","3","0","0","0","0","0","1","0","3","N","","","","","","","","","","","","03","  ","","",""
"0202","2","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018000959","3","40.0394","-76.3068","0158","08","0","0","0","0","0","0","0","0","2","0","0","0","01","3","0","00","1","40 02:22.000","4","00","76 18:24.300","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","0","0","0","0","0","N","0158","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0535","0","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018000961","3","40.0411","-76.4422","0533","08","0","0","0","0","0","0","0","0","2","0","0","0","05","2","0","00","2","40 02:27.781","4","00","76 26:31.874","0","0","0","0","36239","0","0","0","Y","0","0","0","2","36239","0","","1","01","N","N","1","","0","0","1","0","0","N","0527","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"2122","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018000970","3","39.9849","-76.3136","2121","08","0","0","0","0","0","0","0","0","","0","0","0","21","2","0","00","0","39 59:05.816","","00","76 18:48.865","0","0","0","0","36228","0","0","0","N","0","0","0","1","36503","0","","5","02","N","N","0","","0","0","0","0","0","","2116","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0842","1","0","0","0","0","0","0","0","0","1","1","","36","01","2018","2018001228","4","40.1164","-76.0411","0839","08","0","0","0","0","0","0","0","0","2","0","1","0","08","1","0","00","2","40 06:59.160","3","00","76 02:28.030","0","0","0","0","36213","0","0","0","N","0","0","0","2","36213","0","","1","01","N","N","0","","0","0","0","0","0","N","0835","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1534","1","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018001284","3","40.185","-76.3091","1534","08","0","0","0","0","1","0","0","0","1","0","0","0","15","1","0","02","2","40 11:05.929","7","00","76 18:32.760","0","0","0","0","36235","0","0","0","N","0","0","0","2","36506","0","","1","01","N","N","1","","0","0","0","0","0","Y","1529","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0839","0","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018001354","4","39.9748","-76.2795","0837","08","0","1","0","0","0","0","0","0","","0","0","0","08","1","1","01","0","39 58:29.157","","00","76 16:46.326","8","0","0","0","36228","0","0","0","N","0","0","0","3","36503","0","","1","01","N","N","1","","0","0","0","0","0","N","0835","1","2","0","0","1","1","0","1","1","2","N","","","","","","","","","","","","03","  ","","",""
"1324","2","0","0","0","0","0","0","0","0","6","0","","36","01","2018","2018001433","3","40.0144","-76.3267","1319","08","0","0","0","0","0","0","1","0","","0","0","0","13","1","0","02","0","40 00:51.749","","00","76 19:36.106","0","0","0","0","36220","0","0","0","","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","0","3","3","","1317","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"2131","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001596","4","40.1782","-76.165","2130","08","0","0","0","0","0","0","0","0","","0","0","0","21","3","0","00","0","40 10:41.500","","00","76 09:53.900","0","0","0","0","36408","0","0","0","N","0","0","0","1","36408","0","","5","02","N","N","0","","0","0","0","0","0","","2129","0","1","0","0","0","0","0","2","0","1","N","","","","","","","","","","","","03","  ","","",""
"0222","1","0","0","0","0","0","0","0","0","9","0","","36","01","2018","2018001606","2","40.1729","-76.1459","0216","08","0","0","0","0","0","0","0","0","","0","0","0","02","2","0","00","0","40 10:22.284","","00","76 08:45.365","0","0","0","0","36218","0","0","0","N","0","0","0","2","36408","0","","1","01","N","N","0","","0","0","0","0","0","","0212","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0045","2","0","0","0","0","0","0","0","0","5","0","","36","01","2018","2018001627","5","40.0385","-76.3159","0039","08","0","0","0","0","0","0","0","0","","0","0","0","00","3","0","00","0","40 02:18.534","","00","76 18:57.214","0","0","0","0","36301","0","0","0","N","0","0","0","1","36301","0","","6","01","N","N","0","","0","0","1","0","0","","0036","0","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","","03","  ","","",""
"1601","2","0","0","0","0","0","0","0","0","2","0","","36","01","2018","2018001629","4","40.0567","-76.3984","1559","08","0","0","0","0","0","0","1","0","2","0","0","0","15","1","0","00","1","40 03:24.015","2","00","76 23:54.155","0","0","0","0","36214","0","0","0","N","0","0","0","2","36214","0","","1","01","N","N","0","","0","0","0","0","0","N","1559","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1314","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001758","3","39.8894","-76.188","1257","08","0","0","0","0","1","0","0","0","","0","0","0","00","2","0","00","0","39 53:21.903","","00","76 11:16.828","0","0","0","0","36212","0","0","0","","0","0","0","1","68J01","0","","4","01","N","N","0","","0","0","0","0","0","","0001","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1751","2","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018001767","4","40.0588","-76.3207","1744","08","0","0","0","0","0","1","0","0","2","0","0","0","17","3","0","00","2","40 03:31.679","2","03","76 19:14.699","0","0","0","0","36301","0","0","0","N","0","0","0","7","36301","0","","1","01","N","N","0","","0","0","0","0","0","N","1741","0","4","0","0","0","0","0","3","2","4","N","","","","","","","","","","","","03","  ","","",""
"0626","2","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018001775","5","40.1745","-76.1725","0617","08","0","0","0","0","0","0","1","0","","0","0","0","06","3","0","02","0","40 10:28.112","","00","76 10:21.171","0","0","0","0","36408","0","0","0","N","0","0","0","2","36408","0","","1","07","N","N","0","","0","0","0","3","1","N","0610","0","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","10","  ","","",""
"0916","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001832","5","40.1996","-76.1388","0911","08","0","0","1","0","0","0","0","0","","0","0","0","09","1","0","00","0","40 11:58.700","","00","76 08:19.600","0","0","0","0","36210","0","0","0","N","0","0","0","1","36210","0","","4","02","N","N","0","","0","0","0","0","0","","0909","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"0622","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001866","4","40.1392","-76.3526","0614","08","0","0","0","0","0","0","0","0","2","0","0","0","06","2","1","00","2","40 08:21.267","6","00","76 21:09.185","8","0","0","0","36227","0","0","0","N","0","0","0","1","36506","0","","5","01","N","N","0","","0","0","0","0","0","Y","0614","1","1","0","0","0","1","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0550","0","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001877","5","40.2697","-76.1548","0543","08","0","0","0","0","0","1","0","0","","0","0","0","05","2","0","00","0","40 16:10.800","","00","76 09:17.364","0","0","0","0","36236","0","0","0","N","0","0","0","1","36408","0","","4","07","N","N","0","","0","0","1","0","0","","0536","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1204","2","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018001879","2","40.144","-76.5983","1203","08","0","0","0","0","0","2","0","0","1","0","0","0","12","1","2","00","1","40 08:38.281","2","07","76 35:53.962","4","0","0","0","36407","0","0","0","N","0","0","0","4","36407","2","","1","01","N","N","0","","0","0","0","0","0","N","1200","2","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"1224","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001884","5","39.9604","-76.2825","1220","08","0","0","0","0","0","0","0","0","1","0","0","0","12","1","0","00","1","39 57:37.400","3","00","76 16:56.900","0","0","0","0","36228","0","0","0","N","0","0","0","1","36503","0","","4","07","N","N","0","","0","0","0","0","0","N","1215","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1309","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001890","5","40.1132","-76.3926","1305","08","0","0","0","0","1","0","0","0","","0","0","0","13","1","0","00","0","40 06:47.500","","00","76 23:33.300","0","0","0","0","36214","0","0","0","N","0","0","0","1","36214","0","","4","07","N","N","0","","0","0","0","0","0","","1300","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","10","  ","","",""
"0835","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001903","5","40.1421","-76.1222","0823","08","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","03","0","40 08:31.490","","00","76 07:19.951","0","0","0","0","36209","0","0","0","N","0","0","0","1","36415","0","","4","07","N","N","0","","0","0","0","3","3","","0820","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1453","0","0","0","0","0","0","0","0","0","0","0","","36","01","2018","2018001931","5","40.0632","-76.459","1447","08","0","0","0","0","0","1","0","0","2","0","0","0","14","1","0","00","2","40 03:47.471","5","00","76 27:32.374","0","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","1","07","N","N","0","","0","0","1","0","0","Y","1447","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","10","  ","","",""
"1523","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018001936","5","40.1251","-76.0051","1517","08","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","00","0","40 07:30.502","","00","76 00:18.215","0","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","4","07","N","N","0","","0","0","0","0","0","","1515","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"0259","1","0","0","0","0","0","0","0","0","9","0","","36","01","2018","2018001957","5","40.2408","-76.058","0251","08","0","0","0","0","0","0","0","0","","0","0","0","02","6","0","00","0","40 14:26.920","","00","76 03:28.827","0","0","0","0","36401","0","0","0","N","0","0","0","1","36408","0","","1","01","N","N","0","","0","0","0","0","0","","0251","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1724","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002088","4","39.8912","-76.0188","1713","08","0","0","0","0","0","0","0","1","","0","0","0","17","1","1","00","0","39 53:28.266","","00","76 01:07.716","8","0","0","0","36205","0","0","0","","0","0","0","1","68J01","0","","4","01","N","N","0","","0","0","0","0","0","","1706","1","1","0","0","0","1","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1811","2","0","0","0","0","0","0","0","0","2","0","","36","01","2018","2018002129","5","40.1691","-76.1346","1805","08","0","0","0","0","0","0","0","0","2","0","0","0","18","2","2","00","2","40 10:08.837","5","00","76 08:04.496","8","0","0","0","36218","0","0","0","N","0","0","0","3","36408","0","","1","07","N","N","0","","0","0","0","0","0","Y","1802","2","2","0","0","0","2","0","1","0","2","N","","","","","","","","","","","","10","  ","","",""
"2252","1","0","0","0","0","0","0","0","0","2","0","","36","01","2018","2018002157","5","40.0231","-76.2752","2243","08","0","0","0","0","1","0","0","0","2","0","0","0","22","2","1","00","2","40 01:23.066","6","00","76 16:30.832","8","0","0","0","36240","0","0","0","N","0","0","0","4","36240","0","","1","02","N","N","0","","0","0","1","0","0","Y","2238","1","2","0","0","1","1","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"2310","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002158","5","40.1447","-76.1167","2258","08","0","0","0","0","1","0","0","0","","0","0","0","22","2","1","00","0","40 08:40.745","","00","76 06:59.995","8","0","0","0","36209","0","0","0","N","0","0","0","1","36415","0","","5","07","N","N","0","","0","0","0","3","8","","2256","1","1","0","0","0","1","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1626","1","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018002234","4","40.0382","-76.3402","1618","08","0","0","0","0","0","1","0","0","2","0","0","0","16","1","0","00","1","40 02:17.678","4","00","76 20:24.865","0","0","0","0","36220","0","0","0","","0","0","0","3","36101","0","","1","01","N","N","0","","0","0","1","3","2","N","1615","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0624","0","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002237","5","40.0792","-76.3848","0612","08","0","0","0","0","0","0","0","0","","0","0","0","06","2","0","02","0","40 04:45.242","","00","76 23:05.366","0","0","0","0","36214","0","0","0","N","0","0","0","1","36214","0","","5","07","N","N","0","","0","0","1","0","0","","0610","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","10","  ","","",""
"0932","0","0","0","0","0","0","0","0","0","4","1","","36","01","2018","2018002239","4","40.0152","-76.1561","0929","08","0","0","0","0","0","2","0","0","1","0","1","0","09","1","0","01","1","40 00:54.734","3","00","76 09:21.914","0","0","0","0","36215","0","0","0","","0","0","0","2","36215","0","","1","01","N","N","1","","0","0","0","0","0","N","0927","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1413","1","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018002240","4","40.0498","-76.2494","1405","08","0","0","0","0","0","2","0","0","1","0","0","0","14","1","0","00","1","40 02:59.120","2","00","76 14:57.710","0","0","0","0","36215","0","0","0","N","0","0","0","2","36215","0","","1","01","N","N","1","","0","0","0","0","0","N","1400","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0542","0","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002310","6","40.0925","-76.4481","0532","08","0","0","0","0","0","0","0","0","2","0","0","0","05","2","0","00","2","40 05:32.993","1","00","76 26:53.029","0","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","5","02","N","N","1","","0","0","0","0","0","Y","0530","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","10","  ","","",""
"1100","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002371","5","40.1432","-76.6107","1057","08","0","0","0","0","0","0","0","0","2","0","0","0","10","1","0","00","1","40 08:35.673","4","00","76 36:38.641","0","0","0","0","36407","0","0","0","N","0","0","0","2","36407","0","","4","02","N","N","0","","0","0","0","0","0","N","1055","0","1","0","0","0","0","0","2","0","1","N","","","","","","","","","","","","10","  ","","",""
"0748","1","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018002443","6","40.0808","-76.5307","0743","08","0","0","0","0","0","0","0","0","1","0","0","0","07","1","1","02","1","40 04:50.902","6","00","76 31:50.433","8","0","0","0","36211","0","0","0","N","0","0","0","2","36504","0","","1","02","N","N","0","","0","0","1","3","3","N","0740","1","2","0","0","0","1","0","1","0","2","N","","","","","","","","","","","","10","  ","","",""
"1037","2","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018002452","6","40.0434","-76.3157","1034","08","0","0","0","0","0","0","0","1","1","0","0","0","10","1","1","01","2","40 02:36.355","4","00","76 18:56.386","4","0","0","0","36301","0","0","0","N","0","0","0","2","36301","1","","1","01","N","N","0","","0","0","0","3","3","Y","1032","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1116","0","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002457","6","40.032","-76.4688","1110","08","0","0","0","0","0","0","0","0","","0","0","0","11","1","1","03","0","40 01:55.131","","07","76 28:07.596","4","0","0","0","36239","0","0","0","N","0","0","0","1","36239","1","","4","01","N","N","0","","0","0","1","0","0","","1107","1","2","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","  ","","",""
"1418","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002459","6","40.2589","-76.0866","1411","08","0","0","0","0","0","1","0","0","2","0","0","0","14","1","1","00","1","40 15:31.870","4","00","76 05:11.703","3","0","0","0","36210","0","0","0","N","0","0","0","1","36210","0","","5","07","N","N","0","","1","0","0","0","0","N","1405","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1403","1","0","0","0","0","0","0","0","0","4","0","","36","01","2018","2018002486","6","40.1648","-76.2153","1400","08","0","0","1","0","0","0","0","0","1","0","1","0","13","1","1","01","1","40 09:53.149","2","00","76 12:55.030","4","0","0","0","36218","0","0","0","N","0","0","0","3","36402","1","","1","09","N","N","0","","0","0","0","3","2","Y","1359","1","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1521","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002500","3","40.1685","-76.3311","1517","08","1","0","0","0","0","0","0","0","","0","0","0","15","1","0","00","0","40 10:06.600","","00","76 19:52.000","0","0","0","0","36227","0","0","0","N","0","0","0","1","36506","0","","4","01","N","N","0","","0","0","0","0","0","","1517","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1159","1","0","0","0","0","0","0","0","0","7","0","","36","01","2018","2018002535","5","39.9446","-76.1488","1158","08","0","0","0","0","0","0","1","0","1","0","0","0","11","1","0","00","1","39 56:40.604","1","00","76 08:55.783","0","0","0","0","36233","0","0","0","N","0","0","0","2","68J01","0","","4","07","N","N","0","","0","0","0","0","0","N","1156","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1735","1","0","0","0","0","0","0","0","0","1","0","","36","01","2018","2018002554","5","40.0681","-76.2963","1724","08","0","0","0","0","0","1","0","0","3","0","0","0","17","3","2","00","2","40 04:05.013","3","00","76 17:46.761","3","0","0","0","36101","0","0","0","","0","0","0","5","36101","1","","1","01","N","N","0","","1","0","2","0","0","N","1720","2","4","0","0","0","0","0","3","1","4","N","","","","","","","","","","","","03","  ","","",""
