"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2018104780,18,"00","","","",""," ","0","0","0","0","3","  "," ",3,"2","03","06","F","Y",2,"","","","","PA"
2018110193,64,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","N",1,"","","","","DE"
2018047395,25,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","90","01","M","N",1,"","","","","PA"
2018123860,17,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2018104898,17,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","04","F","N",1,"","","","","PA"
2018130008,21,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2018038997,74,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2018101118,84,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018074410,56,"08","M","","",""," ","0","1","0","1","3","  "," ",3,"2","03","03","M","Y",2,"","","","","PA"
2018121514,19,"00","","","",""," ","0","0","0","1","8","  "," ",2,"2","03","03","M","Y",1,"","","","","PA"
2018047400,17,"09","","","",""," ","4","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018054962,1,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","04","F","N",1,"","","","","PA"
2018017325,36,"08","02","","",""," ","0","0","0","2","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2018018060,20,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018098397,20,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018065376,46,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018065927,24,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018073706,48,"08","04","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M"," ",2,"","","","","PA"
2018038958,25,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018034511,56,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"997","","","","PA"
2018045682,50,"99","","","",""," ","0","1","0","1","8","  "," ",1,"1","99","01","F","Y",2,"","","","","PA"
2018116133,99,"99","","","",""," ","9","0","0","0","9","  "," ",1,"1","99","01","U"," ",1,"","","","","ZZ"
2018056649,17,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","F","N",1,"","","","","PA"
2018112151,29,"00","","","",""," ","0","0","0","1","0","  "," ",2,"2","03","03","M","N",1,"","","","","NC"
2018009694,87,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2018053780,13,"00","","","",""," ","0","0","0","0","4","  "," ",2,"2","03","06","M","N",2,"","","","","PA"
2018021743,24,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018072832,18,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2018041091,19,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018109182,8,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","F","N",1,"","","","","PA"
2018072052,1,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","21","06","M","N",1,"","","","","PA"
2018000193,62,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2018123841,31,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018051213,48,"99","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","F","N",2,"","","","","OR"
2018103710,17,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","00","06","F","N",5,"","","","","PA"
2019000635,18,"00","","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2018066768,36,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2018048082,50,"08","02","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018028030,24,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018025965,23,"00","","","",""," ","0","1","0","0","0","  "," ",3,"1","00","01","M","N",2,"","","","","  "
2018085499,22,"08","M","","",""," ","","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2018007459,53,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018008525,30,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F"," ",2,"","","","","PA"
2018104771,17,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2018035035,46,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018054496,40,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2019001737,18,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018120962,18,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018024655,73,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2018042458,23,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018120798,62,"00","","","",""," ","1","0","0","0","3","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2018112030,42,"08","M","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018137471,1,"00","","","",""," ","","1","0","1","0","  "," ",2,"2","22","04","F","N",2,"","","","","PA"
2018073027,44,"08","M","","",""," ","0","1","0","0","0","  "," ",4,"2","03","03","F","N",2,"","","","","OH"
2018124429,10,"00","","","","","9","0","0","0","0","3","02","2",1,"7","00","00","F","Y",1,"","","","","  "
2018124626,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018114785,21,"09","","","",""," ","0","0","0","0","3","  "," ",3,"2","03","04","F","Y",2,"","","","","PA"
2018044522,88,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018031689,31,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018075376,72,"09","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2018048081,72,"00","","","",""," ","4","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"","","","","NJ"
2018074545,3,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","24","04","F","N",2,"","","","","PA"
2018052133,21,"99","","","",""," ","1","1","0","1","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2018044462,67,"99","","","",""," ","0","0","0","0","3","  "," ",2,"2","03","03","F","R",2,"","","","","PA"
2018105619,23,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018012091,34,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","00","03","F","N",1,"","","","","PA"
2018034450,27,"08","M","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2018011118,80,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",1,"","","","","PA"
2018109769,33,"08","02","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2018109769,69,"08","M","","",""," ","9","1","0","3","2","  "," ",1,"1","03","01","F","Y",1,"997","","","","PA"
2018028156,26,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2018009654,46,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","NY"
2018060758,50,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018041302,23,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",1,"","","","","PA"
2018080132,1,"00","","","","","1","0","0","0","0","4","01","2",3,"7","00","00","F","Y",3,"","","","","  "
2018083559,63,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018109388,15,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","06","M","N",2,"","","","","PA"
2018049382,40,"08","M","","",""," ","0","1","0","1","4","  "," ",3,"1","03","01","F","Y",2,"","","","","PA"
2018088176,16,"00","","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2018096708,61,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018040212,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","R",1,"","","","","PA"
2018020832,13,"08","M","","",""," ","0","0","0","0","8","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2018093568,31,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2018005932,11,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","98","03","M","N",1,"","","","","PA"
2018036981,56,"08","M","","",""," ","0","1","0","2","4","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2018025898,5,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","23","03","M","N",1,"","","","","PA"
2018035347,34,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018039527,75,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018139292,17,"00","","","",""," ","2","0","0","0","0","  "," ",2,"2","03","06","M","N",1,"","","","","PA"
2018040886,36,"08","03","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",2,"","","","","PA"
2018104460,48,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","MD"
2018052377,44,"08","M","","",""," ","9","1","0","0","9","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2018075514,23,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018136057,52,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018065833,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018057422,81,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018101316,19,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018029204,8,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","07","M","N",1,"","","","","PA"
2018097829,36,"08","M","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",2,"000","","","","PA"
2018111874,49,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2018102632,29,"09","","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2018132901,99,"99","","","",""," ","9","9","9","9","9","  "," ",1,"1","99","01","U","N",1,"","","","","ZZ"
2018046782,25,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2018119770,34,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018006501,17,"08","03","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018072345,28,"00","","","",""," ","2","0","0","0","0","  "," ",2,"2","00","03","F","N",1,"","","","","PA"
2018038957,26,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018108896,84,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2018009223,23,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018020830,57,"08","M","","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018058266,46,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018032759,80,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2018062896,8,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","06","F","N",2,"","","","","PA"
2018089891,23,"08","M","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018031454,28,"08","M","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018060203,32,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2018033867,17,"09","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018035348,59,"09","","","",""," ","0","1","0","0","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2018086853,26,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018033567,52,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2018125799,19,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018041939,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018063162,45,"00","","","","","9","0","0","0","0","8","05","3",1,"7","00","00","F"," ",1,"000","","","","PA"
2018059995,38,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","TX"
2018081189,53,"08","02","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018086900,16,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",1,"","","","","PA"
2018081673,27,"08","M","","",""," ","0","0","0","3","4","  "," ",2,"1","03","01","F"," ",2,"","","","","PA"
2018089477,55,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018038103,42,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018114334,62,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"000","","","","TX"
2018076131,22,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2018071461,37,"08","M","","",""," ","0","1","0","1","3","  "," ",3,"2","03","03","M","Y",2,"","","","","PA"
2018032082,65,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018129731,23,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018067884,31,"09","","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","M","R",1,"","","","","PA"
2018004258,14,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","00","15","F","N",1,"","","","","PA"
2018004258,15,"00","","","",""," ","0","0","0","0","0","  "," ",12,"2","00","15","F"," ",1,"","","","","PA"
2018004258,13,"00","","","",""," ","0","0","0","0","0","  "," ",20,"2","00","15","F","N",1,"","","","","PA"
2018004258,14,"00","","","",""," ","0","0","0","0","0","  "," ",32,"2","00","15","F","N",1,"","","","","PA"
2018004258,14,"00","","","",""," ","0","0","0","0","0","  "," ",40,"2","00","15","F","N",1,"","","","","PA"
2018032456,21,"08","02","","",""," ","0","1","0","0","3","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018050312,73,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2018111090,26,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",3,"","","","","PA"
2018071030,8,"00","","","",""," ","0","1","0","0","0","  "," ",6,"2","03","09","M","N",3,"","","","","PA"
2018020499,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",2,"","","","","PA"
2018089462,31,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018136263,55,"00","","","",""," ","1","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"000","","","","PA"
2018082500,77,"00","","","",""," ","0","1","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2018000582,69,"08","M","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018129803,54,"08","M","","",""," ","4","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"300","407","402","402","PA"
2018042109,25,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2018061339,53,"00","","","","","2","1","0","0","0","8","99","2",1,"7","00","00","M","Y",2,"","","","","  "
2018044325,48,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018067988,66,"08","02","","",""," ","0","0","0","0","3","  "," ",2,"2","03","03","F","N",1,"","","","","WA"
2018057290,20,"00","","","",""," ","9","1","0","1","0","  "," ",3,"2","99","06","M","N",1,"","","","","PA"
2019005242,35,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","00","03","F","N",1,"","","","","PA"
2018008933,19,"08","M","","",""," ","0","0","0","0","0","  "," ",5,"1","03","01","F","N",3,"","","","","PA"
2018012609,22,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2018049159,51,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018128881,24,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",2,"","","","","PA"
2018079336,22,"08","M","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018078840,75,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2018084324,27,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018105574,66,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","05","01","M","N",1,"","","","","PA"
2018064260,99,"99","","","",""," ","9","9","9","9","9","  "," ",1,"9","99","99","U","N",1,"","","","","  "
2018001775,30,"00","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018061759,73,"99","","","",""," ","0","1","0","1","3","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2018024462,29,"08","03","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018087292,29,"99","","","",""," ","0","1","0","1","0","  "," ",3,"2","99","06","M","N",1,"","","","","PA"
2018025409,7,"08","M","","",""," ","0","1","0","1","0","  "," ",4,"2","23","05","M","N",2,"","","","","PA"
2018096621,17,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2018038452,54,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2018006309,24,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2018029641,1,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","21","04","F","N",2,"","","","","PA"
2018089662,99,"99","","","",""," ","9","0","0","0","9","  "," ",1,"1","99","01","U","N",1,"","","","","  "
2018095624,27,"08","M","","",""," ","0","0","0","0","4","  "," ",2,"1","03","01","M","Y",2,"009","","","","PA"
2018073259,99,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","22","04","F","R",3,"","","","","PA"
2018126025,63,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018052732,40,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2018011840,68,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018038272,22,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018034461,26,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018076647,56,"09","","","",""," ","0","1","0","0","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2018092137,34,"09","","","",""," ","0","1","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2018110193,78,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",1,"","","","","DE"
2018058758,17,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018123860,16,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2018086627,53,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2018062528,27,"00","","","",""," ","0","1","0","0","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2018038997,25,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",2,"","","","","MD"
2018101118,84,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2018055590,38,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018047400,32,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","MD"
2018017325,38,"08","02","","",""," ","0","0","0","0","8","  "," ",2,"2","03","03","M","Y",2,"","","","","PA"
2018018060,42,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",2,"","","","","PA"
2018098397,45,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2018065376,24,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2018065927,22,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018073706,19,"08","04","","",""," ","0","0","0","0","9","  "," ",3,"2","03","06","M","R",2,"","","","","PA"
2018074606,29,"08","02","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","DE"
2018038958,56,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2018126427,67,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2018133035,18,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018074694,21,"08","M","","",""," ","0","1","0","1","2","  "," ",1,"1","03","01","F","Y",1,"009","","","","PA"
2018052420,83,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018056649,32,"08","M","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","M","N",2,"009","","","","PA"
2018112151,13,"00","","","",""," ","0","1","0","1","4","  "," ",2,"2","03","06","F","N",2,"","","","","PA"
2018009694,57,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","F","N",2,"","","","","PA"
2018053780,15,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2018119573,17,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2018041091,56,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018109182,9,"08","M","","",""," ","0","1","0","1","0","  "," ",4,"2","03","05","M","N",1,"","","","","PA"
2018123841,1,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","21","04","M","N",1,"","","","","PA"
2018051213,26,"99","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","05","M","N",2,"","","","","OR"
2018119534,36,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2018066768,2,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","24","04","M","N",2,"","","","","PA"
2018048082,24,"99","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018072366,34,"09","","","",""," ","0","1","0","1","3","  "," ",1,"1","99","01","M","R",1,"","","","","PA"
2018028030,17,"08","M","","",""," ","0","0","0","0","4","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2018025965,19,"00","","","",""," ","0","1","0","0","8","  "," ",4,"2","00","98","M","N",2,"","","","","  "
2018007459,26,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018008525,1,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","21","04","F","N",2,"","","","","PA"
2018104771,56,"09","","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","N",2,"000","","","","PA"
