"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2018025966","3","1","","1","12","N","JEEP","1996","01","1","","1","00","N","060","0","","1","01","03","01","01","PA","1","06","1J4EZ58S5TC","T4W"
"","51","N","2018027887","3","1","","1","12","Y","CHEV","2002","01","1","","1","00","W","045","0","","1","01","02","01","01","PA","1","04","1GCGC13U52F","TCW"
"","04","N","2018025357","3","1","","1","10","Y","LEXS","2004","01","1","","4","00","N","045","0","","1","01","05","16","01","PA","1","01","JTHBD192040","P4D"
"","15","N","2018024899","3","1","","1","00","Y","TOYT","2006","02","1","","1","00","S","060","0","","1","01","05","01","08","PA","0","01","JTLKT324264","PUT"
"","15","N","2018027004","1","1","","1","12","Y","FORD","1998","01","1","","1","00","W","035","0","","1","01","02","01","03","PA","1","06","1FMPU18L6WL","T4W"
"","15","N","2018027882","1","1","","3","03","Y","CHEV","2012","01","1","","1","00","S","999","0","","1","01","07","12","04","PA","2","01","1GNKVEEDXCJ","T4W"
"","15","N","2018023855","3","1","","1","11","Y","VOLK","2013","01","1","","1","00","E","999","0","","1","01","07","12","04","PA","2","01","WVGBV3AX7DW","T4W"
"","03","N","2018025940","3","1","","2","03","Y","VOLK","2006","02","1","","4","00","N","045","0","","1","01","02","16","01","PA","1","01","WVWEV71K16W","P2H"
"","51","N","2018026983","3","1","","1","12","Y","FORD","2014","02","1","","1","00","E","030","0","","1","01","03","01","06","MA","1","04","1FTBF2A63EE","TPK"
"","15","N","2018029115","2","1","","1","05","Y","TOYT","2008","01","1","","1","00","N","010","0","","1","01","12","01","98","PA","3","06","JTEBU11F68K","PUT"
"","15","N","2018026046","3","1","","1","12","Y","FORD","2014","01","2","","1","00","S","000","0","","1","01","05","03","03","PA","2","06","1FMCU9JX4EU","T4W"
"","04","N","2018006057","1","1","","1","12","Y","TOYT","1995","02","2","","1","00","W","040","0","","1","01","01","08","07","PA","1","01","2T1AE04B6SC","P4D"
"","51","N","2018003603","2","1","","1","03","Y","CHEV","2003","01","1","","1","00","W","020","0","","2","01","04","01","01","PA","2","06","2GCEK19T031","T4C"
"","15","N","2018005045","3","1","","1","09","Y","MRCU","2007","02","2","","1","00","N","050","0","","2","01","03","01","01","PA","2","06","4M2EU48EX7U","T4W"
"","40","N","2018005150","2","1","","1","02","Y","CHRY","2002","02","2","","1","00","N","999","0","","1","01","05","01","01","PA","2","01","3C8FY68B62T","TSV"
"","04","N","2018005022","3","1","","1","12","Y","HOND","1999","01","1","","1","00","W","045","0","","2","01","04","01","01","PA","2","01","2HGEJ6619XH","P4D"
"","51","Y","2018004258","1","1","","1","11","Y","INTL","2006","02","1","","1","00","N","015","0","","2","01","03","01","01","MO","1","05","1HTMMAAN36H","TCC"
"","15","N","2018006332","3","1","","1","12","Y","FORD","2005","01","1","","1","00","N","025","0","","2","01","07","01","01","PA","1","01","1FMYU93145K","T4W"
"","15","N","2018047802","1","1","","1","06","Y","TOYT","2011","01","2","","1","00","E","040","0","","2","01","12","02","01","PA","2","06","JTEBU5JR0B5","PUT"
"","04","N","2018050474","3","1","","1","12","Y","DODG","2013","01","1","","1","00","W","040","0","","2","01","05","01","01","PA","1","01","1C3CDZAB0DN","P4D"
"","04","N","2018055962","3","1","","1","12","Y","VOLV","2012","02","1","","1","00","N","030","0","","1","01","03","01","01","PA","1","01","YV1622FS1C2","P4D"
"","51","N","2018003700","3","1","","1","11","Y","CHEV","2006","01","2","","3","00","N","015","0","","2","01","01","17","01","PA","2","01","1GCDT196568","T4C"
"","51","N","2018043560","3","1","","2","06","Y","DODG","2003","01","1","","1","00","N","000","0","","2","01","05","03","01","PA","2","04","1D7HG48N43S","TCW"
"","04","N","2018053643","3","1","","1","12","Y","NISS","2009","01","1","","1","00","W","050","","","1","01","05","01","01","PA","1","01","3N1AB61E59L","P4D"
"","51","N","2018046167","2","1","","1","08","Y","CHEV","1999","01","1","","1","00","N","035","","","1","01","02","15","03","PA","1","04","1GCCS19X2X8","TPC"
"","04","N","2018052414","2","1","","1","08","Y","HOND","2017","01","1","","1","00","E","999","0","","2","01","05","01","01","PA","2","01","1HGCR3F82HA","P4D"
"","04","N","2018047169","3","1","","1","01","Y","HOND","2014","01","1","","1","00","S","030","0","","2","01","05","01","01","PA","2","01","19XFB2F84EE","P4D"
"","51","Y","2018025366","2","1","","1","12","Y","PTRB","1999","01","1","","1","00","E","045","0","","2","01","12","01","01","PA","1","05","1NPAXUEX2XN","TCC"
"","15","N","2018034924","3","3","","1","04","U","ISU","2000","01","1","","1","00","S","040","0","","1","01","03","01","11","PA","1","06","4S2CK58WXY4","PUT"
"","51","N","2018032468","3","1","","1","12","Y","CHEV","2011","01","2","","1","00","S","005","0","","1","01","03","01","01","PA","3","04","3GCPKSE35BG","TCW"
"","04","N","2018000959","1","2","","3","02","U","HOND","2013","","0","","1","00","","000","","","2","02","05","06","12","PA","2","01","1HGCR3F98DA","P4D"
"","04","N","2018037573","3","1","","1","11","Y","FORD","2008","01","2","","1","00","W","035","0","","2","01","05","01","06","PA","2","01","3FAHP08178R","P4D"
"","40","N","2018008907","3","1","","1","02","Y","CHRY","2015","01","2","","2","00","E","020","","","1","01","05","12","01","PA","1","07","2C4RC1BG9FR","TSV"
"","04","N","2018002129","3","1","","1","11","Y","STRN","2005","01","2","","1","00","N","025","0","","1","01","07","01","01","PA","1","01","1G8AJ52F95Z","P4D"
"","15","N","2018034606","1","1","","1","11","Y","CHEV","2015","01","1","","1","00","E","025","0","","1","01","05","01","01","PA","1","06","2GNFLFEK3F6","PUT"
"","75","Y","2018034197","1","1","","1","12","Y","VOLV","2007","02","1","","1","21","W","030","1","","1","01","03","02","03","IN","1","05","4V4NC9GH27N","TTR"
"","04","N","2018001284","3","1","","1","12","Y","MAZD","2006","01","1","","1","00","S","040","0","","1","01","01","01","01","PA","1","01","1YVHP80C565","P4D"
"","15","N","2018028576","1","1","","1","01","Y","FORD","2008","01","4","","1","00","E","999","0","","2","01","05","12","04","PA","1","01","1FMEU73E48U","T4W"
"","04","N","2018033567","3","1","","1","11","Y","HOND","2002","01","1","","1","00","E","045","","","1","01","08","15","01","PA","3","01","1HGCG668X2A","P4D"
"9","20","N","2018037417","3","1","0","3","12","Y","HD","1999","01","2","12","1","00","W","999","0","0","1","01","11","01","01","PA","1","02","1HD1FPV18XY","MRS"
"","75","Y","2018046591","2","1","","1","12","Y","FRHT","2013","02","1","","1","21","E","999","1","","1","01","01","10","02","PA","1","05","1FUJGLDR8DL","TTR"
"","01","N","2018048378","3","1","","1","12","Y","CHRY","2005","01","1","","1","00","W","025","0","","1","01","01","01","06","PA","1","01","1C3EL55R35N","PCV"
"","03","N","2018048081","3","1","","1","12","Y","HOND","1989","01","1","","1","00","E","040","0","","1","01","01","01","08","NJ","1","01","2HGED6342KH","P2H"
"","15","N","2018023446","3","1","","1","03","Y","TOYT","1999","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","06","JT3HN87R7X9","T4W"
"","04","N","2018005065","3","1","","1","12","Y","HOND","2013","01","1","","3","00","E","035","0","","2","01","07","17","01","PA","2","01","19XFB2F52DE","P4D"
"","15","N","2018005129","2","2","","2","06","Y","JEEP","2004","","0","","2","00","","000","0","","4","02","05","06","01","PA","2","06","1J4GW48S14C","T4W"
"","04","N","2018010230","3","1","","1","12","Y","HOND","1997","01","1","","3","00","S","030","1","","1","01","04","17","01","PA","1","01","JHMEJ652XVS","P4D"
"","15","N","2018044396","2","2","","2","11","Y","SUBA","2003","","0","","1","00","W","000","0","","2","02","01","06","98","PA","2","01","JF1SG63643H","T4W"
"","04","N","2018038216","1","1","","1","12","Y","FORD","2011","01","1","","1","00","W","025","","","1","01","12","12","04","PA","1","01","3FAHP0HA1BR","P4D"
"","51","N","2018038403","1","1","","1","06","Y","FORD","1999","01","1","","1","00","N","000","0","","2","01","04","03","01","PA","2","04","1FTYR10C2XU","TPK"
"","04","N","2018038402","3","1","","3","12","Y","CHEV","2010","02","1","","1","00","E","055","0","","3","01","03","02","01","PA","1","01","1G1ZD5EBXAF","P4D"
"","05","N","2018035778","2","2","","1","04","Y","NISS","2007","","0","","1","00","S","000","0","","3","02","05","06","12","PA","2","01","3N1BC13E17L","P4H"
"","51","N","2018049158","3","3","","1","12","Y","FORD","2008","99","1","","1","00","E","040","0","","1","05","03","01","01","PA","1","04","1FDSF34528E","TCB"
"","04","N","2018004039","3","1","","1","12","Y","TOYT","2005","01","1","","4","00","S","020","0","","1","01","07","16","01","PA","1","01","1NXBR32E25Z","P4D"
"","04","N","2018036376","3","1","","1","11","Y","HOND","1998","02","2","","1","00","E","999","0","","1","01","04","01","03","PA","1","01","1HGCG1646WA","P4D"
"","04","N","2018031686","2","1","","3","12","Y","CHEV","2013","01","1","","4","00","E","055","0","","2","01","03","16","03","PA","3","01","1G1PA5SG9D7","P4D"
"","04","N","2018031939","3","1","","1","12","Y","DODG","2014","01","1","","1","00","S","045","0","","1","01","05","01","01","PA","1","01","1C3CDFEB4ED","P4D"
"","51","N","2018038402","1","1","","3","05","Y","GMC","2013","02","2","","1","00","E","040","0","","4","01","05","02","01","PA","2","04","1GD422C89DF","TCH"
"","41","N","2018041427","3","1","","4","12","Y","FORD","2016","02","1","","1","00","S","010","0","","1","01","03","01","01","PA","1","07","1FTYR2CM6GK","TCG"
"","04","N","2018001775","2","1","","3","12","Y","TOYT","2016","01","1","","1","00","W","999","0","","1","01","04","02","01","PA","1","01","2T1BURHE0GC","P4D"
"","04","N","2018044263","3","1","","1","11","Y","MERZ","2007","99","2","","1","00","E","000","0","","2","01","07","03","98","PA","2","01","WDBUF87X37X","P4D"
"","40","N","2018035179","2","1","","1","11","Y","CHRY","2001","01","1","","1","00","W","999","0","","1","01","07","12","01","PA","1","07","3C8FY4BB11T","TSV"
"","04","N","2018044094","1","1","","1","06","Y","CHEV","2011","01","1","","1","00","N","000","0","","3","01","12","03","01","PA","2","01","1G1ZB5E10BF","P4D"
"","15","N","2018041282","1","1","","1","12","Y","PORS","2006","01","1","","1","00","E","015","0","","1","01","05","01","01","PA","1","06","WP1AB29P86L","PUT"
"","79","Y","2018008035","9","4","","1","00","U","UNKN","9999","99","1","","1","21","W","999","1","","2","05","12","01","99","ZZ","0","05","99999999999",""
"","04","N","2018036649","3","1","","1","12","Y","HYUN","2011","01","1","","1","00","E","999","0","","1","01","12","01","02","PA","1","01","5NPDH4AE9BH","P4D"
"","15","N","2018035753","3","1","","1","06","Y","ACUR","2003","02","1","","1","00","E","000","0","","2","01","04","03","98","PA","2","01","2HNYD18963H","PUT"
"","","N","2018005065","2","4","","1","12","U","UNKN","9999","99","1","","4","00","W","035","0","","1","05","03","16","01","ZZ","1","99","",""
"","15","N","2018002588","3","1","","1","01","Y","HYUN","2008","01","1","","1","00","W","999","0","","2","01","02","01","01","PA","2","01","5NMSG13D38H","T4W"
"","04","N","2018002685","1","1","","1","06","Y","TOYT","2001","01","1","","1","00","N","000","0","","3","01","08","03","01","PA","2","01","4T1BG22K91U","P4D"
"","04","N","2018038341","3","1","","1","01","Y","TOYT","2017","01","3","","1","00","E","045","0","","2","01","12","01","01","PA","2","01","2T1BURHEXHC","P4D"
"","15","N","2018041664","1","1","","1","06","Y","HOND","2016","01","2","","1","00","E","000","","","3","01","01","03","01","PA","2","06","2HKRM4H72GH","PUT"
"","04","N","2018019462","2","1","","1","12","Y","HOND","1996","01","5","","4","00","W","045","0","","1","01","05","16","01","PA","1","01","1HGEJ6691TL","P4D"
"","51","N","2018032008","1","1","","3","12","Y","FORD","2016","02","1","","1","00","S","025","1","","1","01","04","01","01","PA","1","04","1FD0X5HTXGE","T4B"
"","40","N","2018047440","3","1","","1","11","Y","CHRY","2011","01","5","","1","00","E","999","0","","2","01","05","01","01","PA","2","07","2A4RR8DG3BR","TSV"
"","15","N","2018051731","1","1","","1","06","Y","HOND","2007","01","1","","1","00","N","999","0","","4","01","01","02","01","PA","3","01","5J6RE48317L","T4W"
"","05","N","2018031343","3","1","","1","12","Y","DODG","2012","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","06","1C3CDWDA7CD","P4H"
"","15","N","2018029077","3","1","","1","02","Y","FORD","2017","02","2","","1","00","S","999","0","","3","01","01","12","04","PA","2","06","1FM5K8FH7HG","T4W"
"","15","N","2018003222","3","2","","1","07","Y","KIA","2011","","0","","1","00","","000","","","2","02","05","06","01","PA","2","06","5XYKTCA1XBG","T4W"
"","15","N","2018004675","3","1","","1","09","Y","HOND","2014","01","1","","1","00","E","055","0","","1","01","07","01","01","PA","1","06","2HKRM4H55EH","PUT"
"","03","N","2018005317","3","1","","1","12","Y","HYUN","2008","01","1","","1","00","E","999","0","","1","01","05","02","01","PA","1","01","KMHCM36C18U","P2H"
"","41","N","2018006526","3","1","","1","07","Y","DODG","2007","01","1","","1","00","E","055","","","2","01","02","01","06","PA","3","07","2D4GP44L57R","TES"
"","03","N","2018002088","3","1","","1","12","Y","HOND","2012","01","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","01","JHMZF1D40CS","P2H"
"","04","N","2018007461","3","1","","3","12","Y","DODG","2013","02","1","","4","00","E","025","0","","1","01","06","16","08","PA","1","01","1C3CDFBA7DD","P4D"
"","09","N","2018010331","3","1","","2","01","Y","HOND","2016","06","1","","1","00","W","025","0","","2","01","12","01","01","TX","2","01","5FNRL5H97GB",""
"","15","N","2018011208","0","1","","3","12","Y","HOND","1998","02","1","","1","00","S","999","","","1","01","01","02","01","PA","1","06","JHLRD186XWC","PUT"
"","15","N","2018014165","1","1","","2","12","Y","HOND","2005","01","4","","1","00","N","005","","","1","01","04","15","03","PA","1","06","5FNYF18585B","PUT"
"","01","N","2018009026","1","1","","3","06","Y","PONT","2006","01","1","","1","00","S","015","0","","1","01","03","01","06","PA","1","01","1G2MB33B26Y","PCV"
"","04","N","2018012295","3","1","","1","11","Y","HYUN","2014","02","1","","1","00","N","999","","","1","01","05","01","01","PA","1","01","5NPEB4AC2EH","P4D"
"","15","N","2018009063","3","1","","2","12","Y","FORD","2008","01","1","","3","00","W","015","0","","1","01","01","17","01","PA","1","06","1FMCU93108K","T4W"
"","04","N","2018011693","1","1","","1","12","Y","FORD","1999","01","1","","1","00","E","015","0","","1","01","08","01","01","PA","1","01","1FAFP53S5XA","P4D"
"","04","N","2018009655","3","1","","1","05","Y","TOYT","1999","01","1","","1","00","E","015","0","","1","01","07","12","03","PA","1","01","4T1BF18B4XU","P4D"
"","75","Y","2018016570","3","1","","3","01","Y","VOLV","2012","02","1","","1","21","N","050","1","","1","01","03","01","01","PA","1","05","4V4NC9EH2CN","TTR"
"","04","N","2018020572","2","1","","1","06","Y","ACUR","2007","01","2","","1","00","N","015","0","","2","01","03","01","01","PA","2","01","JH4CL969X7C","P4D"
"","75","Y","2018020570","3","1","","1","12","Y","MACK","2016","01","1","","1","21","N","045","1","","2","01","02","01","01","ON","1","05","1M1AW07YXGM","TTR"
"","04","N","2018018818","1","3","","1","12","Y","NISS","2003","01","1","","1","00","N","020","0","","1","01","07","12","07","PA","1","01","1N4AL11D53C","P4D"
"","15","N","2018016194","3","1","","1","11","Y","NISS","2015","01","1","","1","00","E","999","0","","1","01","05","01","07","PA","1","06","JN8AS5MV5FW","PUT"
"","12","N","2018019424","2","2","","1","05","Y","CHRY","2012","","0","","1","00","","000","0","","2","02","01","06","09","PA","2","07","2C4RC1BG8CR","PSV"
"","51","Y","2018016807","2","1","","2","09","Y","FORD","2006","02","1","","1","00","W","010","","","4","01","02","05","01","NJ","2","04","3FRNW75R66V","TCC"
"","15","N","2018018694","3","1","","4","13","Y","CHEV","2005","02","1","","4","00","E","035","0","","1","01","08","16","01","PA","1","06","1GNDT13S852","T4W"
"","40","N","2018020556","3","1","","3","01","Y","FORD","2016","02","1","","1","00","E","040","0","","1","01","03","01","01","PA","1","07","1FBAX2CG1GK","TSV"
"","02","N","2018012327","3","1","","1","02","Y","HOND","1997","02","3","","1","00","E","035","","","1","01","03","01","01","PA","1","01","1HGEJ8240VL","PCP"
"","04","N","2018014386","3","1","","2","12","Y","TOYT","2017","02","1","","1","00","E","020","0","","3","01","03","01","01","PA","2","01","4T1BF1FK5HU","P4D"
"","04","N","2018012517","3","1","","1","12","Y","HOND","2004","02","1","","1","00","E","030","0","","1","01","08","01","03","PA","1","01","1HGCM56694A","P4D"
"","04","N","2018014762","3","1","","3","12","Y","TOYT","2012","01","1","","1","00","E","040","0","","1","01","01","01","01","PA","1","01","4T4BF1FK6CR","P4D"
"","04","N","2018012882","3","1","","1","12","Y","FORD","2009","01","2","","1","00","N","999","0","","2","01","07","01","01","PA","2","01","1FAHP36N09W","P4D"
"","01","N","2018015920","3","1","","1","06","Y","MAZD","1990","01","1","","1","00","E","000","","","2","01","02","03","01","PA","2","01","JM1NA3515L0","PCV"
"","75","Y","2018016807","3","1","","2","12","Y","PTRB","2000","02","1","","3","21","W","070","1","","3","01","09","17","01","PA","1","05","2HSCHAERXYC","TTR"
"","15","N","2018020935","3","1","","1","12","Y","TOYT","2005","01","1","","1","00","N","020","0","","2","01","03","01","01","PA","2","06","JTEEP21A150","T4W"
"","15","N","2018021862","3","1","","1","09","Y","DODG","2005","01","4","","4","00","E","999","0","","1","01","08","16","01","PA","1","06","1D4HB48D25F","PUT"
"","39","Y","2018024633","1","1","","1","11","Y","GILG","","02","7","","1","00","E","000","","","3","01","99","03","01","PA","2","03","15GGB291671",""
"","51","N","2018028245","2","1","","3","06","Y","TOYT","2002","01","2","","1","00","W","005","0","","2","01","02","02","01","PA","2","04","5TEHN72N32Z","TCW"
"","51","Y","2018020119","3","1","","1","02","Y","INTL","2015","05","1","","1","00","N","999","0","","1","01","06","01","01","PA","1","05","1HTGRSNT8FH","TCC"
"","01","N","2018022330","1","1","","1","12","Y","BMW","2012","02","1","","1","00","E","000","0","","2","01","05","03","01","PA","2","01","WBALZ5C53CD","PCV"
"","15","N","2018020492","1","1","","1","12","Y","ACUR","2011","01","1","","1","00","S","025","0","","2","01","12","01","03","PA","2","01","2HNYD2H68BH","T4W"
"","04","N","2018025709","3","1","","1","12","Y","FORD","2007","02","1","","1","00","E","040","0","","1","01","04","01","01","PA","1","01","1FAFP53U97A","P4D"
"","05","N","2018024841","2","1","","1","11","Y","TOYT","2016","01","2","","1","00","E","999","0","","2","01","01","01","06","PA","1","01","JTDKDTB32G1","P4H"
"","12","N","2018025965","3","1","","1","01","Y","TOYT","2011","01","2","","1","00","S","050","0","","1","01","05","01","01","PA","1","07","5TDDK3DC6BS","PSV"
"","04","N","2018027886","3","1","","1","01","Y","CHEV","2005","01","1","","1","00","E","015","","","1","01","12","12","01","PA","1","01","1G1ZS52F25F","P4D"
"","15","N","2018029018","1","1","","1","06","Y","GMC","2013","01","1","","1","00","E","070","","","2","01","12","01","03","PA","2","06","2GKALMEK1D6","T4W"
"","04","N","2018025035","3","1","","4","01","Y","FORD","2001","01","1","","1","00","N","035","0","","1","01","01","01","01","PA","1","01","1FAFP34311W","P4D"
"","04","N","2018027004","3","1","","1","06","Y","CHEV","2015","01","1","","1","00","W","010","0","","2","01","05","02","03","PA","3","01","1G11B5SL0FF","P4D"
"","15","N","2018027882","3","1","","2","12","Y","TOYT","2005","01","1","","1","00","N","999","0","","2","01","02","01","01","PA","1","01","JTLKT324654","T4W"
"","75","Y","2018022196","1","1","","3","10","Y","FRHT","2004","02","2","","1","21","W","999","1","","1","01","07","10","11","PA","1","05","1FUJA6CK74D","TTR"
"","02","N","2018025911","3","3","","1","01","Y","CHEV","2002","02","1","","4","00","W","040","0","","1","01","07","16","01","PA","1","01","1G1JC124927","PCP"
