"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2019017474","3","1","","1","12","Y","SUBA","2010","01","2","","1","00","W","035","0","","1","01","01","01","01","PA","1","01","4S4BRBKC0A3","T4W"
"","69","N","2019003859","1","1","","1","06","Y","TOYT","2017","01","1","","2","00","W","000","","","2","01","01","03","01","PA","2","06","5TDBZRFHXHS","T"
"","06","N","2019004110","3","1","","1","11","N","FORD","2000","02","5","","1","00","W","075","0","","1","01","08","01","01","PA","1","06","1FAFP3632YW","PSW"
"","04","N","2019017058","3","1","","1","12","Y","CHEV","2003","02","1","","1","00","N","999","0","","1","01","12","02","01","PA","1","01","1G1NE52J53M","P4D"
"","15","N","2019014898","3","1","","1","01","Y","NISS","2016","01","1","","1","00","N","035","0","","1","01","03","01","01","PA","1","06","KNMAT2MV9GP","T4W"
"","04","N","2019014990","3","1","","3","05","Y","BUIC","2003","01","1","","1","00","S","999","0","","1","01","12","01","01","PA","1","01","1G4HR54K13U","P4D"
"","15","N","2019014034","3","1","","1","11","Y","FORD","2013","01","3","","1","00","W","045","","","1","01","05","01","03","PA","1","06","1FM5K8D80DG","T4W"
"","19","N","2019014050","1","1","","1","06","Y","GMC","2011","01","1","","1","00","E","000","","","3","01","02","03","01","PA","2","06","1GTR2WE36BZ",""
"","04","N","2019016081","3","1","","3","12","Y","VOLV","2008","02","1","","3","00","W","020","0","","2","01","09","17","01","PA","2","01","YV1AS982681","P4D"
"","04","N","2019014225","3","3","","1","12","N","FORD","2007","02","1","","1","00","E","999","0","","1","01","02","01","06","PA","1","01","1FAHP28167G","P4D"
"","15","N","2019013262","3","1","","1","12","Y","JEEP","2014","01","3","","1","00","N","015","","","1","01","05","01","01","PA","1","06","1C4RJFBG2EC","T4W"
"","15","N","2019015285","3","1","","1","11","Y","BUIC","2004","01","1","","1","00","S","045","0","","2","01","07","01","01","PA","1","06","99999999999","T4W"
"","51","Y","2019015426","3","1","","1","10","Y","PTRB","1996","02","1","","3","00","S","050","0","","1","01","10","17","07","PA","1","05","1XPAXEEX6TN","TCC"
"","06","N","2019015461","3","1","","1","01","Y","SUBA","2003","01","1","","1","00","S","020","0","","1","01","01","01","98","PA","1","01","4S3BH675X37","PSW"
"","51","N","2019014493","3","1","","1","12","Y","GMC","1995","01","1","","1","00","W","035","0","","2","01","07","01","01","PA","2","04","2GTEC19K7S1","TPC"
"","51","N","2019015549","3","1","","2","04","Y","FORD","2004","02","1","","1","00","E","030","0","","2","01","02","15","04","PA","2","04","1FTNX21L34E","T4C"
"","04","N","2019016517","0","1","","1","11","Y","FORD","2002","01","1","","1","00","S","010","0","","1","01","02","12","01","PA","1","01","1FAFP53U42A","P4D"
"","69","N","2019015652","2","1","","1","01","Y","GMC","2014","02","1","","1","00","E","040","","","1","01","03","01","03","PA","1","07","1GD072CG2E1","TYY"
"","05","N","2019014695","1","2","","1","06","Y","TOYT","2007","","2","","1","00","","000","0","","3","02","12","06","09","PA","2","01","JTDKB20U273","P4H"
"","05","N","2019015855","3","1","","1","11","Y","PONT","2009","01","1","","1","00","N","040","0","","1","01","03","01","01","PA","1","01","5Y2SP67019Z","P4H"
"","05","N","2019015867","3","4","","1","12","N","TOYT","2008","98","1","","1","00","E","040","0","","1","05","07","01","08","PA","1","01","JTDKB20U883","P4H"
"","15","N","2019026075","3","1","","1","05","Y","TOYT","2004","02","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","06","JTEHD20V340","T4W"
"","51","N","2019025087","3","1","","3","07","Y","FORD","2015","01","1","","1","00","N","999","0","","2","01","03","02","98","PA","2","05","1FD0X5HT1FE","TCB"
"","40","N","2019021787","3","1","","1","01","Y","HOND","2013","01","4","","1","00","W","999","0","","1","01","02","01","01","PA","1","01","5FNRL5H60DB","TSV"
"","04","N","2019024037","2","1","","2","11","Y","NISS","2001","01","1","","1","00","E","030","0","","3","01","03","01","01","PA","2","01","3N1CB51D71L","P4D"
"","51","N","2019022965","1","1","","3","00","Y","FORD","1999","01","1","","4","00","N","040","0","","1","01","09","16","01","PA","0","04","1FTRX18W9XN","T4C"
"","","","2019025292","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","69","N","2019025353","1","1","","2","06","Y","FORD","2019","02","1","","1","00","W","000","","","2","01","03","03","01","TN","2","04","1FTEX1CB8KF","T"
"","02","N","2019024330","2","1","","1","02","Y","HYUN","2008","01","1","","1","00","N","010","0","","1","01","07","12","01","PA","2","01","KMHHM66D78U","PCP"
"","04","N","2019022180","2","2","","1","07","Y","HYUN","2011","","0","","1","00","","000","","","2","02","05","06","01","PA","2","01","5NPEB4AC3BH","P4D"
"","51","N","2019023350","3","1","","1","03","Y","TOYT","2005","01","1","","1","00","E","035","0","","1","01","07","01","01","DE","1","04","5TBBT44115S","T4C"
"","51","N","2019023398","1","1","","1","09","Y","GMC","2014","01","1","","2","00","N","005","1","","2","01","07","05","07","MT","2","05","1GT120C89EF","TCW"
"","04","N","2019024582","3","1","","1","11","Y","VOLK","2013","01","1","","4","00","E","050","0","","2","01","12","16","03","PA","1","01","1VWBP7A35DC","P4D"
"","04","N","2019023608","3","1","","1","01","Y","HOND","2010","02","1","","1","00","W","999","0","","1","01","07","01","01","PA","1","01","2HGFA1E58AH","P4D"
"","04","N","2019025718","3","1","","3","11","Y","TOYT","2005","02","1","","1","00","S","030","0","","1","01","07","01","01","PA","1","01","4T1BE32K55U","P4D"
"","15","N","2019022540","3","1","","1","01","Y","MITS","2016","01","1","","1","00","W","040","0","","1","01","07","01","01","PA","1","06","JA4AR3AW1GZ","T4W"
"","03","N","2019022664","3","1","","1","12","Y","HYUN","2011","01","1","","1","00","E","035","","","1","01","05","01","01","PA","1","01","KMHCM3AC1BU","P2H"
"","04","N","2019006776","3","1","","9","09","Y","NISS","2015","01","1","","1","00","E","035","0","","1","01","05","01","01","PA","2","01","1N4AL3AP5FC","P4D"
"9","51","N","2019006047","3","1","0","1","12","Y","NISS","2004","01","1","12","4","00","E","999","0","0","1","01","07","16","01","PA","1","04","1N6AA06B04N","TPC"
"","15","N","2019006982","3","1","","1","02","Y","VOLV","2003","01","1","","1","00","S","999","0","","1","01","07","14","01","PA","2","06","YV1CZ91H431","T4W"
"","69","N","2019006135","1","1","","1","10","U","CHEV","2019","02","5","","1","00","N","020","1","","2","01","05","01","07","OK","2","06","1GNSKHKC3KR","T"
"","15","N","2019006197","3","1","","1","12","Y","CHEV","2003","01","2","","1","00","W","035","","","2","01","01","01","01","PA","2","06","1GNDT13S032","T4W"
"","04","N","2019007118","3","3","","1","12","Y","TOYT","2007","02","1","","4","00","S","999","0","","1","01","01","16","01","PA","1","01","JTDBT923071","P4D"
"","09","N","2019007270","2","2","","1","07","Y","NISS","2017","","0","","1","00","","000","0","","2","02","05","06","01","PA","2","01","JN1BJ1CR5HW","P"
"","04","N","2019005483","3","1","","1","12","Y","PLYM","2000","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","1P3ES46C0YD","P4D"
"","75","Y","2019006417","2","1","","4","06","Y","PTRB","2014","02","1","","1","21","E","000","1","","2","01","01","03","03","IL","2","05","1XPHDP9X3ED","TTR"
"","09","N","2019008361","3","1","","1","12","Y","MAZD","2018","03","1","","1","00","W","075","","","1","01","07","01","01","LA","1","01","3MZBN1V37JM","P"
"","51","N","2019006539","3","1","","1","09","Y","FORD","2009","01","1","","1","00","N","999","0","","1","01","03","01","11","PA","1","04","1FTYR15E99P","TPC"
"","40","N","2019008590","2","1","","3","12","Y","CHRY","2002","01","2","","1","00","S","025","0","","1","01","09","01","01","PA","1","06","3C4FY58B32T","TSV"
"","15","N","2019020669","1","1","","1","06","Y","ACUR","2016","01","1","","1","00","S","005","0","","2","01","05","01","06","PA","2","06","5FRYD4H42GB","T4W"
"","04","N","2019021740","3","1","","1","02","Y","FORD","2013","02","1","","1","00","E","025","0","","2","01","02","01","01","PA","2","01","3FA6P0D94DR","P4D"
"","04","N","2019018639","3","1","","1","01","Y","OLDS","2003","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","1G3NL52E23C","P4D"
"","02","N","2019018851","1","1","","2","10","Y","HOND","2005","01","3","","4","00","N","025","0","","1","01","07","16","01","PA","1","01","1HGEM21345L","PCP"
"","51","N","2019020957","3","1","","1","12","Y","DODG","2001","02","2","","1","00","S","030","0","","2","01","02","01","01","PA","1","04","1B7GL22X31S","TPC"
"","04","N","2019020110","3","1","","1","11","Y","MERZ","2009","01","1","","1","00","E","025","0","","1","01","07","12","04","PA","1","01","WDDGF81X49F","P4D"
"","04","N","2019021170","3","1","","3","12","Y","SUZI","2003","02","1","","3","00","W","035","0","","1","01","05","17","01","PA","1","01","JS2RA41S135","P4D"
"","15","N","2019019270","2","1","","3","05","Y","HOND","2005","01","2","","1","00","S","035","0","","1","01","08","01","01","PA","1","06","2HKYF181X5H","T4W"
"","51","Y","2019021446","1","1","","2","07","Y","KW","2007","02","2","","1","00","S","045","0","","2","01","03","01","01","PA","2","05","2NKDX4EX07M","TCC"
"","04","N","2019021532","2","1","","2","06","Y","FORD","2014","02","1","","1","00","N","010","0","","2","01","07","02","01","PA","2","01","3FADP4BJ7EM","P4D"
"","15","N","2019021556","1","1","","1","06","Y","VOLK","2012","02","1","","1","00","E","999","0","","2","01","12","02","01","PA","2","06","WVGAV7AXXCW","T4W"
"","51","N","2019021658","3","1","","1","12","Y","NISS","2008","02","1","","1","00","E","055","0","","1","01","03","01","01","PA","1","04","1N6AA06C78N","TPC"
"","15","N","2019008789","1","1","","1","11","Y","NISS","2012","01","1","","1","00","N","025","0","","2","01","03","01","01","PA","2","06","JN8AS5MV7CW","T4W"
"","15","N","2019008964","3","1","","1","09","Y","JEEP","2015","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","3","01","1C4RJFBG4FC","T4W"
"","15","N","2019011084","3","1","","1","12","Y","FORD","2017","07","1","","1","03","E","025","","","1","01","05","01","09","PA","1","06","1FM5K8AR2HG","T4W"
"","15","N","2019009134","3","1","","1","05","Y","CHEV","2015","01","1","","1","00","S","999","0","","1","01","03","01","01","PA","3","06","1GNSKBKC5FR","T4W"
"","04","N","2019012284","2","1","","1","11","Y","FORD","2006","02","1","","1","00","N","025","0","","1","01","02","12","09","PA","1","01","1FAHP34NX6W","P4D"
"","04","N","2019011357","3","2","","1","02","Y","STRN","2009","","0","","1","00","N","000","0","","2","02","12","06","12","PA","2","01","1G8ZV57B49F","P4D"
"","15","N","2019009463","3","1","","1","12","Y","JEEP","2001","01","1","","4","00","S","999","","","1","01","01","16","01","PA","1","06","1J4FF48S31L","T4W"
"","04","N","2019011591","3","1","","1","07","Y","VOLV","2012","02","1","","1","00","E","999","0","","1","01","02","01","01","PA","1","01","YV1622FS7C2","P4D"
"","09","N","2019009598","2","1","","1","12","Y","TOYT","2014","02","1","","1","00","E","000","0","","3","01","07","03","01","PA","2","01","00000000000",""
"","51","N","2019010733","3","1","","4","03","Y","NISS","2004","01","3","","3","00","W","999","0","","1","01","12","17","08","PA","1","04","1N6AA07B04N","TCW"
"","04","N","2019012760","3","1","","1","01","Y","BUIC","2003","02","1","","1","00","W","025","","","1","01","07","02","01","PA","1","01","1G4CW54K834","P4D"
"","69","N","2019030643","3","1","","2","09","Y","NISS","2018","01","2","","1","00","S","000","0","","3","01","03","03","01","PA","2","06","5N1AZ2MH7JN","T"
"","","N","2019029632","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","75","Y","2019026330","0","1","","1","07","Y","FRHT","2013","02","1","","3","21","W","999","1","","2","01","03","17","03","IN","1","05","1FUJGEBG1DL","TTR"
"","51","N","2019028626","2","1","","3","12","Y","FORD","1998","01","1","","2","00","E","020","0","","1","01","04","98","98","PA","1","04","1FTZF1721WN","TPK"
"","40","N","2019027616","2","1","","1","06","Y","DODG","2012","02","1","","1","00","W","005","0","","2","01","07","02","01","PA","2","01","2C4RDGBG6CR","TSV"
"","04","N","2019028749","1","1","","1","06","Y","DODG","2006","01","1","","1","00","S","000","0","","3","01","01","03","01","PA","2","01","2B3KA43G46H","P4D"
"","51","Y","2019026530","1","1","","1","07","Y","FRHT","2016","02","1","","1","00","E","040","0","","1","01","04","01","01","NC","2","05","1FVACXDT6GH","TCC"
"","02","N","2019028892","2","1","","1","01","Y","FORD","2010","01","1","","1","00","W","040","0","","1","01","02","01","01","PA","1","01","1ZVBP8AN3A5","PCP"
"","69","N","2019030115","2","1","","1","06","Y","NISS","2019","01","1","","1","00","N","000","0","","2","01","07","03","01","PA","2","06","5N1AT2MV4KC","T"
"","69","N","2019026783","3","1","","1","11","Y","NISS","2017","02","1","","1","00","W","999","0","","1","01","07","01","03","PA","1","01","5N1AT2MV2HC","T"
"","02","N","2019026814","3","1","","2","09","Y","HOND","2007","01","1","","1","00","N","999","0","","1","01","01","01","09","PA","1","01","2HGFG11837H","PCP"
"","15","N","2019030345","3","1","","1","02","Y","JEEP","2012","01","1","","1","00","N","010","","","2","01","05","12","03","PA","2","06","1C4BJWDG7CL","T4W"
"","41","N","2019029278","3","1","","1","10","Y","CHEV","2002","02","1","","1","00","W","005","0","","2","01","02","01","01","PA","2","07","1GNDX03E92D","TES"
"","15","N","2019028167","1","1","","1","12","Y","NISS","2001","02","1","","1","00","W","025","0","","1","01","04","01","01","PA","1","06","JN8DR09Y41W","T4W"
"","04","N","2019049758","3","1","","1","09","Y","MAZD","2014","01","1","","1","00","N","010","0","","1","01","02","12","01","PA","2","01","JM1BM1W73E1","P4D"
"","04","N","2019050748","1","1","","1","01","Y","CHEV","2010","01","2","","1","00","W","005","0","","1","01","03","05","08","PA","1","01","1G1ZC5EB6AF","P4D"
"","15","N","2019051975","1","1","","1","11","Y","JEEP","2006","01","1","","1","00","E","999","0","","2","01","12","01","06","PA","1","06","1J8HG58N96C","T4W"
"","04","N","2019051819","3","1","","1","06","Y","TOYT","2007","01","2","","1","00","N","000","0","","2","01","99","03","01","PA","2","01","4T1BK46K87U","P4D"
"","04","N","2019051836","3","1","","2","01","Y","BUIC","2013","01","2","","1","00","E","999","0","","2","01","02","01","06","PA","1","01","1G4PT5SV0D4","P4D"
"","51","Y","2019051896","2","1","","1","12","Y","FORD","2013","02","1","","1","00","S","035","0","","2","01","03","01","01","PA","1","05","1FDUF4GY1DE","TCB"
"","04","N","2019051100","3","1","","1","06","Y","SUBA","2002","01","1","","1","00","W","015","0","","2","01","02","01","01","PA","2","01","4S3BE656726","P4D"
"","15","N","2019051292","3","1","","1","10","Y","FORD","2017","01","2","","1","00","W","015","0","","2","01","07","12","04","PA","2","06","1FMCU9G92HU","T4W"
"","15","N","2019049423","1","1","","1","12","Y","NISS","2015","02","1","","1","00","E","020","0","","1","01","05","01","01","TX","1","06","5N1AN0NW8FN","T4W"
"","04","N","2019050412","3","1","","2","06","Y","HOND","2014","01","1","","1","00","W","000","0","","2","01","01","03","01","PA","2","01","1HGCR2F72EA","P4D"
"","05","N","2019049581","3","1","","2","12","U","HOND","2016","01","3","","1","00","W","999","0","","2","01","05","01","01","PA","1","01","JHMGK5H51GX","P4H"
"","04","N","2019049651","1","2","","1","11","Y","MAZD","2007","","0","","1","00","W","000","0","","4","02","01","06","01","PA","2","01","JM1BK32F971","P4D"
"","09","N","2019047018","3","1","","1","02","Y","FORD","2018","02","1","","3","00","W","030","","","1","01","02","17","01","PA","1","01","3FA6P0HD3JR","P"
"","15","N","2019044229","3","1","","3","12","Y","NISS","2016","01","1","","1","00","W","065","0","","1","01","02","01","01","PA","1","06","KNMAT2MV6GP","T4W"
"","06","N","2019047225","3","1","","1","06","Y","VOLV","2005","01","1","","1","00","W","999","","","3","01","12","01","03","PA","2","01","YV1SZ592351","PSW"
"","04","N","2019044293","3","1","","1","10","Y","CHEV","2013","02","1","","1","00","N","075","0","","1","01","03","01","03","PA","1","01","1G1PB5SG0D7","P4D"
"","02","N","2019044335","3","1","","1","02","Y","HOND","1997","01","1","","1","00","N","999","0","","1","01","03","01","06","PA","1","01","1HGEJ8248VL","PCP"
"","04","N","2019045409","3","1","","2","12","Y","TOYT","2004","01","1","","2","00","W","010","","","1","01","02","12","01","PA","2","01","4T1BF28BX4U","P4D"
"","15","N","2019045519","2","1","","1","11","Y","FORD","2003","01","2","","1","00","N","999","0","","1","01","01","12","06","PA","1","06","1FMPU16L63L","T4W"
"","04","N","2019046622","3","1","","1","02","Y","HOND","1998","01","1","","1","00","W","999","0","","1","01","04","12","01","PA","2","01","1HGCG5640WA","P4D"
"","04","N","2019046682","2","1","","3","07","Y","MERZ","2003","01","1","","2","00","E","010","0","","1","01","03","12","02","PA","2","01","WDBRF61J83E","P4D"
"","03","N","2019046808","3","1","","1","08","Y","HOND","2002","02","1","","1","00","W","010","0","","1","01","03","01","01","PA","3","01","SHHEP33512U","P2H"
"","04","N","2019044954","3","1","","1","04","Y","FORD","2001","01","1","","1","00","N","005","0","","1","01","01","12","07","PA","2","01","1FAFP34P21W","P4D"
"","69","Y","2019004597","1","1","","1","06","Y","MACK","2018","02","1","","1","21","E","999","1","","2","01","03","01","03","IN","2","05","1M1AW07Y6JM","T"
"","04","N","2019004773","3","1","","1","06","Y","HOND","2008","01","1","","1","00","S","000","0","","2","01","07","03","03","PA","3","01","1HGFA15888L","P4D"
"1","04","N","2019004789","1","1","0","1","01","Y","FORD","2002","01","1","01","1","00","E","999","0","9","1","01","02","01","06","PA","1","01","1FAFP53UX2G","P4D"
"","51","N","2019005031","2","1","","2","06","Y","TOYT","2004","01","1","","1","00","W","999","0","","2","01","04","12","01","PA","2","01","5TEVL52NX4Z","TPC"
"","04","N","2019001104","3","1","","1","01","Y","TOYT","2010","01","1","","1","00","N","999","0","","1","01","04","01","01","PA","2","01","JTDBU4EEXA9","P4D"
"","69","Y","2019004344","3","1","","1","06","Y","PTRB","2019","02","1","","1","22","S","045","1","","2","01","03","01","01","WI","2","05","2NP3LJ9X8KM","T"
"","40","N","2019003137","3","1","","1","12","Y","HOND","2007","01","1","","1","00","E","015","0","","1","01","01","01","04","PA","1","01","5FNRL38787B","TSV"
"","04","N","2019017250","3","1","","3","12","Y","CHEV","2013","01","1","","1","00","W","030","0","","1","01","08","01","09","PA","1","01","1G1PC5SB8D7","P4D"
"","05","N","2019017487","2","1","","3","12","Y","DODG","2009","01","1","","1","00","S","020","","","1","01","03","01","01","PA","1","01","1B3HB28A79D","P4H"
"","04","N","2019002436","3","1","","2","01","Y","NISS","2010","02","2","","1","00","W","035","0","","1","01","02","01","01","PA","1","01","1N4AA5AP8AC","P4D"
"","15","N","2019003264","3","1","","3","01","Y","JEEP","2005","01","1","","2","00","E","035","0","","1","01","05","15","01","PA","1","06","1J4GR48KX5C","T4W"
"","04","N","2019017058","2","1","","1","05","Y","BUIC","2006","02","2","","1","00","E","999","0","","2","01","05","01","01","PA","3","01","2G4WD582X61","P4D"
"","04","N","2019015868","3","1","","1","12","Y","TOYT","2017","01","1","","1","00","N","010","0","","1","01","03","01","01","PA","1","01","4T1BF1FK0HU","P4D"
"","51","N","2019014990","3","1","","2","11","Y","DODG","2008","02","1","","1","00","N","999","0","","2","01","01","01","01","PA","2","04","1D7HU182X8J","TCW"
"","15","N","2019014034","3","1","","1","01","Y","CHEV","2017","01","1","","1","00","E","030","","","2","01","05","01","01","PA","3","06","1GNSKJKC8HR","T4W"
"","04","N","2019015015","3","1","","1","12","Y","NISS","2001","01","1","","1","00","S","010","0","","1","01","03","01","01","PA","1","01","1N4DL01D91C","P4D"
"","04","N","2019016120","3","1","","1","01","Y","FORD","2013","01","1","","3","00","S","999","0","","1","01","01","17","01","PA","1","01","1FADP3F22DL","P4D"
"","04","N","2019014225","2","1","","1","12","Y","INFI","2008","01","1","","1","00","W","999","0","","2","01","05","02","06","PA","2","01","JNKBV61F88M","P4D"
"","15","N","2019013262","1","1","","1","06","Y","JEEP","2003","01","1","","1","00","N","000","","","2","01","03","03","01","PA","3","06","1J4GL58K33W","T4W"
"","51","Y","2019015285","1","1","","1","02","Y","INTL","2015","02","1","","1","00","E","000","0","","3","01","03","03","01","PA","2","05","3HAMMMML7FL","TCC"
"","04","N","2019015426","3","1","","1","10","Y","HYUN","2015","09","1","","4","00","N","045","0","","2","01","01","16","01","ZG","2","01","KMHEC4A4XFA","P4D"
"","04","N","2019015461","1","1","","1","11","Y","FORD","2003","01","1","","1","00","E","030","0","","2","01","01","01","01","PA","2","01","1FAFP55UX3A","P4D"
"","51","N","2019015478","3","1","","1","11","Y","CHEV","2005","01","1","","1","00","N","999","0","","1","01","10","01","06","PA","1","04","1GCDT136658","TCW"
"","02","N","2019015564","3","1","","2","03","Y","NISS","2003","01","1","","1","00","E","065","0","","1","01","01","01","03","PA","3","01","JN1AZ34D83T","PCP"
"","","","2019016517","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2019015652","1","1","","1","05","Y","FORD","1996","01","2","","1","00","E","025","1","","2","01","01","01","03","PA","2","04","2FDKF38F9TC","TCB"
"","04","N","2019014699","2","1","","1","01","Y","CHRY","2012","02","1","","3","13","S","999","0","","1","01","07","17","01","PA","1","01","1C3CCBAB2CN","P4D"
"","15","N","2019015856","3","1","","1","11","Y","TOYT","2009","01","1","","4","00","S","025","0","","1","01","02","16","01","PA","1","06","JTMZF33V39D","T4W"
"","04","N","2019016793","1","1","","1","00","Y","CHEV","2014","01","1","","1","00","S","065","","","1","01","07","01","01","PA","0","01","1G1PC5SB9E7","P4D"
"","05","N","2019026122","2","1","","3","11","Y","VOLK","2012","02","2","","1","00","W","025","0","","1","01","03","04","11","PA","1","01","WVWDB7AJ4CW","P4H"
"","75","Y","2019026137","1","1","","3","11","Y","PTRB","2017","98","1","","1","21","W","999","1","","1","01","03","10","02","PA","1","05","1XPBD49X3HD","TTR"
"","15","N","2019021787","3","2","","1","07","Y","DODG","2006","","0","","1","00","","000","0","","2","02","02","06","01","PA","2","01","1D8HB58296F","T4W"
"","04","N","2019024066","3","1","","3","11","Y","ACUR","2002","01","1","","1","00","W","045","0","","1","01","07","01","01","PA","1","01","19UUA56992A","P4D"
"","15","N","2019024125","3","1","","2","02","Y","SUZI","2004","01","1","","1","00","E","015","0","","1","01","07","01","01","PA","1","06","JS3TX92V344","T4W"
"","15","N","2019021913","3","1","","3","03","Y","TOYT","2015","01","1","","1","00","N","999","0","","1","01","03","01","01","PA","2","01","5TDDKRFH9FS","T4W"
"","04","N","2019021974","3","1","","1","01","Y","STRN","2004","01","1","","1","00","S","030","0","","1","01","01","01","01","PA","1","01","1G8AK52F74Z","P4D"
"","09","N","2019024330","2","1","","1","12","Y","KIA","2017","01","3","","1","00","S","020","0","","2","01","05","01","01","PA","1","01","3KPFK4A74HE","P"
"","15","N","2019022180","2","2","","1","09","Y","CHRY","2007","","0","","1","00","","000","","","3","02","05","06","01","PA","2","06","1A8HW58257F","T4W"
"","51","N","2019023351","3","1","","3","11","Y","TOYT","2009","02","1","","1","00","N","030","0","","1","01","05","01","01","PA","1","04","3TMLU42N99M","TCW"
"","04","N","2019023400","3","1","","3","02","Y","NISS","2006","01","1","","1","00","W","035","0","","1","01","03","01","01","PA","1","01","3N1CB51D56L","P4D"
"","75","Y","2019024597","3","1","","1","12","Y","FRHT","2004","02","1","","1","00","E","035","0","","1","01","03","01","01","OH","1","05","1FUJA6CG54L","TTR"
"","09","N","2019023635","1","1","","2","12","Y","FORD","2018","01","1","","1","00","W","010","0","","1","01","03","01","06","PA","1","01","1FA6P8THXJ5","P"
"","04","N","2019025719","3","4","","3","09","U","BUIC","1999","99","1","","1","00","W","040","0","","1","05","04","01","01","PA","1","01","2G4WB52K8X1","P4D"
"","51","Y","2019024819","1","1","","1","12","Y","FRHT","2003","02","1","","4","00","S","055","1","","1","01","99","16","01","PA","1","05","1FVACWAL43H","TCC"
"","02","N","2019022731","3","1","","1","11","N","CHEV","1999","02","1","","1","00","W","055","0","","1","01","05","01","03","PA","1","01","1G1JC1249X7","PCP"
"","04","N","2019006776","1","1","","2","12","Y","HOND","2003","01","1","","1","00","S","015","0","","2","01","08","01","01","PA","1","01","2HGES16503H","P4D"
"9","15","N","2019006047","3","1","0","1","12","Y","HOND","2004","01","1","12","3","00","W","999","0","0","2","01","01","17","01","PA","2","06","5J6YH28324L","T4W"
"","15","N","2019006982","3","1","","1","01","Y","CHEV","2012","02","1","","1","00","N","999","0","","2","01","03","01","01","PA","1","06","1GNKVJED4CJ","T4W"
"","01","N","2019005249","3","1","","1","12","Y","MITS","2003","01","1","","1","00","E","040","0","","1","01","12","01","01","PA","1","01","4A3AE55H83E","PCV"
"","02","N","2019006198","3","1","","1","12","Y","HOND","1998","01","1","","1","00","S","999","0","","1","01","02","01","06","PA","1","01","1HGCG2245WA","PCP"
"","04","N","2019008188","3","1","","1","12","Y","TOYT","2005","02","1","","1","00","S","005","0","","1","01","02","05","01","PA","1","01","4T1BE32K95U","P4D"
"","09","N","2019007273","2","1","","1","12","Y","NISS","1998","01","1","","1","00","S","010","0","","1","01","12","01","01","PA","1","01","3N1AB41D5WL","P"
"","51","N","2019005483","1","1","","1","06","Y","CHEV","2006","01","1","","1","00","S","999","0","","2","01","05","01","01","PA","2","04","1GCHK24D16E","TPK"
"","51","N","2019006419","3","1","","1","01","Y","GMC","1988","01","2","","1","00","E","999","0","","1","01","07","01","11","PA","1","04","1GTGK34N3JE","TPK"
"","15","N","2019008361","1","1","","1","06","Y","DODG","2016","01","2","","1","00","W","071","","","2","01","12","01","01","PA","2","06","1C4RDJAG4GC","T4W"
"","15","N","2019006588","3","1","","3","12","Y","HOND","2005","02","1","","1","00","N","025","0","","1","01","02","15","01","PA","1","01","5FNYF18515B","T4W"
"","04","N","2019008602","3","1","","1","11","Y","BUIC","2008","01","1","","1","00","E","045","0","","1","01","05","01","01","PA","1","01","1G4HD57248U","P4D"
"","51","Y","2019020670","2","1","","1","11","Y","PTRB","2000","02","1","","1","21","S","035","1","","1","01","04","01","01","MA","1","05","1NP5LB9X6YD","TCC"
"","02","N","2019021742","3","1","","1","09","Y","HOND","2006","02","1","","1","00","N","015","0","","1","01","07","15","03","PA","1","01","2HGFG12686H","PCP"
"","15","N","2019018641","3","1","","1","12","Y","DODG","2017","01","1","","1","00","S","025","0","","1","01","02","01","01","PA","1","06","3C4PDCAB1HT","T4W"
"","15","N","2019018851","3","1","","3","10","Y","LEXS","2006","01","1","","3","00","S","025","0","","2","01","05","17","01","PA","2","06","JTJHW31U860","T4W"
"","51","N","2019020958","3","1","","1","10","Y","CHEV","1997","01","1","","1","00","W","999","","","1","01","05","01","01","PA","1","04","1GCCT19W1V8","TPC"
"","40","N","2019020110","3","1","","1","11","Y","DODG","2016","01","4","","1","00","W","025","0","","2","01","12","01","01","PA","2","01","2C4RDGCG7GR","TSV"
"","04","N","2019019223","2","1","","1","12","Y","BUIC","2001","01","1","","1","00","N","035","0","","1","01","08","01","01","PA","1","01","2G4WY55J211","P4D"
"","41","N","2019020318","1","1","","1","09","Y","DODG","1997","01","1","","1","00","W","999","0","","1","01","03","12","04","PA","2","07","2B6HB21XXVK","TCG"
