"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2019095754","3","3","","","","E","02","35","STONE HILL RD","4","","36"
"2019016513","3","3","","","","S","99","35","ESBENSHADE RD","4","","36"
"2019003098","3","3","0222","0961","3202","S","02","65","SR 0222 HW","2","1","36"
"2019008427","3","3","0072","0330","357","N","02","45","LEBANON RD","2","3","36"
"2019004474","4","3","","","","N","02","55","SANDMINE RD","4","","36"
"2019072916","3","3","0741","0070","1200","B","2","45","MCGOVERNVILLE RD","2","3","36"
"2019009370","3","3","0272","0030","613","S","02","50","NOTTINGHAM RD","2","3","36"
"2019003656","4","3","","","","E","02","15","CHARLESTOWN RD","4","","36"
"2019008717","4","3","","","","W","02","25","PLEASURE RD","4","","36"
"2019012963","3","3","0300","0061","29","W","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2019072416","4","4","2026","0040","0","E","2","40","WHITE OAK RD","2","3","36"
"2019004293","3","3","0300","0110","1584","E","02","65","283RD FIELD ARTILLERY HW","2","1","36"
"2019010417","4","4","2034","0030","2774","W","2","40","WINDY HILL RD","2","3","36"
"2019008985","3","3","0222","1031","1604","S","2","65","DRY TAVERN RD","2","1","36"
"2019072407","3","3","6000","","2665","E","4","70","EAST/WEST TU","5","","36"
"2019096017","4","5","","","","U","99","","SUNSET AV","4","","36"
"2019097743","3","3","0222","0720","1832","N","2","35","OREGON PK","2","3","36"
"2019014769","3","4","","","","E","02","35","WEST RIDGE RD","4","","36"
"2019097952","3","3","6000","","2884","W","4","70","EAST/WEST PK","5","","36"
"2019072709","5","4","","","","S","02","25","S NEW HOLLAND RD","4","","36"
"2019005799","3","3","","","","W","02","25","ROYAL DR","4","","36"
"2019007535","3","3","","","","N","02","25","COLEBROOK RD","4","","36"
"2019097213","3","3","0501","0010","1774","N","2","35","LITITZ PK","2","3","36"
"2019071748","3","3","0462","0160","3385","E","2","45","COLUMBIA AV","2","3","36"
"2019001474","4","4","1013","0160","3371","S","02","40","PETERS RD","2","3","36"
"2019009853","3","3","8022","0010","23","N","1","35","RAMP A RD","2","1","36"
"2019099807","4","3","","","","N","03","35","GREENFIELD RD","4","","36"
"2019096449","5","5","4042","0030","0","E","2","45","CHESTER RD","2","3","36"
"2019072708","5","5","","","","E","02","40","W MAPLE GROVE RD","4","","36"
"2019006683","3","3","0300","0260","817","E","02","65","283RD FIELD ARTILLERY HW","2","1","36"
"2019007541","3","3","","","","S","02","25","NEWPORT AV","4","","36"
"2019027472","3","3","","","","U","02","25","FORT ROSS AV","4","","36"
"2019027628","3","3","0897","0170","2793","S","2","40","SPRINGVILLE RD","2","3","36"
"2019031422","3","3","4011","0031","2071","S","2","40","FRUITVILLE PK","2","3","36"
"2019022904","3","3","0230","0100","0","N","2","35","N MARKET ST","2","3","36"
"2019027677","3","4","","","","E","02","","DAWN AV","4","","36"
"2019031630","5","5","","","","U","99","","FAIRMONT RD","4","","36"
"2019031678","5","5","","","","N","02","25","BELMONT RD","4","","36"
"2019023156","3","3","2029","0140","881","N","2","40","STRASBURG PK","2","3","36"
"2019032125","3","3","0741","0050","936","S","2","45","MCGOVERNVILLE RD","2","3","36"
"2019032307","3","3","0501","0090","2022","N","3","40","LITITZ PK","2","3","36"
"2019023350","3","3","0030","0560","2572","E","2","45","LINCOLN HW","2","3","36"
"2019023374","4","4","","","","N","02","","ASHVILLE RD","4","","36"
"2019023583","3","3","0722","0200","1146","W","2","35","OREGON RD","2","3","36"
"2019032864","3","3","0222","0740","0","N","2","65","SR 0222 SH","2","1","36"
"2019003859","3","3","0501","0011","3327","S","2","40","LITITZ PK","2","3","36"
"2019027951","4","4","","","","E","02","45","ORE MINE RD","4","","36"
"2019028166","3","3","4020","0174","2590","E","2","35","HARRISBURG PK","2","3","36"
"2019018390","3","3","6000","","2748","W","4","70","EAST/WEST TU","5","","36"
"2019019684","4","3","","","","W","02","25","JAMES ST","4","","36"
"2019024037","3","3","","","","W","02","35","RED RUN RD","4","","36"
"2019024139","3","3","0272","0740","1171","S","2","35","READING RD","2","3","36"
"2019019809","4","3","","","","S","02","25","BROAD ST","4","","36"
"2019024329","3","3","0030","0271","610","W","2","55","LINCOLN HW","2","1","36"
"2019028720","3","4","","","","E","02","25","CHURCH ST","4","","36"
"2019019096","3","3","0999","0170","3543","W","2","40","MILLERSVILLE PK","2","3","36"
"2019020110","5","4","","","","S","03","25","WEST END AV","4","","36"
"2019024574","4","4","0272","0471","1726","S","2","50","WILLOW STREET PK","2","3","36"
"2019024605","3","4","6000","","3990","W","04","70","EAST/WEST PK","5","","36"
"2019024713","3","3","0772","0560","1512","S","2","35","STATE ST","2","3","36"
"2019028933","3","3","0462","0020","334","E","3","35","CHESTNUT ST","2","3","36"
"2019019380","4","5","","","","S","03","35","PEACH BOTTOM RD","4","","36"
"2019020318","4","4","","","","W","03","25","DONNERVILLE RD","4","","36"
"2019020572","5","5","8032","0250","0","S","1","35","RAMP H RD","2","1","36"
"2019024978","3","3","0030","0181","1856","W","2","55","LINCOLN HW","2","1","36"
"2019025054","3","3","4022","0030","1370","S","2","40","WOODCREST AV","2","3","36"
"2019003301","3","3","1018","0030","300","N","2","40","ROTHSVILLE RD","2","3","36"
"2019020671","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2019025165","3","3","0462","0280","5","E","2","35","KING ST","2","3","36"
"2019025305","3","3","0222","1030","966","N","2","65","DRY TAVERN RD","2","1","36"
"2019029673","3","3","","","","N","02","25","FRANKLIN ST","4","","36"
"2019020952","3","3","4011","0030","200","N","2","40","FRUITVILLE PK","2","3","36"
"2019020962","3","4","","","","E","02","35","STRICKLER RD","4","","36"
"2019025580","3","3","0023","0170","2589","E","2","45","MARIETTA AV","2","3","36"
"2019029838","3","3","","","","S","02","35","S COLEBROOK RD","4","","36"
"2019029920","3","3","","","","E","02","35","UPPER VALLEY RD","4","","36"
"2019021138","4","4","0222","0731","493","S","2","35","OREGON PK","2","3","36"
"2019025712","3","3","0222","0250","16","N","2","45","ROBERT FULTON HW","2","3","36"
"2019025794","3","3","0023","0470","2547","W","2","35","MAIN ST","2","3","36"
"2019030116","3","3","0501","0010","2484","N","2","35","LITITZ PK","2","3","36"
"2019001953","4","4","1047","0220","2010","N","2","45","COCALICO RD","2","3","36"
"2019021446","3","3","0501","0240","2191","N","2","50","FURNACE HILLS PK","2","3","36"
"2019021588","3","3","0999","0190","0","E","2","25","MANOR ST","2","3","36"
"2019026075","3","3","1003","0050","834","S","2","45","HORSESHOE RD","2","3","36"
"2019026137","5","5","","","","W","02","25","CEDAR ST","4","","36"
"2019030470","3","3","4042","0020","1555","E","2","45","CHESTER RD","2","3","36"
"2019021633","3","3","0322","0150","658","E","2","55","28TH DIVISION HW","2","3","36"
"2019021740","3","4","","","","N","02","25","CROWN AV","4","","36"
"2019021743","6","6","","","","E","04","25","E KING ST","4","","36"
"2019026360","3","3","0222","0480","2559","W","2","45","BEAVER VALLEY PK","2","3","36"
"2019030747","3","3","0322","0310","1226","E","2","35","28TH DIVISION HW","2","3","36"
"2019021974","3","3","1053","0030","168","S","2","40","GREENVILLE RD","2","3","36"
"2019030871","4","4","0741","0130","1984","N","2","35","MILLERSVILLE RD","2","3","36"
"2019002814","3","4","","","","E","02","20","MANOR BL","4","","36"
"2019022267","4","3","","","","E","02","25","CHESTNUT ST","4","","36"
"2019026822","3","3","4005","0010","1780","N","2","40","PROSPECT RD","2","3","36"
"2019031206","3","3","0222","0561","2462","S","2","35","PRINCE ST","2","3","36"
"2019031297","4","4","","","","W","02","25","CONESTOGA ST","4","","36"
"2019031343","3","3","0272","0310","160","N","2","45","LANCASTER PK","2","3","36"
"2019001468","4","3","","","","E","02","40","LANDISVILLE RD","4","","36"
"2019027110","3","3","4020","0090","0","E","2","35","HARRISBURG PK","2","3","36"
"2019066873","3","3","0372","0160","116","E","2","45","BUCK RD","2","3","36"
"2019067077","4","4","","","","W","02","35","BLACK CREEK RD","4","","36"
"2019082242","3","3","","","","W","02","25","SPRING VALLEY RD","4","","36"
"2019055422","3","3","0999","0120","0","W","2","40","BLUE ROCK RD","2","3","36"
"2019061672","3","3","0741","0130","2237","S","2","35","MILLERSVILLE RD","2","3","36"
"2019067205","4","4","0462","0331","1544","W","2","35","LINCOLN WY","2","3","36"
"2019067281","5","7","","","","W","02","45","QUARRY RD","4","","36"
"2019082982","4","4","","","","E","01","25","MIFFLIN ST","4","","36"
"2019062316","4","4","","","","W","03","25","ROYER DR","4","","36"
"2019078863","3","3","4008","0010","882","E","2","40","TURNPIKE RD","2","3","36"
"2019055967","3","3","1002","0082","815","W","2","25","ORANGE ST","2","3","36"
"2019080299","5","5","4005","0010","0","N","2","40","PROSPECT RD","2","3","36"
"2019051292","3","3","4011","0040","214","N","2","40","FRUITVILLE PK","2","3","36"
"2019051414","5","4","","","","S","02","25","S MAIN ST","4","","36"
"2019062744","3","3","0340","0050","1689","E","2","40","OLD PHILADELPHIA PK","2","3","36"
"2019062906","3","3","0300","0280","248","E","2","65","283RD FIELD ARTILLERY ME","2","1","36"
"2019067745","5","5","","","","E","02","35","BRIDGE ST","4","","36"
"2019051677","4","4","","","","E","02","45","LEXINGTON RD","4","","36"
"2019056964","4","4","0023","0303","215","W","2","40","NEW HOLLAND PK","2","3","36"
"2019063091","3","3","0222","0780","1064","N","2","65","SR 0222 SH","2","1","36"
"2019067959","3","3","8001","0520","118","E","1","35","RAMP G RD","2","1","36"
"2019051836","3","3","0772","0520","3136","U","2","45","NEWPORT RD","2","3","36"
"2019051895","3","3","0023","0510","2311","E","2","35","MAIN ST","2","3","36"
"2019051958","3","3","0272","0304","334","N","2","45","LANCASTER PK","2","3","36"
"2019051964","6","6","","","","W","02","35","BLACK BARREN RD","4","","36"
"2019057349","3","3","0501","0050","1392","S","2","35","LITITZ PK","2","3","36"
"2019068397","3","3","","","","E","02","35","HEMPLAND RD","4","","36"
"2019068497","4","3","","","","S","02","35","GRIDLEY RD","4","","36"
"2019052045","3","3","","","","E","02","35","W METZLER RD","4","","36"
"2019057475","4","4","1042","0010","0","E","2","40","LAUSCHTOWN RD","2","3","36"
"2019057534","3","3","","","","N","02","40","RIDGE AV","4","","36"
"2019057622","3","3","4020","0180","88","E","2","35","HARRISBURG PK","2","3","36"
"2019063769","4","4","0272","0630","0","N","2","45","OREGON PK","2","3","36"
"2019063967","5","5","","","","W","04","15","BUTLER AV","4","","36"
"2019068948","4","3","","","","W","02","25","SCHOOL HOUSE RD","4","","36"
"2019052382","3","3","0340","0250","2543","E","2","45","OLD PHILADELPHIA PK","2","3","36"
"2019052482","4","4","0462","0260","1394","E","2","25","KING ST","2","3","36"
"2019058262","4","4","","","","E","02","25","HIGHLAND VIEW DR","4","","36"
"2019064198","3","4","","","","N","02","25","COLLEGE AV","4","","36"
"2019058308","3","3","0272","0320","1888","N","2","55","LANCASTER PK","2","3","36"
"2019058528","3","3","3018","0120","795","E","2","35","TRUCE RD","2","3","36"
"2019064484","5","4","","","","U","02","35","ARCH ST","4","","36"
"2019064537","5","5","0023","0275","0","W","2","25","EAST WALNUT ST","2","2","36"
"2019081613","4","4","","","","W","02","35","FAIRVIEW RD","4","","36"
"2019052948","4","3","","","","N","03","25","COLLEGE AV","4","","36"
"2019058892","5","5","4042","0031","0","W","2","45","YORK RD","2","3","36"
"2019064732","3","3","1003","0050","137","N","2","45","HORSESHOE RD","2","3","36"
"2019081856","3","3","1003","0040","1226","N","2","50","HORSESHOE RD","2","3","36"
"2019053357","3","3","0772","0360","0","E","2","45","TEMPERANCE HILL RD","2","3","36"
"2019065116","4","5","","","","W","03","25","W LEMON ST","4","","36"
"2019080357","3","3","","","","S","02","25","HERSHEY AV","4","","36"
"2019053802","5","5","","","","E","02","35","LITITZ RD","4","","36"
"2019059863","3","3","","","","S","02","25","IRONSTONE RIDGE RD","4","","36"
"2019065512","3","3","0272","0510","994","N","2","40","OREGON PK","2","3","36"
"2019078297","3","3","0241","0200","0","S","2","45","MOUNT GRETNA RD","2","3","36"
"2019054183","3","3","0340","0040","366","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2019065686","3","3","2003","0150","0","B","2","45","LITTLE BRITAIN RD","2","3","36"
"2019065745","5","5","1063","0040","1277","E","2","40","NEW HOLLAND PK","2","3","36"
"2019081846","3","3","1001","0010","1346","N","2","35","GREENFIELD RD","2","3","36"
"2019054260","3","3","6000","","2701","E","4","70","EAST/WEST TU","5","","36"
"2019060363","3","3","0896","0020","2304","N","2","45","GEORGETOWN RD","2","3","36"
"2019060747","4","4","1063","0041","0","W","2","35","NEW HOLLAND PK","2","3","36"
"2019066077","3","3","0030","0200","784","E","3","55","LINCOLN HW","2","1","36"
"2019061059","3","3","","","","E","02","40","RIDGE RD","4","","36"
"2019061068","5","5","0372","0130","3238","E","2","45","HOLTWOOD RD","2","3","36"
"2019066276","3","3","0772","0290","552","E","2","30","HIGH ST","2","3","36"
"2019066370","3","3","6000","","2784","E","4","70","EAST/WEST TU","5","","36"
"2019054890","5","5","4042","0011","2298","W","2","45","YORK RD","2","3","36"
"2019055006","4","3","","","","E","02","25","E STIEGEL ST","4","","36"
"2019061464","4","4","4033","0120","0","N","2","40","MEADOW VIEW RD","2","3","36"
"2019066742","4","3","","","","W","02","35","SCHOOL LN","4","","36"
"2019066813","3","3","2015","0170","521","N","2","40","MAY POST OFFICE RD","2","3","36"
"2019074959","3","3","0030","0450","3273","W","2","40","LINCOLN HW","2","3","36"
"2019084609","5","4","","","","E","02","25","E ROSS ST","4","","36"
"2019084510","4","4","1025","0070","0","S","2","35","FARMERSVILLE RD","2","3","36"
"2019074040","4","4","0896","0320","2805","N","2","45","EAST BROOK RD","2","3","36"
"2019074627","3","3","0897","0170","2929","N","2","40","SPRINGVILLE RD","2","3","36"
"2019021330","3","3","4009","0030","891","N","2","40","DILLERVILLE RD","2","3","36"
"2019089280","3","3","0272","0870","1158","W","2","45","READING RD","2","3","36"
"2019089496","3","3","0023","0410","0","E","2","35","MAIN ST","2","3","36"
"2019002186","3","3","4010","0050","37","B","2","40","WEST RISSER MILL RD","2","3","36"
"2019010104","3","3","","","","W","02","25","W ORANGE ST","4","","36"
"2019082338","4","4","","","","W","02","45","KEENER RD","4","","36"
"2019002445","3","3","1002","0063","1773","W","2","25","ORANGE ST","2","3","36"
"2019088027","3","3","0462","0240","1514","W","2","25","COLUMBIA AV","2","3","36"
"2019086410","3","3","0072","0180","321","N","2","25","MAIN ST","2","3","36"
"2019021516","3","3","0072","0050","0","N","2","25","QUEEN ST","2","3","36"
"2019089028","3","3","0501","0090","757","S","3","40","LITITZ PK","2","3","36"
"2019007097","4","4","2041","0010","0","N","2","35","DUKE ST","2","3","36"
"2019087902","4","3","","","","N","02","25","SHIPPEN ST","4","","36"
"2019086279","3","3","","","","S","02","45","MEETINGHOUSE RD","4","","36"
"2019085959","3","3","0023","0410","1996","E","2","35","MAIN ST","2","3","36"
"2019086818","3","3","0322","0400","2171","E","2","45","28TH DIVISION HW","2","3","36"
"2019075871","3","3","0441","0350","2322","S","2","55","RIVER RD","2","3","36"
"2019069876","6","7","","","","U","99","","GOLDEN TRIANGLE RD","4","","36"
"2019091498","3","3","2026","0020","1825","E","2","40","WHITE OAK RD","2","3","36"
"2019026146","3","3","1002","0063","581","W","2","25","ORANGE ST","2","3","36"
"2019069878","3","3","4042","0021","1507","W","2","45","YORK RD","2","3","36"
"2019074137","3","3","0625","0130","14","N","2","45","READING RD","2","3","36"
"2019069876","4","4","0501","0010","0","N","2","35","LITITZ PK","2","3","36"
"2019067360","4","4","","","","S","02","25","BROAD ST","4","","36"
"2019075300","3","3","0472","0132","0","N","2","35","KIRKWOOD PK","2","3","36"
"2019075279","4","3","","","","W","01","25","JACKSON ST","4","","36"
"2019069876","3","3","0222","0720","0","B","2","25","OREGON PK","2","3","36"
"2019002270","3","3","4008","0140","870","B","2","25","E HIGH ST","2","3","36"
"2019073186","3","3","0030","0260","1972","E","3","55","LINCOLN HW","2","1","36"
"2019070961","3","3","0272","0690","722","S","2","45","STATE ST","2","3","36"
"2019089716","3","3","0300","0251","2574","W","2","65","283RD FIELD ARTILLERY ME","2","1","36"
"2019071271","4","4","4002","0040","2526","E","2","40","DONEGAL SPRINGS RD","2","3","36"
"2019026341","5","4","","","","W","02","25","PARK AV","4","","36"
"2019073160","4","4","0462","0270","1232","E","2","25","KING ST","2","3","36"
"2019091286","3","3","6000","","2697","E","4","70","EAST/WEST TU","5","","36"
"2019074139","3","3","0272","0381","2292","S","2","55","LANCASTER PK","2","2","36"
"2019072088","3","3","1026","0190","329","B","2","35","QUEEN ST","2","3","36"
"2019073185","3","3","0072","0130","915","N","2","35","MANHEIM PK","2","3","36"
"2019046052","3","3","1051","0020","1914","S","2","40","HAHNSTOWN RD","2","3","36"
"2019007875","3","3","0222","1021","683","S","02","65","DRY TAVERN RD","2","1","36"
"2019072416","3","3","0896","0170","0","N","2","45","GEORGETOWN RD","2","3","36"
"2019004960","3","3","","","","E","02","35","EDEN RD","4","","36"
"2019009850","3","4","","","","E","02","","BUCHANAN RD","4","","36"
"2019098531","4","4","","","","N","02","30","EARHART RD","4","","36"
"2019094912","3","3","0501","0020","734","N","3","40","LITITZ PK","2","3","36"
"2019098523","3","3","0340","0090","711","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2019072708","4","4","1046","0100","1497","B","2","40","MAPLE GROVE RD","2","3","36"
"2019005457","3","3","0300","0290","799","E","02","65","283RD FIELD ARTILLERY HW","2","1","36"
"2019094914","3","3","0222","0811","2371","S","2","65","SR 0222 SH","2","1","36"
"2019007885","3","3","0030","0571","859","W","02","45","LINCOLN HW","2","3","36"
"2019094913","3","3","0030","0250","775","E","3","55","LINCOLN HW","2","1","36"
"2019071897","4","4","","","","N","02","25","COMMERCE DR","4","","36"
"2019009461","6","5","8024","0012","810","E","01","20","RAMP A RD","2","1","36"
"2019098632","3","3","0010","0010","18","S","2","45","TWIN COUNTY RD","2","3","36"
"2019004951","3","4","","","","W","02","25","BROAD ST","4","","36"
"2019004180","5","6","8024","0752","0","E","01","20","RAMP B RD","2","1","36"
"2019096447","3","3","1063","0040","0","N","2","35","NEW HOLLAND PK","2","3","36"
"2019072412","3","3","2026","0010","0","S","2","40","WHITE OAK RD","2","3","36"
"2019014029","3","3","4003","0100","663","S","02","35","LONGENECKER RD","2","3","36"
"2019095601","3","3","","","","W","02","35","LEABROOK RD","4","","36"
"2019004625","3","4","","","","S","02","25","PRINCE ST","4","","36"
"2019071896","3","4","","","","W","02","25","GRAYSTONE RD","4","","36"
"2019072393","3","3","6000","","2663","E","4","70","EAST/WEST TU","5","","36"
"2019024660","3","3","0501","0020","1297","N","02","40","LITITZ PK","2","3","36"
"2019099663","3","4","","","","S","02","35","NISSLEY RD","4","","36"
"2019094652","3","3","2029","0190","1465","S","2","40","STRASBURG PK","2","3","36"
"2019010028","3","3","","","","S","02","35","WILLOW STREET PK","4","","36"
"2019094918","3","3","0741","0170","636","S","2","35","MILLERSVILLE RD","2","3","36"
"2019020953","3","4","","","","W","02","35","COLONIAL VILLAGE LN","4","","36"
"2019016111","4","4","2015","0220","0","S","2","25","DECATUR ST","2","3","36"
"2019096449","4","4","0501","0011","2827","S","2","40","LITITZ PK","2","3","36"
"2019099494","3","3","0340","0220","426","W","2","35","OLD PHILADELPHIA PK","2","3","36"
"2019014769","4","3","","","","N","02","35","RUTTS RD","4","","36"
"2019003655","3","3","0999","0080","2880","E","02","50","BLUE ROCK RD","2","3","36"
"2019096457","3","3","0501","0130","0","S","2","35","BROAD ST","2","3","36"
"2019007885","4","4","0772","0920","1140","S","02","45","NEWPORT RD","2","3","36"
"2019007898","3","3","0272","0340","0","N","02","50","LANCASTER PK","2","3","36"
"2019007961","5","5","","","","W","02","35","BRIDGE ST","4","","36"
"2019094769","3","3","0441","0160","0","N","2","45","RIVER RD","2","3","36"
"2019010416","3","3","0030","0340","0","E","03","55","LINCOLN HW","2","3","36"
"2019071967","5","5","","","","S","02","25","MUDDY CREEK RD","4","","36"
"2019096447","5","5","","","","E","02","25","PLEASURE RD","4","","36"
"2019012539","3","4","","","","E","02","25","W PINE ST","4","","36"
"2019009461","3","3","1063","0040","1165","N","02","40","NEW HOLLAND PK","2","3","36"
"2019012282","3","4","","","","E","02","25","FAIRVIEW AV","4","","36"
"2019072916","5","5","4020","0131","0","W","2","40","HARRISBURG PK","2","3","36"
"2019003013","3","3","","","","W","02","35","SUN HILL RD","4","","36"
"2019008447","3","3","4011","0130","1958","W","02","40","FRUITVILLE PK","2","3","36"
"2019090719","3","3","0222","0865","1807","S","2","65","SR 0222 HW","2","1","36"
"2019003134","3","3","4023","0010","2101","S","02","40","OBERHOLTZER RD","2","3","36"
"2019015704","3","3","0023","0700","2692","E","2","45","NEW HOLLAND PK","2","3","36"
"2019002632","3","3","","","","W","02","25","GLEN MOORE CR","4","","36"
"2019096015","3","3","0072","0140","1248","N","2","35","MANHEIM PK","2","3","36"
"2019069227","3","3","0772","0130","787","E","2","30","MANHEIM ST","2","3","36"
"2019098521","5","5","2029","0190","2717","S","2","40","STRASBURG PK","2","3","36"
"2019008493","3","3","","","","W","02","25","NEW HAVEN DR","4","","36"
"2019096172","3","3","1047","0110","0","U","2","40","SCHOENECK RD","2","3","36"
"2019014023","5","5","4042","0020","2567","E","2","45","CHESTER RD","2","3","36"
"2019071099","3","3","0300","0350","818","E","3","55","283RD FIELD ARTILLERY ME","2","1","36"
"2019097237","4","4","","","","W","02","25","TODD LN","4","","36"
"2019096896","3","3","1035","0150","1480","B","2","40","KLEINFELTERSVILLE RD","2","3","36"
"2019008718","3","3","0272","0490","689","N","02","40","OREGON PK","2","3","36"
"2019005251","4","3","","","","N","02","25","OAK ST","4","","36"
"2019068459","3","3","0300","0021","2470","W","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2019096836","4","4","4025","0020","0","B","2","25","CLOVER LEAF RD","2","3","36"
"2019005636","3","3","4025","0030","0","N","02","40","CLOVER LEAF RD","2","3","36"
"2019027507","3","3","","","","N","02","40","MINE RD","4","","36"
"2019031377","3","4","","","","S","02","25","KISSEL HILL RD","4","","36"
"2019031557","3","3","","","","W","02","25","W WALNUT ST","4","","36"
"2019022904","4","4","0743","0130","1204","E","2","35","MAYTOWN RD","2","3","36"
"2019027677","4","3","","","","S","02","25","ACADEMY DR","4","","36"
"2019031630","6","6","","","","E","02","25","FULTON VIEW RD","4","","36"
"2019031747","3","3","0222","0751","1671","S","2","65","SR 0222 SH","2","1","36"
"2019023202","3","3","2015","0190","2019","N","2","40","MAY POST OFFICE RD","2","3","36"
"2019032126","3","3","0222","0530","0","N","2","45","WILLOW STREET PK","2","3","36"
"2019032505","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2019023351","3","3","2029","0120","885","S","2","40","STRASBURG PK","2","3","36"
"2019023375","3","3","","","","N","02","55","ORCHARD RD","4","","36"
"2019023583","4","4","1003","0160","0","N","2","40","BECKER RD","2","3","36"
"2019032866","3","3","0023","0180","65","E","2","45","MARIETTA AV","2","3","36"
"2019023635","3","4","","","","W","02","25","SOUTH AV","4","","36"
"2019027985","3","3","","","","E","02","25","BLOOMFIELD DR","4","","36"
"2019028167","3","3","0462","0220","48","W","2","35","COLUMBIA AV","2","3","36"
"2019018634","3","3","0462","0190","2011","W","2","40","COLUMBIA AV","2","3","36"
"2019019758","3","3","0072","0030","0","N","2","25","QUEEN ST","2","3","36"
"2019024066","3","3","1046","0030","307","W","2","40","FIVEPOINTVILLE RD","2","3","36"
"2019028428","3","3","0441","0110","379","N","3","55","RIVER RD","2","3","36"
"2019020014","3","4","","","","E","02","25","HAMILTON ST","4","","36"
"2019024330","3","3","","","","S","02","35","GOOD DR","4","","36"
"2019028720","4","3","","","","N","02","25","PLUM ST","4","","36"
"2019019223","3","3","0741","0120","1260","N","2","35","ROHRERSTOWN RD","2","3","36"
"2019020237","3","3","4002","0110","369","E","2","40","DONEGAL SPRINGS RD","2","3","36"
"2019024574","5","5","0741","0284","504","E","2","45","LONG LN","2","3","36"
"2019024605","4","3","6000","","3990","W","01","","TURNPIKE RAMP RD","5","","36"
"2019024713","4","4","","","","E","02","25","SCHOOL LANE AV","4","","36"
"2019028933","4","4","","","","U","02","25","SECOND ST","4","","36"
"2019019380","5","4","","","","S","03","35","ESHELMAN MILL RD","4","","36"
"2019020521","3","3","4020","0150","1281","E","2","40","HARRISBURG PK","2","3","36"
