"ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","CRN","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","ROADWAY_CLEARED","WEATHER1","WEATHER2","WZ_WORKERS_INJ_KILLED","SECONDARY_CRASH","INTERSECTION_RELATED"
"1741","1","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019001909","6","40.2788","-76.2033","1732","08","0","0","0","0","1","0","0","0","3","0","0","0","17","2","0","00","1","40 16:43.766","2","00","76 12:11.711","0","0","0","0","36236","0","0","0","N","0","0","0","2","36408","0","","1","01","N","N","1","","0","0","0","0","0","N","1730","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1535","2","0","0","0","0","0","0","0","0","4","1","","36","01","2019","2019001953","6","40.2884","-76.2034","1529","08","0","0","0","0","0","0","0","0","2","0","1","0","15","1","3","01","2","40 17:18.254","6","00","76 12:12.309","4","0","0","0","36236","0","0","0","N","0","0","0","6","36408","3","","1","01","N","N","0","","0","0","0","3","3","Y","1529","3","3","0","0","0","0","0","1","0","3","N","","","","","","","","","","","","03","  ","","",""
"1903","1","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002060","6","40.0362","-76.3356","1859","08","0","1","0","0","0","0","0","0","2","0","0","0","18","3","1","01","2","40 02:10.352","7","00","76 20:08.116","3","0","0","0","36220","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","1","0","1","3","3","Y","1858","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1500","0","0","0","0","0","0","0","0","0","1","0","","36","01","2019","2019002181","6","40.0569","-76.3313","1456","08","0","0","0","0","0","1","0","0","2","0","0","0","14","1","0","00","1","40 03:25.073","3","00","76 19:52.716","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","2","0","0","N","1450","0","2","0","0","2","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1353","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002186","7","40.1382","-76.5117","1346","08","1","0","0","0","0","0","0","0","1","0","0","0","13","1","0","02","1","40 08:17.386","6","00","76 30:42.000","0","0","0","0","36225","0","0","0","N","0","0","0","1","36505","0","","5","09","N","N","0","","0","0","0","0","0","Y","1345","0","1","0","0","0","0","0","2","0","1","N","","","","","","","","","","","","07","  ","","",""
"1409","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002199","7","40.0505","-76.2934","1408","08","0","0","0","0","0","0","0","0","1","0","0","0","14","1","2","01","2","40 03:01.936","7","00","76 17:36.150","3","0","0","0","36301","0","0","0","N","0","0","0","2","36301","1","","1","09","N","N","0","","1","0","0","3","3","N","1408","2","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","07","  ","","",""
"1425","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002220","7","40.0429","-76.3046","1422","08","0","0","0","0","0","0","0","0","2","0","0","0","14","1","0","01","1","40 02:34.358","2","00","76 18:16.407","0","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","09","N","N","0","","0","0","0","3","2","Y","1420","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","07","  ","","",""
"1522","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002270","6","40.154","-76.5996","1520","08","0","0","1","0","0","0","0","0","2","0","0","0","15","1","0","01","2","40 09:14.241","7","00","76 35:58.636","0","0","0","0","36407","0","0","0","N","0","0","0","2","36407","0","","1","01","N","N","0","","0","0","0","3","3","Y","1520","0","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"0818","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002277","1","40.1346","-76.3322","0818","08","0","0","1","0","0","0","0","0","","0","0","0","08","2","0","02","0","40 08:04.593","","00","76 19:55.797","0","0","0","0","36235","0","0","0","N","0","0","0","1","36506","0","","4","01","N","N","0","","0","0","0","0","0","","0818","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0723","1","0","0","0","0","0","0","0","0","0","0","","36","01","2019","2019002303","7","40.0688","-76.2882","0718","08","0","0","0","0","0","0","0","0","","0","0","0","07","1","1","00","0","40 04:07.605","","02","76 17:17.535","3","0","0","0","36101","0","0","0","N","0","0","0","1","36101","0","","5","09","N","N","0","","1","0","0","0","0","","0715","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","07","  ","","",""
"2249","1","0","0","0","0","0","0","0","0","9","0","","36","01","2019","2019002436","7","40.023","-76.3695","2249","08","0","0","0","0","0","0","0","0","2","0","0","0","22","2","0","00","1","40 01:22.810","4","00","76 22:10.370","0","0","0","0","36223","0","0","0","N","0","0","0","2","36223","0","","1","01","N","N","0","","0","0","0","0","0","N","2249","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0741","2","0","0","0","0","0","0","0","0","1","0","","36","01","2019","2019002445","4","40.0406","-76.2954","0736","08","0","0","0","0","0","1","0","0","1","0","0","0","07","1","1","01","1","40 02:26.313","4","00","76 17:43.349","4","0","0","0","36301","0","0","0","N","0","0","0","3","36301","1","","1","01","N","N","0","","0","0","0","3","2","N","0733","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0145","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002491","1","40.1265","-76.2583","0107","08","0","0","0","0","0","0","0","0","2","0","0","0","01","2","0","00","2","40 07:35.352","5","00","76 15:29.917","0","0","0","0","36235","0","0","0","N","0","0","0","1","36506","0","","4","09","N","N","0","","0","0","0","0","0","Y","0107","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","05","  ","","",""
"0854","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002492","2","40.1448","-76.3143","0850","08","0","1","0","0","0","0","0","0","","0","0","0","08","1","0","01","0","40 08:41.249","","00","76 18:51.644","0","0","0","0","36235","0","0","0","N","0","0","0","2","36506","0","","1","01","N","N","0","","0","0","0","0","0","","0850","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0159","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002602","7","40.0392","-76.3088","0159","08","0","0","0","0","0","0","0","0","","0","0","0","01","3","0","01","0","40 02:21.252","","00","76 18:31.657","0","0","0","0","36301","0","0","0","N","0","0","0","4","36301","0","","1","09","N","N","0","","0","0","0","3","3","","0159","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1420","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002611","2","40.055","-76.4847","1415","08","0","0","0","0","0","1","0","0","4","0","0","0","14","1","1","00","2","40 03:18.175","6","00","76 29:04.774","8","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","5","09","N","N","0","","0","0","0","0","0","Y","1415","1","1","0","0","0","1","0","3","0","1","N","","","","","","","","","","","","07","  ","","",""
"0043","3","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002632","2","40.0581","-76.3074","0039","08","0","0","0","0","0","0","0","0","2","0","0","0","00","3","0","00","1","40 03:29.020","4","00","76 18:26.480","9","0","0","0","36101","0","0","0","N","0","0","0","1","36101","0","","2","01","N","N","1","","0","0","1","0","0","N","0037","0","5","0","0","0","0","1","3","0","5","N","","","","","","","","","","","","03","  ","","",""
"0406","2","0","0","0","0","0","0","0","0","2","0","","36","01","2019","2019002676","6","40.1137","-76.0313","0400","08","0","0","0","0","0","0","0","0","1","0","0","0","03","3","2","02","2","40 06:49.174","6","00","76 01:52.735","3","0","0","0","36213","0","0","0","N","0","0","0","3","36213","0","","1","01","N","N","0","","2","0","0","0","0","Y","0355","2","2","0","0","1","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0139","3","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002797","3","40.0341","-76.3207","0135","08","0","0","0","0","0","0","0","0","2","0","0","0","01","3","0","00","1","40 02:02.680","2","00","76 19:14.397","0","0","0","0","36301","0","0","0","N","0","0","0","1","36301","0","","4","09","N","N","0","","0","0","1","0","0","N","0134","0","4","0","0","0","0","0","3","0","4","N","","","","","","","","","","","","07","  ","","",""
"1559","2","0","0","0","0","0","0","0","0","2","0","","36","01","2019","2019002814","4","40.0135","-76.3765","1552","08","0","0","0","0","0","0","0","0","2","0","0","0","15","1","0","02","2","40 00:48.708","1","00","76 22:35.295","0","0","0","0","36223","0","0","0","N","0","0","0","3","36223","0","","1","01","N","N","0","","0","0","0","0","0","Y","1552","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1223","0","0","0","0","0","0","0","0","0","6","0","","36","01","2019","2019002815","5","40.1068","-76.0731","1222","08","0","0","0","0","0","0","1","1","2","0","0","0","12","1","3","00","1","40 06:24.598","6","00","76 04:23.109","8","0","0","0","36415","0","0","0","N","0","0","0","4","36415","0","","1","01","N","N","0","","0","0","2","0","0","Y","1220","3","3","0","0","0","3","0","1","1","3","N","","","","","","","","","","","","03","  ","","",""
"0156","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002828","3","40.1883","-76.3888","0142","08","0","0","0","0","0","0","0","0","","0","0","0","01","2","0","00","0","40 11:17.945","","00","76 23:19.560","0","0","0","0","36227","0","0","0","N","0","0","0","1","36506","0","","5","02","N","N","0","","0","0","0","0","0","","0142","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","09","  ","","",""
"0611","2","0","0","0","0","0","0","0","0","1","0","","36","01","2019","2019002835","3","39.9763","-76.2754","0603","08","0","0","0","0","0","0","0","0","2","0","0","0","06","3","0","00","1","39 58:34.694","1","00","76 16:31.286","0","0","0","0","36240","0","0","0","N","0","0","0","1","36240","0","","4","09","N","N","0","","0","0","0","0","0","N","0602","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1212","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002847","2","40.0531","-76.4713","1210","08","0","0","0","0","0","0","0","0","2","0","0","0","12","1","1","00","2","40 03:11.076","6","00","76 28:16.598","3","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","5","09","N","N","0","","1","0","0","0","0","Y","1208","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","  ","","",""
"0846","2","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019002858","5","40.0381","-76.3218","0843","08","0","0","0","0","0","1","0","0","","0","0","0","08","1","1","02","0","40 02:17.177","","00","76 19:18.634","3","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","1","0","0","3","2","N","0842","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0656","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019002877","3","40.2607","-76.1482","0647","08","0","0","0","0","1","0","0","0","","0","0","0","06","1","0","00","0","40 15:38.468","","00","76 08:53.581","0","0","0","0","36236","0","0","0","N","0","0","0","1","36408","0","","5","02","N","N","0","","0","0","0","0","0","","0647","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","98","  ","","",""
"1628","0","0","0","0","0","0","1","0","0","1","2","","36","01","2019","2019003007","2","40.1647","-76.2364","1623","08","0","0","0","0","0","2","0","0","2","0","1","0","16","1","0","02","2","40 09:52.772","5","00","76 14:11.073","0","0","0","0","36235","0","0","0","N","0","0","0","2","36506","0","","1","02","Y","N","0","","0","0","0","0","0","Y","1623","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","09","  ","","",""
"1601","0","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019003013","2","40.1482","-76.4099","1555","08","0","0","0","0","0","0","0","0","1","0","0","0","15","1","0","00","2","40 08:53.500","4","03","76 24:35.500","0","0","0","0","36227","0","0","0","N","0","0","0","1","36506","0","","4","02","N","N","0","","0","0","1","0","0","Y","1551","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1449","1","0","0","0","0","0","0","0","0","4","0","","36","01","2019","2019003031","3","39.9763","-76.2736","1447","08","0","1","0","0","0","0","0","0","2","0","0","0","14","1","0","00","1","39 58:34.816","3","00","76 16:25.005","0","0","0","0","36240","0","0","0","N","0","0","0","2","36240","0","","1","01","N","N","0","","0","0","1","3","3","N","1442","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1811","2","0","0","0","0","0","0","0","0","1","0","","36","01","2019","2019003051","2","40.038","-76.3438","1805","08","0","0","0","0","0","1","1","0","1","0","0","0","18","3","2","01","1","40 02:16.809","1","00","76 20:37.766","4","0","0","0","36223","0","0","0","N","0","0","0","3","36223","2","","1","01","N","N","0","","0","0","0","3","2","Y","1802","2","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1931","1","0","0","0","0","0","0","0","0","2","0","","36","01","2019","2019003095","3","40.1815","-76.5855","1930","08","0","0","0","0","0","0","1","0","2","0","0","0","19","2","0","00","2","40 10:53.288","5","00","76 35:07.728","0","0","0","0","36225","0","0","0","N","0","0","0","3","36505","0","","1","09","N","N","0","","0","0","1","0","0","Y","1930","0","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"2249","1","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019003098","6","40.2066","-76.1154","2243","08","0","1","0","0","0","0","0","0","","0","0","0","22","2","1","00","0","40 12:23.649","","00","76 06:55.313","3","0","0","0","36210","0","0","0","N","0","0","0","1","36210","0","","5","09","N","N","0","","1","0","0","0","0","","2243","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","07","  ","","",""
"1642","0","0","0","0","0","0","0","0","0","7","0","","36","01","2019","2019003112","2","40.1688","-76.2436","1630","08","0","0","0","0","0","0","0","0","2","0","0","0","16","1","0","00","2","40 10:07.813","5","03","76 14:36.861","0","0","0","0","36218","0","0","0","N","0","0","0","1","36408","0","","4","02","N","N","1","","0","0","0","0","0","Y","1628","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
