"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2019004780,32,"19","","","",""," ","0","0","0","0","3","  "," ",2,"1","99","01","M","N",2,"","","","","PA"
2019073323,37,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","01","01","M","Y",1,"","","","","PA"
2019087606,40,"08","02","","",""," ","0","1","0","3","2","  "," ",1,"1","00","01","M","Y",1,"000","","","","PA"
2019032649,23,"00","","","",""," ","0","1","0","1","3","  "," ",2,"2","00","03","F","N",2,"","","","","PA"
2019060619,20,"08","M","","",""," ","0","1","0","0","8","  "," ",1,"1","03","01","F","Y",1,"","","","","DE"
2019122729,47,"08","M","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","M","Y",2,"000","","","","PA"
2019017039,99,"99","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","F"," ",1,"","","","","PA"
2019037784,65,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","M","N",1,"","","","","PA"
2019077684,7,"09","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","F","N",1,"","","","","PA"
2019030760,28,"00","","","",""," ","1","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2019019095,60,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019074136,37,"08","02","","",""," ","5","1","0","0","3","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019117213,44,"00","00","00","00","00"," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019119905,45,"08","02","","",""," ","0","0","0","0","0","  "," ",6,"1","03","01","M","N",4,"","","","","PA"
2019036445,69,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019082235,26,"09","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019062559,7,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2019049583,13,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","04","F","N",1,"","","","","PA"
2019006070,1,"99","","","",""," ","9","1","0","1","9","  "," ",1,"1","99","01","U"," ",1,"","","","","  "
2019058131,53,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","00","01","M","N",2,"","","","","PA"
2019122946,54,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020003550,22,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2019012971,50,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019039496,28,"08","M","","",""," ","0","1","0","8","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2019127493,86,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019094476,18,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019076189,72,"00","","","",""," ","0","1","0","1","3","  "," ",1,"1","01","01","M","Y",2,"","","","","PA"
2019012491,39,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019083473,47,"09","","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019084475,23,"99","","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2019039021,46,"08","02","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","F","N",2,"","","","","PA"
2019048209,32,"08","03","","",""," ","0","1","0","1","3","  "," ",2,"1","01","01","F","N",2,"","","","","PA"
2019052082,29,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019111282,25,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2019016824,18,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2019045841,37,"00","","","",""," ","0","0","0","0","3","  "," ",3,"1","03","01","F","Y",3,"000","","","","PA"
2019082287,25,"00","","","",""," ","1","1","0","0","3","  "," ",1,"1","00","01","F","N",1,"","","","","PA"
2019019462,12,"08","M","","",""," ","0","1","0","1","0","  "," ",6,"2","03","04","F","N",3,"","","","","PA"
2019081463,33,"08","M","","",""," ","2","1","0","2","2","  "," ",1,"1","00","01","M","Y",1,"997","","","","PA"
2019122223,41,"08","M","","",""," ","0","1","0","1","4","  "," ",2,"1","03","01","F","N",2,"000","","","","PA"
2019006938,36,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019114295,17,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019075656,59,"00","","","",""," ","0","0","0","0","2","  "," ",1,"1","00","01","M","Y",1,"","","","","PA"
2019132305,18,"09","00","00","00","00"," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019067729,76,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","MD"
2019096891,49,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019001953,36,"08","M","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019093700,33,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019133862,49,"08","02","04","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019040256,24,"00","","","",""," ","1","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"000","","","","PA"
2019115773,26,"00","02","00","00","00"," ","0","0","0","0","2","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2019079916,25,"00","","","",""," ","","0","0","0","0","  "," ",1,"1","00","01","M"," ",1,"","","","","PA"
2019098226,37,"00","","","","","9","0","0","0","0","4","01","1",1,"7","00","00","F","N",2,"","","","","  "
2019074611,2,"08","M","","",""," ","1","0","0","0","3","  "," ",3,"2","21","06","M","Y",1,"","","","","PA"
2019044630,19,"08","M","","",""," ","5","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019105799,20,"08","02","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2019120441,21,"09","","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019084857,74,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","N",1,"","","","","FL"
2019023778,50,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019006219,53,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","R",2,"","","","","PA"
2019074960,26,"00","","","",""," ","0","1","0","1","4","  "," ",1,"1","00","01","M","Y",1,"000","","","","PA"
2019034676,6,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","22","04","F","N",1,"","","","","PA"
2019100828,21,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019066536,38,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","F","Y",1,"","","","","PA"
2019092868,75,"08","M","","",""," ","0","1","0","3","8","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2019134125,57,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"2","01","03","M","N",1,"","","","","PA"
2019008427,18,"00","","","",""," ","0","1","0","2","2","  "," ",7,"2","03","06","F","Y",4,"","","","","PA"
2019084858,42,"08","M","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","F","N",3,"","","","","PA"
2019057351,20,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019106607,20,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2019029919,49,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019050371,74,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2019111578,99,"00","","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"000","","","","ZZ"
2019088173,27,"08","M","","",""," ","5","1","0","3","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2019102993,22,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019071509,63,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"000","","","","PA"
2019020671,16,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019079874,28,"08","M","","",""," ","0","0","0","0","0","  "," ",6,"2","03","06","F","N",2,"","","","","PA"
2019076431,22,"00","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019102010,35,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019072413,22,"00","","","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019128704,38,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019110945,22,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2019131591,24,"00","97","","",""," ","0","1","0","1","3","  "," ",3,"2","03","04","M","N",2,"","","","","PA"
2019106157,35,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"000","","","","PA"
2019009985,36,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2019129775,79,"08","02","01","00","01"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019133147,34,"00","00","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","F","N",2,"","","","","IL"
2019117251,25,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","F","Y",2,"","","","","PA"
2019047228,5,"08","03","","",""," ","0","1","0","1","0","  "," ",7,"2","22","06","M","N",2,"","","","","PA"
2019067791,19,"00","","","",""," ","4","0","0","0","0","  "," ",1,"1","00","01","F","N",1,"","","","","PA"
2019038385,46,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2019129990,46,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020005534,86,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019018390,31,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019036340,29,"19","","","",""," ","0","1","0","3","3","  "," ",1,"1","99","01","M","N",1,"000","","","","PA"
2019116495,29,"08","M","","",""," ","0","1","0","3","0","  "," ",1,"1","03","01","F","N",1,"","","","","NC"
2019049416,31,"08","M","","",""," ","0","0","0","0","3","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2019049416,3,"00","","","",""," ","0","0","0","0","0","  "," ",10,"2","23","04","M","N",6,"","","","","PA"
2019125047,48,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019116222,47,"08","M","","",""," ","0","0","0","2","2","  "," ",1,"1","03","01","F","Y",3,"","","","","PA"
2019119056,25,"00","","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",2,"000","","","","PA"
2019089014,37,"08","02","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019091001,31,"08","M","","",""," ","0","1","0","1","8","  "," ",2,"2","03","03","F","Y",2,"","","","","PA"
2019120497,17,"08","01","01","01","01"," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2019110029,33,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"000","","","","PA"
2019086252,60,"00","","","",""," ","0","1","0","1","3","  "," ",1,"1","00","01","M","Y",1,"","","","","PA"
2019012015,19,"08","02","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019073187,64,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"","","","","PA"
2019046991,9,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","09","M","N",2,"","","","","WI"
2019074222,23,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2019072558,49,"08","02","","",""," ","0","1","0","1","8","  "," ",2,"2","03","03","F","Y",2,"","","","","MO"
2019112544,12,"08","M","","",""," ","0","0","0","0","0","  "," ",3,"2","02","05","F","N",1,"","","","","PA"
2019012539,19,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019124864,23,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","DE"
2019020915,37,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019014208,67,"08","02","","",""," ","9","0","0","0","3","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2019058466,44,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019116543,53,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","F","Y",2,"","","","","PA"
2019008616,31,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","05","F","N",1,"","","","","MD"
2019072700,26,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019024979,33,"09","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","06","F","N",1,"","","","","PA"
2019126353,14,"09","","","",""," ","0","1","0","0","0","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2019087365,16,"19","","","",""," ","0","1","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019127485,29,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019125454,20,"08","M","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019048437,25,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019105972,5,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","22","04","F","N",1,"","","","","PA"
2019026676,69,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019084641,41,"00","","","",""," ","0","1","0","0","0","  "," ",4,"1","03","01","F","N",2,"","","","","PA"
2019122582,21,"08","02","01","",""," ","9","1","0","1","9","  "," ",2,"2","99","03","M","N",1,"","","","","PA"
2019013541,58,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",2,"","","","","PA"
2019086817,62,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","01","01","M","N",2,"000","","","","PA"
2019073083,99,"99","","","",""," ","0","1","0","1","0","  "," ",2,"2","99","03","F","N",1,"","","","","PA"
2019073524,22,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019122738,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020008609,37,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2019034553,17,"09","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019019544,17,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019118048,48,"09","","","",""," ","0","0","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019010453,66,"00","","","",""," ","","1","0","1","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2019130574,41,"08","02","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2019064117,28,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019052337,62,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019001468,10,"09","","","",""," ","0","0","0","0","4","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2019055237,22,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019009061,34,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019105201,76,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019017485,42,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","00","01","M","N",2,"","","","","PA"
2019046627,55,"00","","","",""," ","1","0","0","0","3","  "," ",1,"1","00","01","M","Y",1,"","","","","PA"
2019062514,29,"08","M","","",""," ","","0","0","0","0","  "," ",1,"1","03","01","M","R",1,"","","","","PA"
2019106160,86,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019051664,21,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019043190,37,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2019043217,18,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019097046,29,"08","M","","",""," ","9","0","0","0","2","  "," ",1,"1","00","01","M","Y",1,"603","","","","PA"
2019009460,17,"08","M","","",""," ","0","1","0","1","4","  "," ",2,"2","03","03","F","Y",1,"","","","","NJ"
2019026283,27,"08","M","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","F","Y",2,"","","","","PA"
2019114012,31,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","00","03","M","N",1,"","","","","PA"
2019078163,44,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","NJ"
2019043214,27,"08","02","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","Y",1,"","","","","DE"
2019125049,24,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","M","Y",2,"","","","","PA"
2019067830,1,"00","","","",""," ","0","0","0","0","8","  "," ",2,"2","22","05","M","N",2,"","","","","PA"
2019103917,40,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019117063,59,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M","N",2,"","","","","ZZ"
2019084907,55,"99","","","",""," ","0","0","0","0","3","  "," ",2,"2","99","03","F","N",2,"","","","","PA"
2019044631,36,"00","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",3,"000","","","","PA"
2019013491,48,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2019123208,23,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","PA"
2019112214,58,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019029014,58,"08","M","","",""," ","5","1","0","2","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019065594,17,"00","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019046806,58,"00","","","",""," ","0","1","0","0","4","  "," ",2,"1","03","01","F","N",2,"000","","","","PA"
2019008720,26,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2019015869,41,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019020953,47,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019047837,85,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019027951,43,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019123192,27,"09","","","",""," ","0","1","0","0","0","  "," ",4,"2","03","04","F","N",2,"","","","","PA"
2019060697,26,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F"," ",1,"","","","","PA"
2019021513,27,"08","02","","",""," ","1","1","0","3","0","  "," ",1,"1","03","01","M","R",1,"","","","","PA"
2019070544,24,"08","M","","",""," ","4","1","0","1","4","  "," ",1,"1","03","01","F","N",1,"000","","","","PA"
2019038710,46,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019135039,17,"00","","","",""," ","9","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019102902,67,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",3,"","","","","PA"
2019080456,17,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019076569,6,"00","","","",""," ","0","0","0","0","0","  "," ",5,"2","22","04","M","N",3,"","","","","PA"
2019009603,14,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","03","F","N",2,"","","","","PA"
2019014051,63,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"000","","","","PA"
2019092504,17,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019059845,1,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","21","04","F","N",1,"","","","","PA"
2019086805,17,"09","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","F","N",1,"","","","","PA"
2019060764,19,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019132524,62,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019026330,25,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","NJ"
2019062137,23,"08","04","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M"," ",2,"","","","","PA"
2019113135,77,"00","00","00","00","00"," ","0","1","0","0","0","  "," ",1,"1","00","01","M","R",1,"","","","","PA"
2019048870,69,"08","M","","",""," ","5","1","0","1","0","  "," ",1,"1","03","01","M","Y",1,"000","","","","PA"
2019082253,37,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019082822,53,"08","M","","",""," ","4","1","0","1","3","  "," ",1,"1","03","01","M","Y",1,"001","","","","FL"
2019037049,64,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2019067704,23,"00","","","",""," ","1","1","0","0","4","  "," ",2,"2","99","03","M","N",1,"","","","","PA"
2019098536,30,"00","","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2019008718,57,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"000","","","","PA"
2019092697,56,"08","M","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"","","","","PA"
2019020713,48,"00","","","",""," ","0","0","0","0","9","  "," ",1,"1","03","01","M","Y",3,"","","","","PA"
2019047227,18,"09","","","",""," ","0","1","0","0","0","  "," ",4,"2","03","03","M","N",2,"","","","","PA"
2019013815,33,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2019077363,48,"09","","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","M","N",3,"","","","","IL"
2019088091,30,"00","","","",""," ","0","1","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2019015570,32,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019098525,38,"08","M","","",""," ","0","1","0","1","8","  "," ",3,"2","00","98","M","Y",1,"","","","","PA"
2019043621,30,"00","","","",""," ","1","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019024634,37,"08","M","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2019043942,18,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2019021661,57,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","MD"
2019026822,35,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019088542,38,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","NJ"
2019060836,42,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","VA"
2019130334,91,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2019025309,20,"99","","","",""," ","9","9","9","9","9","  "," ",1,"1","99","01","M","N",1,"","","","","DE"
2019004780,28,"08","02","","",""," ","0","0","0","0","3","  "," ",3,"1","03","01","F","Y",3,"","","","","PA"
2019006588,51,"08","02","","",""," ","5","0","0","0","3","  "," ",1,"1","03","01","M","Y",1,"","","","","NJ"
2019073323,40,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",2,"","","","","PA"
2019087606,66,"00","","","",""," ","0","1","0","3","9","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2019032649,2,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","22","04","M","N",1,"","","","","PA"
2019060619,20,"08","M","","",""," ","0","1","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","DE"
2019077684,39,"08","02","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"","","","","PA"
2019042909,33,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019122842,51,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2019044065,52,"08","M","","",""," ","1","1","0","2","3","  "," ",1,"1","03","01","F","Y",1,"605","189","337","337","PA"
2019019095,33,"00","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2019006539,26,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019019098,22,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019075954,22,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2019092158,70,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2019036445,66,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2019082235,78,"09","","","",""," ","0","1","0","1","4","  "," ",2,"1","99","01","M","N",2,"","","","","PA"
2019049583,13,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","F","N",1,"","","","","PA"
2019006070,65,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2019006197,76,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
