"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR"
"2019098632","2","0","PA","7","PT7751B","2020"
"2019099729","2","0","NJ","3","TUK70R","2020"
"2019107170","1","0","PA","3","XKY5917","2020"
"2019109052","1","0","PA","7","PT8190R","2020"
"2019116068","1","0","PA","7","PT159D7","2019"
"2019120781","1","0","","8","",""
"2019122477","2","0","PA","7","PT616A5","2020"
"2019129027","2","0","IN","6","P334440","2099"
"2019016892","2","0","TN","7","U389174","2019"
"2019021661","2","0","OH","7","TQT8587","2019"
"2019022920","2","0","PA","3","PT5639X","2019"
"2019024582","1","0","MO","7","10A267","2019"
"2019029829","1","0","PA","6","XLK2316","2019"
"2019033123","2","0","TX","7","120B366","2019"
"2019056836","2","0","IL","7","636792ST","2019"
"2019064702","1","0","PA","3","XGW4846","2014"
"2019066275","1","0","PA","7","PT144E0","2099"
"2019069679","1","0","ME","7","2347683","2014"
"2019089019","2","0","PA","3","XKJ3546","2021"
"2019092115","2","0","NJ","7","TJY44B","2020"
"2019093471","1","0","PA","5","XLX9583","2020"
"2019095603","3","0","ZZ","7","",""
"2019096063","2","0","PA","7","PT5039V","2019"
"2019098617","1","0","ZZ","8","",""
"2019100686","1","0","TN","7","U005577","2020"
"2019106670","1","0","NJ","7","TUR39W","2020"
"2019107241","2","0","IL","7","651089ST","2019"
"2019114012","1","0","","8","",""
"2019127593","1","0","NE","7","12032W","2020"
"2019130428","1","0","FL","7","26807P2","2020"
"2019004980","1","0","AL","7","29TR526A","2019"
"2019005246","1","0","PA","7","PT1205Y","2099"
"2019013541","2","0","","7","",""
"2019024598","1","0","NJ","7","TPL16A","2019"
"2019026330","2","0","NJ","7","TTJ020T","9999"
"2019030048","1","0","TN","7","U790089","2018"
"2019038119","1","0","PA","3","XDS4686","2019"
"2019041034","2","0","PA","6","2290156","2099"
"2019043544","2","0","MD","7","182239X","2019"
"2019046268","2","0","TN","7","U27029","2099"
"2019051079","2","0","TN","7","T873362",""
"2019057464","3","0","PA","3","XKY1776","2020"
"2019058562","1","0","PA","6","XLL2806","2019"
"2019059499","1","0","PA","5","XKF7630","2024"
"2019062093","1","0","OK","7","AD4238","2017"
"2019066816","1","0","NC","3","24878564","2019"
"2019072407","1","0","OH","7","TRG4125","2019"
"2019072727","1","0","ME","6","216179E","2021"
"2019082338","1","0","PA","7","PT2948L","2020"
"2019084311","1","0","ME","7","2185746","2016"
"2019084483","2","0","IL","7","T472906","9999"
"2019085954","2","0","IL","7","658800ST","2019"
"2019086410","1","0","PA","6","PA3646A","2019"
"2019091644","1","0","PA","8","N/A","2019"
"2019097216","2","0","OH","7","TRD5163","2020"
"2019105841","1","0","IN","7","P513944","2011"
"2019109046","2","0","IN","7","P290900","2020"
"2019125513","2","0","PA","7","PT338D9","2020"
"2019131365","2","0","ME","6","2572084","2020"
"2019004344","1","0","TN","7","U969324","2019"
"2019008134","1","0","WI","6","670296","2019"
"2019009753","1","0","ME","7","2023670","2019"
"2019012489","1","0","PA","3","XHK2879","2018"
"2019014789","1","0","PA","3","XDM0812","2997"
"2020000196","2","0","ZZ","7","",""
"2019019794","1","0","PA","3","XLC7162","2018"
"2019024605","1","0","NJ","7","THK14C","2019"
"2019031336","1","0","IL","7","621079ST","2019"
"2019032769","2","0","NY","7","99777","2019"
"2019043440","2","0","TN","6","U557798","2019"
"2019044285","2","0","PA","3","XP09522","2019"
"2019061059","2","0","PA","3","XJT1669","2019"
"2019067447","1","0","TN","6","U703427","2019"
"2019068498","2","0","NB","6","TOS750","2020"
"2019073186","2","0","MA","8","E58688","2019"
"2019079399","2","0","PA","6","PT305ON","2019"
"2019084764","1","0","PA","3","XN51869","2020"
"2019086811","2","0","","6","",""
"2019089026","1","0","PA","7","AG85545","2020"
"2019093827","2","0","ZZ","7","99999999999","9999"
"2019100271","1","0","PA","7","PT302A5","2019"
"2019104868","1","0","NJ","7","TSJ77C","2020"
"2019106170","1","0","PA","3","XCX2485","2015"
"2019109539","1","0","PA","3","XLR2476","2020"
"2019131650","2","0","PA","3","XJF7620","2020"
"2019133790","2","0","PA","7","XGD7991","2020"
"2019004105","1","0","IL","7","428804ST","2020"
"2019004597","2","0","TN","7","U676011","2099"
"2019009893","2","0","PA","6","XJD1962","2019"
"2019020567","3","0","PA","6","XGW9377","2019"
"2019020670","1","0","MA","7","98456","2000"
"2019026137","1","0","OR","7","PT896D2","2017"
"2019033227","2","0","PA","6","PT790C2",""
"2019039052","1","0","PA","6","XHX4809","2013"
"2019043180","1","0","PA","6","PT9597R","2019"
"2019043477","1","0","PA","3","XHK5711","2020"
"2019047837","3","0","PA","3","XKL1306","2019"
"2019054186","2","0","PA","6","PT836DO","2019"
"2019069386","1","0","PA","7","PT750B7","2099"
"2019071743","1","0","ME","7","216694C","2020"
"2019073343","1","0","OK","7","2052GG",""
"2019077363","3","0","IL","7","658601ST","2019"
"2019078322","1","0","ZZ","7","",""
"2019081859","1","0","PA","7","PT4503P","2021"
"2019084483","3","0","PA","7","PT9809V","9999"
"2019085954","1","0","PA","3","XFP2649","2005"
"2019093275","3","0","PA","3","XGW5147","2019"
"2019098535","2","0","NH","3","T549002","2020"
"2019103808","1","0","PA","6","PT503E7","2019"
"2019106228","2","0","IN","4","58287E","2020"
"2019116222","5","0","NJ","7","TSS17D",""
"2019127491","1","0","IN","7","P632031","2020"
"2019001953","3","0","PA","7","PT353D9","2019"
"2020000407","1","0","PA","3","XV20691","2023"
"2019020955","1","0","PA","7","PT202E3","2099"
"2019023349","1","0","IN","7","P228382","2019"
"2019023370","1","0","IL","7","652321ST","2019"
"2019023398","2","0","MT","3","117612A","2099"
"2019040421","2","0","PA","7","PT7621Y","9999"
"2019040867","1","0","ON","7","L1298N","2020"
"2019043219","2","0","NJ","7","T9D615","2019"
"2019044286","1","0","PA","6","PT017A2","2004"
"2019052005","2","0","PA","3","XLG5385","2019"
"2019055870","2","0","PA","3","K36908K","2019"
"2019056567","1","0","NJ","7","TGE16W","2020"
"2019057535","1","0","TN","7","U661902",""
"2019061068","1","0","PA","3","XCF7617","2020"
"2019061985","2","0","","7","",""
"2019067754","1","0","PA","1","HVX5135","2021"
"2019071764","2","0","ME","7","2392139","2018"
"2019073520","1","0","IL","7","635193ST","2019"
"2019078393","1","0","IL","7","762925ST","2020"
"2019092698","1","0","ZF","8","99999","2099"
"2019096670","1","0","PA","3","XKW1649","2019"
"2019098536","1","0","PA","3","XHM0196","2024"
"2019098969","2","0","ZZ","7","9999999","2019"
"2019100147","1","0","AL","3","5TR0915A","2019"
"2019109183","1","0","PA","7","PT3301H","2019"
"2019109293","2","0","ZZ","9","UNKNOWN","2099"
"2019131504","2","0","TN","7","U988061","2019"
"2019132181","2","0","PA","7","PT1132D2",""
"2019008852","2","0","","7","",""
"2019018378","2","0","IL","7","T512530","2019"
"2019020250","1","0","PA","8","XM19138","2020"
"2019020567","1","0","ME","7","2295495","2022"
"2019020880","1","0","","3","",""
"2019032031","1","0","NJ","7","TNR40F","2022"
"2019035235","1","0","PA","3","XLC9325","2023"
"2019035236","1","0","TN","7","U638211","2099"
"2019044631","3","0","PA","7","PT18754","2099"
"2019055686","2","0","TN","7","U698534","2019"
"2019068397","2","0","PA","6","PT6772P","2019"
"2019076572","4","0","PA","3","PT1503P","2019"
"2019082165","2","0","PA","3","PT399D3","2017"
"2019090085","2","0","PA","3","XT18585","2019"
"2019093001","2","0","PA","7","PT821HO","2020"
"2019094300","2","0","PA","3","XL66534","2019"
"2019104580","1","0","CA","7","",""
"2019109612","2","0","PA","3","EV71908","2020"
"2019109657","2","0","ME","7","21TLR29410","2022"
"2019112758","2","0","PA","3","XCA9276","2023"
"2019124599","2","0","PA","7","PT698F4","2020"
"2019125721","1","0","PA","6","PT7792P","2020"
"2019127698","2","0","","7","",""
"2019130520","2","0","","3","",""
"2019134721","2","0","PA","3","XMB6693","2020"
"2019009247","1","0","TN","7","T865148","1994"
"2019014037","2","0","ME","7","21-78577","2021"
"2019015427","1","0","TN","6","U299836","2012"
"2020009006","2","0","PA","7","PT7612Z","2020"
"2019021480","1","0","PA","3","XFK1213","2019"
"2019027239","1","0","IL","7","62167ST",""
"2019030641","1","0","ZZ","9","",""
"2019036339","2","0","PA","3","XGC7100","2019"
"2019043517","1","0","ME","7","22TLR67617","2019"
"2019044232","1","0","PA","3","XLJ4812","2019"
"2019049424","2","0","OH","7","TQN4877","2020"
"2019051948","1","0","TN","7","U858423","2019"
"2019051952","1","0","PA","7","PT1229V","2020"
"2019052045","1","0","PA","6","PT1057R","2019"
"2019057624","1","0","PA","6","XHS6337","2019"
"2019071961","2","0","NE","7","16700C","2018"
"2019073530","1","0","PA","7","PT869F5","2099"
"2019074148","2","0","PA","3","XKF3956","2021"
"2019076671","2","0","IL","6","457416ST","2020"
"2019077952","2","0","PA","7","PT932C6","2019"
"2019081860","2","0","ZZ","7","99999999999","9999"
"2019084764","2","0","MN","7","4385STV","2020"
"2019105201","2","0","MN","7","9781STN","2020"
"2019107626","1","0","TN","7","U353454","2020"
"2019109682","1","0","GA","7","LE0884I","2020"
"2019112550","1","0","PA","6","XFL0598","2020"
"2019117955","1","0","PA","6","XLF6662","2019"
"2019119440","1","0","PA","6","XLX7761","2005"
"2019120962","2","0","IN","7","P710534","2020"
"2019122315","1","0","MO","7","16A706",""
"2019124797","2","0","PA","6","PT164C5","2019"
"2019011679","1","0","PA","7","PT0764V","1995"
"2019018750","1","0","IA","7","DE6868","2018"
"2019025793","2","0","PA","3","XJP7253","2019"
"2019028626","1","0","","1","",""
"2019030095","2","0","PA","7","AG15265","2019"
"2019032031","2","0","IL","7","602334ST","2019"
"2019065394","2","0","ME","7","21-1070B","2019"
"2019066704","1","0","MA","7","SM23720","2019"
"2019072110","1","0","PA","6","XKW6286","2022"
"2019074960","2","0","PA","3","XJJ4818","2019"
"2019075534","1","0","TN","7","U852764","2019"
"2019078404","1","0","FL","7","1087CY","2019"
"2019085214","1","0","PA","6","XKC9154","2023"
"2019092960","1","0","PA","7","PT2574L","2019"
"2019096457","1","0","PA","7","PT8359H","2005"
"2019108326","3","0","NJ","7","TVK89K","2023"
"2019116545","4","0","MD","1","CT778355","2019"
"2019125125","1","0","PA","3","XKY7769","2020"
"2019135042","1","0","PA","8","XKT5784","2020"
"2019003007","1","0","PA","7","PT7034N","2019"
"2019004344","2","0","","7","",""
"2019012227","2","0","","7","",""
"2019012729","1","0","AL","6","14UTC336","2019"
"2019015652","2","0","PA","3","XBC1455","2020"
"2019027095","1","0","ZZ","6","",""
"2019028428","3","0","PA","7","PT1474P",""
"2019038532","2","0","DE","2","T187118","2018"
"2019043790","1","0","ZZ","8","",""
"2019060119","1","0","","3","XCK-5748",""
"2019066390","1","0","PA","5","XKS3934","2019"
"2019066594","2","0","PA","3","XK10101","2019"
"2019078321","1","0","ME","3","2389058","2016"
"2019088113","1","0","PA","7","XFW1588","2017"
"2019092132","2","0","ME","7","2071932","2109"
"2019093460","2","0","OH","7","9885","2019"
"2019096016","2","0","NJ","5","THH23G","2020"
"2019106664","1","0","ZZ","7","UNKNOWN","2020"
"2019106973","2","0","PA","6","PT24712","2019"
"2019111067","2","0","PA","3","XJX1325","2020"
"2019111578","1","0","ZZ","7","999999","2020"
"2019112545","1","0","PA","6","PT6958L","2020"
"2019116222","1","0","PA","7","PT763F8",""
"2019126062","1","0","PA","7","PT458B4","2019"
"2019127713","1","0","","6","",""
"2019131589","2","0","PA","3","XKH8031","2022"
"2020000424","2","0","IL","7","615904ST","2017"
"2019017529","2","0","PA","3","PT680B3",""
"2019027785","1","0","VA","7","875533","2019"
"2019031622","1","0","NE","7","15091C","2019"
"2019033123","1","0","NJ","7","TMJ91P","2019"
"2019037775","2","0","ZZ","7","",""
"2019040250","1","0","PA","6","UNKNOWN","2019"
"2019042341","1","0","PA","6","XFW3931","2021"
"2019043207","1","0","PA","7","PT102D1","2020"
"2019054282","1","0","TN","7","U745781","2019"
"2019054999","1","0","PA","5","XHW0806","2020"
"2019058774","2","0","IL","6","T508758","2019"
"2019062827","2","0","PA","3","PT3621F","2099"
"2019065657","1","0","ZZ","3","UNKNOWN",""
"2019067962","1","0","ZZ","1","UNKNOWN","2019"
"2019069386","3","0","ME","7","2831035","2028"
"2019069878","2","0","PA","3","PT682E6","2019"
"2019073185","1","0","ME","1","242135C","2019"
"2019074040","2","0","IL","6","655858ST","2020"
"2019076125","2","0","PA","3","XLE1643","2023"
"2019078319","1","0","PA","7","PT108E6","2020"
"2019088790","2","0","PA","7","PT2486Y","2019"
"2019091329","1","0","ZZ","7","999999999","2099"
"2019096894","2","0","PA","3","XGL8540","2020"
"2019097952","1","0","PA","7","PT627E3","2020"
"2019102963","1","0","","6","",""
"2019104382","2","0","ID","7","TJ5863","2013"
"2019109046","1","0","ME","7","20TLR3008D","2020"
"2019125721","2","0","FL","7","8133CD","2020"
"2019127367","2","0","ME","7","28-41522","2028"
"2019128279","3","0","TN","7","U600948","2019"
