"ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","CRN","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","ROADWAY_CLEARED","WEATHER1","WEATHER2","WZ_WORKERS_INJ_KILLED","SECONDARY_CRASH","INTERSECTION_RELATED"
"1444","2","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020001151","7","40.0515","-76.3039","1430","08","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","01","1","40 03:05.233","1","00","76 18:13.882","3","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","1","0","0","3","2","N","1427","1","2","0","0","1","0","0","3","0","2","N","","","","","","","","","","","1530","03","  ","","",""
"1911","0","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020001231","7","40.0675","-76.4132","1906","08","0","0","0","0","0","2","0","0","","0","0","0","19","3","2","01","2","40 04:03.070","7","00","76 24:47.352","3","0","0","0","36239","0","0","0","N","0","0","0","3","36239","0","","1","09","N","N","1","","2","0","1","3","2","Y","1900","2","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1957","07","  ","","",""
"1415","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020001284","7","40.0617","-76.5323","1412","08","0","0","0","1","0","0","0","0","","0","0","0","14","1","0","00","2","40 03:42.107","6","00","76 31:56.407","0","0","0","0","36211","0","0","0","N","0","0","0","1","36504","0","","4","09","N","N","0","","0","0","0","0","0","N","1410","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1533","07","  ","","",""
"1840","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020001390","6","40.1202","-75.917","1809","08","0","0","0","0","0","0","1","0","","0","0","0","18","2","0","00","0","40 07:12.815","","00","75 55:01.070","0","0","0","0","36203","0","0","0","N","0","0","0","1","68J01","0","","4","09","N","N","1","","0","0","0","0","0","","1802","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","07","  ","","",""
"1510","1","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020001455","6","40.0695","-76.3102","1456","08","0","0","0","0","0","0","2","0","","0","0","0","14","1","0","00","0","40 04:10.138","","00","76 18:36.626","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","09","N","N","0","","0","0","1","0","0","","1446","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","07","  ","","",""
"1743","0","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020001456","6","40.0641","-76.3387","1739","08","0","0","0","0","0","0","0","0","2","0","0","0","17","3","0","00","1","40 03:50.647","4","00","76 20:19.322","0","0","0","0","36101","0","0","0","N","0","0","0","4","36101","0","","1","09","N","N","2","","0","0","0","0","0","N","1735","0","2","0","0","1","0","0","3","0","2","N","","","","","","","","","","","9999","07","  ","","N","N"
"2128","0","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020001457","6","40.0695","-76.3076","2120","08","0","0","0","0","0","1","1","0","","0","0","0","21","3","2","01","1","40 04:10.226","2","00","76 18:28.241","3","0","0","0","36101","0","0","0","N","0","0","0","4","36101","0","","1","09","N","N","0","","2","0","0","3","2","N","2114","2","2","0","0","0","0","0","3","2","2","N","","","","","","","","","","","2200","07","07","","",""
"0006","2","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020001477","6","40.039","-76.311","2343","08","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","00","1","40 02:20.305","4","00","76 18:39.694","0","0","0","0","36301","0","0","0","N","0","0","0","1","36301","0","","1","09","N","N","0","","0","0","1","0","0","Y","2343","0","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","0059","07","98","","",""
"2051","1","0","0","0","0","0","0","0","0","2","0","","36","01","2020","2020001479","7","40.0276","-76.3016","2049","08","0","0","0","0","0","1","0","0","","0","0","0","20","2","3","00","2","40 01:39.434","6","00","76 18:05.898","8","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","01","N","N","1","","0","0","0","0","0","Y","2047","3","2","0","0","2","3","0","3","0","2","N","","","","","","","","","","","2225","03","  ","","",""
"0314","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020001534","4","40.0231","-76.3092","0307","08","0","0","0","0","0","0","0","0","","0","0","0","03","2","0","00","1","40 01:23.065","1","00","76 18:33.057","9","0","0","0","36301","0","0","0","N","0","0","0","1","36301","0","","2","01","N","N","0","","0","0","0","0","0","N","0303","0","1","0","0","0","0","1","3","0","1","N","","","","","","","","","","","0320","03","03","","",""
"0320","1","0","1","0","0","0","0","0","0","7","0","","36","01","2020","2020001554","4","40.2505","-76.1506","0310","08","0","0","0","0","0","0","0","0","","0","0","0","03","2","2","00","2","40 15:01.653","5","00","76 09:02.272","2","0","0","0","36236","0","0","0","N","0","0","0","2","36408","0","","5","01","N","N","0","","1","1","0","0","0","Y","0305","2","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0415","03","  ","","",""
"0150","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020001556","4","40.2061","-76.1187","0138","08","0","0","0","0","1","0","0","0","","0","0","0","01","3","0","00","1","40 12:21.942","3","00","76 07:07.194","0","0","0","0","36210","0","0","0","N","0","0","0","1","36210","0","","5","01","N","N","0","","0","0","0","0","0","N","0138","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0225","03","  ","","",""
"0635","1","0","0","0","0","0","0","0","0","6","0","","36","01","2020","2020001639","5","40.0297","-76.5052","0633","08","0","0","1","0","0","0","0","0","","0","0","0","06","3","0","00","2","40 01:47.016","5","00","76 30:18.760","0","0","0","0","36404","0","0","0","N","0","0","0","3","36404","0","","1","01","N","N","0","","0","0","1","0","0","Y","0633","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","0708","03","03","","",""
"0554","0","0","0","0","0","0","0","0","0","98","0","","36","01","2020","2020001768","2","40.0502","-76.3504","0543","08","0","0","0","0","0","1","0","0","","0","0","0","05","3","0","02","0","40 03:00.691","","00","76 21:01.372","0","0","0","0","36214","0","0","0","N","0","0","0","1","36214","0","","1","01","N","N","0","","0","0","1","0","0","","0535","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","03","","",""
"1815","1","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020001959","2","40.0436","-76.5129","1804","08","0","0","0","0","0","0","0","0","","0","0","0","18","2","1","02","1","40 02:37.018","5","00","76 30:46.496","3","0","0","0","36239","0","0","0","N","0","0","0","2","36239","0","","1","01","N","N","1","","1","0","0","3","3","N","1803","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1904","03","03","","",""
"1257","2","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020002016","7","40.0355","-76.3243","1255","08","0","0","0","0","0","2","0","0","","0","0","0","12","1","0","02","0","40 02:07.634","","00","76 19:27.397","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","0","0","0","3","3","N","1255","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","03","","",""
"1920","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002388","3","40.1037","-76.0303","1915","08","0","0","0","0","0","0","0","0","","0","0","0","19","3","0","00","0","40 06:13.149","","00","76 01:49.111","0","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","5","07","N","N","1","","0","0","0","0","0","","1900","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1920","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002392","3","40.1596","-76.0168","1915","08","0","0","0","0","0","0","0","0","","0","0","0","19","2","1","00","2","40 09:34.570","5","00","76 01:00.578","3","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","4","07","N","N","0","","1","0","0","0","0","Y","1912","1","1","0","0","0","0","0","1","1","1","N","","","","","","","","","","","2000","10","  ","","",""
"1920","1","0","0","0","0","0","0","0","0","5","0","","36","01","2020","2020002400","3","40.1596","-76.0168","1915","08","0","0","0","0","0","0","0","1","","0","0","0","19","2","1","00","2","40 09:34.570","5","00","76 01:00.578","3","0","0","0","36213","1","0","0","N","1","0","0","2","36213","0","","1","07","N","N","0","","1","0","0","0","0","Y","1915","1","3","0","0","0","0","0","1","1","2","N","","","","","","","","","","","2000","10","  ","","",""
"1901","2","0","0","0","0","0","0","0","0","2","0","","36","01","2020","2020002428","3","40.0372","-76.3127","1854","08","0","0","0","0","0","0","0","0","","0","0","0","18","3","1","01","0","40 02:13.971","","00","76 18:45.697","3","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","06","N","N","0","","1","0","0","0","0","","1841","1","2","0","0","0","0","1","3","0","2","N","","","","","","","","","","","","03","03","","",""
"0033","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002447","4","40.0289","-76.455","0033","08","0","0","0","0","0","0","0","0","","0","0","0","00","2","0","00","0","40 01:43.878","","00","76 27:18.091","0","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","5","06","N","N","0","","0","0","1","0","0","N","0033","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","05","10","","",""
"0125","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002448","3","40.0373","-76.5152","0116","08","0","0","0","0","0","0","0","0","","0","0","0","23","2","0","00","0","40 02:14.312","","03","76 30:54.615","0","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","3","02","N","N","0","","0","0","0","0","0","","2345","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","03","","",""
"0007","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002451","3","40.0362","-76.5211","2332","08","0","0","0","0","0","0","0","0","","0","0","0","23","2","0","00","0","40 02:10.193","","03","76 31:16.098","0","0","0","0","36239","0","0","0","Y","0","0","0","1","36239","0","","3","02","N","N","1","","0","0","0","0","0","","2323","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","03","","",""
"0652","0","0","0","0","0","0","0","0","0","0","0","","36","01","2020","2020002532","4","40.0685","-76.5453","0644","08","0","0","0","0","0","0","0","0","","0","0","0","06","5","1","02","2","40 04:06.561","7","00","76 32:42.924","8","0","0","0","36211","0","0","0","N","0","0","0","1","36504","0","","1","02","N","N","1","","0","0","0","3","3","Y","0640","1","1","0","0","0","1","0","1","0","1","N","","","","","","","","","","","0752","10","  ","","",""
"1901","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002623","3","39.8818","-76.1051","1857","08","0","0","0","0","0","0","0","0","","0","0","0","18","2","1","00","0","39 52:54.554","","00","76 06:18.268","3","0","0","0","36205","0","0","0","N","0","0","0","1","68J01","0","","4","07","N","N","0","","1","0","0","0","0","","1854","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","  ","","",""
"1912","0","0","0","0","0","0","0","0","0","5","0","","36","01","2020","2020002624","3","39.9074","-76.2203","1909","08","0","0","0","0","1","0","0","0","","0","0","0","19","2","0","00","1","39 54:26.460","3","00","76 13:13.120","0","0","0","0","36229","0","0","0","N","0","0","0","3","68J01","0","","1","07","N","N","0","","0","0","2","0","0","N","1906","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","1933","10","  ","","",""
"2329","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002734","5","40.0844","-76.223","2323","08","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","00","0","40 05:03.856","","07","76 13:22.915","0","0","0","0","36234","0","0","0","N","0","0","0","1","36215","0","","2","01","N","N","0","","0","0","0","0","0","","2323","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1816","0","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020002768","4","40.0012","-76.292","1804","08","0","0","0","0","0","0","0","0","","0","0","0","18","2","0","02","0","40 00:04.393","","07","76 17:31.313","0","0","0","0","36240","0","0","0","N","0","0","0","2","36240","0","","1","01","N","N","1","","0","0","1","3","3","","1804","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0755","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002943","4","40.133","-76.1411","0744","08","0","0","1","0","0","0","0","0","","0","0","0","07","1","0","00","0","40 07:58.950","","07","76 08:27.983","0","0","0","0","36238","0","0","0","N","0","0","0","1","36238","0","","2","02","N","N","0","","0","0","0","0","0","","0744","0","2","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","  ","","",""
"0839","0","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002946","4","39.9599","-76.2451","0829","08","0","0","0","0","0","1","0","0","","0","0","0","08","1","0","02","0","39 57:35.731","","00","76 14:42.440","0","0","0","0","36240","0","0","0","N","0","0","0","1","36240","0","","2","02","N","N","1","","0","0","0","0","0","N","0821","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","03","","",""
"1728","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020002949","4","40.1097","-76.1386","1714","08","0","0","1","0","0","0","0","0","","0","0","0","17","4","0","05","0","40 06:35.000","","00","76 08:18.800","0","0","0","0","36238","0","0","0","N","0","0","0","1","36238","0","","2","07","N","N","0","","0","0","0","0","0","","1714","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","08","02","","",""
"0851","1","0","0","0","0","0","0","0","0","7","0","","36","01","2020","2020003007","5","40.1592","-76.1844","0848","08","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","00","2","40 09:33.148","5","00","76 11:04.014","0","0","0","0","36218","0","0","0","N","0","0","0","1","36408","0","","2","02","N","N","0","","0","0","0","0","0","Y","0847","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0915","10","03","","",""
"0642","0","0","0","0","0","0","0","0","0","1","1","","36","01","2020","2020003026","4","40.1537","-76.2066","0641","08","0","0","0","0","0","0","0","0","","0","1","0","06","3","1","01","0","40 09:13.304","","00","76 12:23.606","3","0","0","0","36402","0","0","0","N","0","0","0","2","36402","0","","1","02","N","N","1","","1","0","0","3","3","","0641","1","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","02","  ","","",""
"1522","0","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003141","4","40.0383","-76.3401","1518","08","0","0","0","0","0","1","0","0","","0","0","0","15","1","1","00","1","40 02:17.705","6","00","76 20:24.520","8","0","0","2","36220","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","0","0","0","Y","1517","1","2","0","0","0","1","1","3","0","2","N","","","","","","","","","","","1605","03","03","","",""
"1649","1","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003142","6","40.0682","-76.3023","1649","08","0","0","1","0","0","0","0","0","","0","0","0","16","3","0","00","1","40 04:05.602","3","00","76 18:08.456","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","09","N","N","0","","0","0","1","0","0","N","1645","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1700","07","  ","","",""
"2351","1","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020003143","6","40.0389","-76.3261","2346","08","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","00","2","40 02:20.080","5","00","76 19:34.010","0","0","0","0","36220","0","0","0","N","0","0","0","1","36101","0","","6","09","N","N","0","","0","0","1","0","0","Y","2345","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","0030","07","  ","","",""
"1714","1","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003144","7","40.0733","-76.2868","1709","08","0","0","0","0","0","1","0","0","","0","0","0","17","2","1","00","0","40 04:23.814","","00","76 17:12.484","4","0","0","0","36101","0","0","0","N","0","0","0","4","36101","1","","1","09","N","N","0","","0","0","1","0","0","","1706","1","3","0","0","0","0","1","3","0","3","N","","","","","","","","","","","","07","  ","","",""
"1419","2","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003145","6","40.069","-76.3294","1416","08","0","0","0","0","0","0","1","0","","0","0","0","14","1","2","00","0","40 04:08.573","","00","76 19:45.687","3","0","0","0","36101","0","0","0","N","0","0","0","3","36101","0","","1","09","N","N","0","","2","0","0","0","0","","1411","2","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","07","07","","",""
"1102","2","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020003146","2","40.0889","-76.305","1059","08","0","0","0","1","0","0","1","0","","0","0","0","10","1","0","02","1","40 05:19.907","7","00","76 18:18.172","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","0","3","2","N","1057","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1125","03","03","","",""
"1858","1","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020003147","2","40.1003","-76.3054","1854","08","0","0","0","0","0","1","0","0","","0","0","0","18","3","0","01","1","40 06:01.110","1","00","76 18:19.279","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","1","3","2","N","1852","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1933","03","03","","",""
"1909","2","0","0","0","0","0","0","0","0","4","0","","36","01","2020","2020003148","3","40.0685","-76.3074","1907","08","0","0","0","0","1","1","0","0","","0","0","0","19","3","1","01","1","40 04:06.527","1","00","76 18:26.750","4","0","0","0","36101","0","0","0","N","0","0","0","3","36101","1","","1","07","N","N","0","","0","0","0","3","2","N","1905","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","1745","10","06","","",""
"0722","1","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003149","4","40.0362","-76.3353","0711","08","0","0","0","0","0","0","0","0","","0","0","0","07","1","0","00","0","40 02:10.390","","00","76 20:06.910","0","0","0","0","36220","0","0","0","N","0","0","0","1","36101","0","","1","07","N","N","1","","0","0","0","0","0","","0708","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","N","Y"
"1555","2","0","0","0","0","0","0","0","0","1","0","","36","01","2020","2020003150","4","40.0384","-76.3382","1551","08","0","0","0","0","0","1","0","1","","0","0","0","15","1","0","00","0","40 02:18.207","","00","76 20:17.612","0","0","0","0","36220","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","0","0","0","","1550","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
