"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2017096306,18,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017029635,66,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017115295,54,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017069388,41,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017062374,1,"99","","","",""," ","0","0","0","1","0","  "," ",3,"2","04","04","M"," ",2,"","","","","PA"
2017080442,44,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2017090999,20,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017108742,85,"08","02","","",""," ","0","0","0","0","2","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017019885,64,"08","02","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017078121,74,"08","02","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017013610,50,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F","N",2,"","","","","PA"
2017040735,56,"08","02","","",""," ","5","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017138174,29,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017069993,38,"09","","","",""," ","0","1","0","0","4","  "," ",2,"2","03","03","M","N",2,"","","","","NJ"
2017136566,34,"08","02","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"","","","","MD"
2017073589,85,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017112260,82,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2017024207,19,"08","M","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017062668,59,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017085959,42,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2017015642,95,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017021059,1,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","04","06","M","N",3,"","","","","PA"
2017098206,29,"08","M","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",1,"","","","","CA"
2017047318,80,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017055510,29,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2017055254,20,"08","02","","",""," ","1","1","0","1","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2017085980,23,"00","","","",""," ","0","0","0","0","2","  "," ",2,"2","00","04","F","Y",1,"","","","","MO"
2017071278,29,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017028663,64,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017067037,25,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017085559,18,"00","","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","F","N",1,"","","","","PA"
2017030537,2,"19","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","F","N",2,"","","","","PA"
2017079225,19,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017067148,17,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017067148,38,"00","","","",""," ","0","0","0","0","0","  "," ",9,"2","99","04","F","N",5,"","","","","PA"
2017132736,34,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2017019820,44,"99","","","",""," ","1","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2017038478,53,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017034973,50,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2017058808,19,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017079878,25,"00","","","",""," ","0","0","0","0","0","  "," ",4,"1","03","01","M","N",3,"","","","","PA"
2017103064,45,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017098066,62,"00","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017040195,22,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017057064,46,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2017066239,19,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017066740,6,"08","M","","",""," ","0","1","0","1","4","  "," ",3,"2","03","06","F","Y",1,"","","","","PA"
2017058676,56,"00","","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2018007961,60,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","MD"
2017006492,38,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","Y",2,"","","","","PA"
2017022749,62,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017117805,28,"00","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2017104943,18,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","01","01","F","Y",1,"","","","","PA"
2017123121,50,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017063073,13,"00","","","",""," ","0","1","0","1","4","  "," ",3,"2","00","04","F","Y",2,"","","","","PA"
2017099929,19,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017093339,12,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","F","N",1,"","","","","  "
2017132033,34,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017101274,67,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2017134892,55,"00","","","",""," ","0","0","0","1","8","  "," ",1,"1","99","01","F","R",1,"","","","","PA"
2017013553,5,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","04","06","F","N",1,"","","","","PA"
2017122888,28,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017100656,55,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2017112587,18,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2017023410,30,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017068730,25,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017019385,59,"08","M","","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017013703,22,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017043565,19,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017016983,24,"00","","","",""," ","1","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017050353,4,"09","","","",""," ","0","1","0","1","0","  "," ",3,"2","04","06","M","Y",2,"","","","","PA"
2017006323,41,"08","03","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017105629,48,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",2,"","","","","PA"
2017043456,26,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017023316,81,"00","","","",""," ","0","1","0","0","0","  "," ",4,"2","03","05","M","N",1,"","","","","PA"
2017127566,46,"05","","","",""," ","0","0","0","0","2","  "," ",1,"1","05","01","F","Y",1,"","","","","PA"
2017087739,24,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017113291,53,"99","","","",""," ","0","0","0","0","9","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017103419,40,"08","02","","",""," ","3","0","0","2","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017130102,16,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017109375,52,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017057116,28,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017029123,50,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017102548,72,"08","02","","",""," ","9","1","0","1","9","  "," ",1,"1","01","01","M","Y",1,"","","","","PA"
2017062268,28,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","99","01","F","Y",1,"","","","","PA"
2017015339,16,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017096391,6,"09","","","",""," ","0","1","0","0","0","  "," ",3,"2","03","06","F","N",2,"","","","","PA"
2017138619,21,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017034977,18,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","00","01","M","N",2,"","","","","  "
2017123196,38,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017133693,14,"00","","","",""," ","0","0","0","0","3","  "," ",2,"2","03","06","M","N",1,"","","","","PA"
2017134829,44,"09","","","",""," ","0","1","0","2","4","  "," ",2,"1","03","01","F","Y",2,"","","","","PR"
2017118527,22,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017010762,10,"09","","","",""," ","0","1","0","1","0","  "," ",5,"2","03","03","F","N",2,"","","","","PA"
2017011344,33,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2017061186,99,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2017066252,17,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017105746,1,"08","03","","",""," ","0","1","0","0","0","  "," ",3,"2","04","06","F","N",2,"","","","","PA"
2017129718,69,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017044454,26,"19","","","",""," ","0","1","0","1","3","  "," ",3,"2","00","06","F","Y",2,"","","","","PA"
2017133743,4,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","04","04","M","N",1,"","","","","PA"
2017009806,4,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","04","05","M","N",2,"","","","","PA"
2017042237,74,"08","M","","",""," ","0","0","0","0","8","  "," ",1,"1","02","01","F","N",1,"","","","","PA"
2017100003,27,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017084136,17,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017123195,61,"08","M","","",""," ","0","1","0","0","4","  "," ",2,"1","03","01","F","Y",2,"","","","","PA"
2017038462,70,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",3,"","","","","PA"
2017100265,54,"00","","","",""," ","0","0","0","0","8","  "," ",2,"2","00","03","F","N",2,"","","","","PA"
2017072477,21,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017118927,99,"99","","","",""," ","9","9","9","9","9","  "," ",1,"1","99","01","U","N",1,"","","","","ZZ"
2018001026,63,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017000845,39,"09","","","",""," ","0","1","0","1","4","  "," ",2,"2","03","03","M","Y",2,"","","","","PA"
2017022584,60,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017022828,21,"08","M","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017075989,28,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017013317,77,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017067407,53,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2017100965,81,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2017048781,44,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","NY"
2017046263,28,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2017094470,18,"08","M","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017029400,45,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2017034944,48,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017034944,25,"00","","","",""," ","0","0","0","0","0","  "," ",9,"2","00","05","F","N",2,"","","","","PA"
2017090427,18,"08","M","","",""," ","2","1","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2017004907,23,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017040743,22,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017020339,61,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","02","01","F","N",2,"","","","","PA"
2017007497,24,"08","04","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017010034,22,"08","M","","",""," ","0","1","0","1","0","  "," ",3,"2","03","04","M","N",1,"","","","","PA"
2017089195,53,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","02","01","M","N",1,"","","","","PA"
2017126387,18,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017098237,27,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2017027013,23,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2017035404,6,"09","","","",""," ","0","1","0","1","3","  "," ",3,"2","03","07","F","N",2,"","","","","PA"
2018013920,38,"08","M","","",""," ","0","1","0","1","4","  "," ",5,"1","03","01","F","Y",3,"","","","","PA"
2017083008,40,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017019800,34,"00","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017027083,63,"08","M","","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017010364,19,"08","M","","",""," ","0","1","0","1","4","  "," ",2,"2","03","03","M","Y",1,"","","","","PA"
2017048938,18,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017017075,47,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017062557,17,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","PA"
2017055941,21,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","05","01","M","N",1,"","","","","PA"
2017120415,13,"08","03","","",""," ","0","0","0","0","0","  "," ",2,"2","03","04","M","N",2,"","","","","PA"
2017037874,55,"00","","","",""," ","0","1","0","3","0","  "," ",1,"1","03","01","M","N",1,"","","","","MD"
2017009226,18,"08","M","","",""," ","0","0","0","0","0","  "," ",11,"1","03","01","M","N",1,"","","","","PA"
2017097463,99,"99","","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"","","","","  "
2017100464,23,"09","","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2017064322,84,"09","","","",""," ","0","0","0","0","4","  "," ",2,"2","03","03","F","N",2,"","","","","VA"
2017090398,72,"08","M","","",""," ","0","1","0","0","4","  "," ",2,"2","03","03","M","Y",2,"","","","","PA"
2017127920,30,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017135784,64,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2017050525,37,"08","M","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","Y",2,"","","","","PA"
2017132151,34,"09","","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017082487,49,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2017111291,56,"08","M","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2017111370,26,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","CT"
2017056290,79,"08","M","","",""," ","0","1","0","0","4","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017048840,21,"08","M","","",""," ","0","1","0","1","0","  "," ",5,"2","03","03","M","N",2,"","","","","PA"
2017100935,26,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F"," ",1,"","","","","PA"
2017065168,9,"00","","","",""," ","0","1","0","1","4","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2017089606,45,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","M","N",2,"","","","","PA"
2017029903,51,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","M","Y",2,"","","","","PA"
2017114695,32,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2017008889,54,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017057964,11,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","00","01","M","N",2,"","","","","  "
2017119420,26,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017106819,48,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2017131273,40,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017074172,22,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2017113338,36,"09","","","",""," ","0","1","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2018001916,17,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","04","M","N",2,"","","","","PA"
2017085760,69,"08","M","","",""," ","0","0","0","0","0","  "," ",7,"2","03","03","M","N",3,"","","","","NJ"
2017082368,41,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017118099,32,"09","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","M","N",2,"","","","","PA"
2017019850,89,"00","","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017099610,70,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"","","","","PA"
2017127626,22,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2017081655,19,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017029635,28,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2017008660,25,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2017079904,29,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017069388,4,"08","03","","",""," ","0","1","0","1","0","  "," ",2,"2","04","04","F","N",1,"","","","","PA"
