"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DVR_LIC_STATE"
2021000233,41,"08","02","02","01","01"," ","0","0","0","0","3","  "," ",1,"1","00","01","F","N",1,"PA"
2021000233,45,"08","02","02","01","01"," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",1,"PA"
2021000280,41,"09","97","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000640,36,"08","02","","",""," ","1","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"PA"
2021000663,52,"08","02","","",""," ","0","0","0","0","8","  "," ",3,"2","03","03","M","N",2,"PA"
2021000663,29,"99","00","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"PA"
2021000663,42,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021000663,52,"08","02","","",""," ","0","0","0","0","8","  "," ",3,"2","03","03","M","N",2,"PA"
2021000663,29,"99","00","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"PA"
2021000663,42,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021000766,38,"08","02","00","00","00"," ","9","1","0","1","9","  "," ",1,"1","99","01","M"," ",1,"PA"
2021000769,19,"08","02","01","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000769,40,"09","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021000769,14,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",3,"PA"
2021000769,12,"09","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","F","N",3,"PA"
2021000769,19,"08","02","01","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000769,19,"08","02","01","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000769,40,"09","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021000769,14,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",3,"PA"
2021000769,12,"09","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","F","N",3,"PA"
2021000769,19,"08","02","01","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000769,19,"08","02","01","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000769,40,"09","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021000769,14,"09","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",3,"PA"
2021000769,12,"09","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","F","N",3,"PA"
2021000769,19,"08","02","01","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000806,19,"00","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000808,41,"08","02","02","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000808,17,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"PA"
2021000808,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021000808,41,"08","02","02","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000808,17,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"PA"
2021000808,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021000835,35,"09","00","","",""," ","2","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000836,53,"00","97","","",""," ","1","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021000837,36,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021000837,22,"08","02","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","M","N",2,"PA"
2021000837,36,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021000837,22,"08","02","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","M","N",2,"PA"
2021000838,19,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000858,44,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000858,44,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021000858,26,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021000858,44,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"PA"
2021001302,85,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001302,47,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021001302,85,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001302,47,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021001303,29,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001303,27,"08","01","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021001304,26,"09","00","00","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001323,28,"08","01","02","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001323,56,"00","00","","",""," ","0","1","0","3","4","  "," ",2,"1","03","01","M","Y",2,"PA"
2021001323,28,"08","01","02","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001323,56,"00","00","","",""," ","0","1","0","3","4","  "," ",2,"1","03","01","M","Y",2,"PA"
2021001324,16,"00","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001324,17,"00","02","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021001325,16,"00","01","02","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021001325,27,"00","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021001325,16,"00","01","02","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021001325,27,"00","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021001350,22,"00","97","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001350,27,"00","97","","",""," ","0","1","0","0","8","  "," ",1,"1","03","01","F","N",2,"PA"
2021001350,9,"00","97","","",""," ","0","1","0","0","0","  "," ",2,"2","03","06","M","N",2,"PA"
2021001350,22,"00","97","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001350,27,"00","97","","",""," ","0","1","0","0","8","  "," ",1,"1","03","01","F","N",2,"PA"
2021001350,9,"00","97","","",""," ","0","1","0","0","0","  "," ",2,"2","03","06","M","N",2,"PA"
2021001372,3,"08","03","03","",""," ","0","0","0","0","0","  "," ",2,"2","22","04","F","N",1,"PA"
2021001372,23,"08","03","03","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021001372,35,"08","02","02","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021001372,3,"08","03","03","",""," ","0","0","0","0","0","  "," ",2,"2","22","04","F","N",1,"PA"
2021001372,23,"08","03","03","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021001372,35,"08","02","02","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021001419,18,"00","00","","",""," ","1","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001422,16,"19","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"PA"
2021001422,16,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"PA"
2021001422,99,"99","","","",""," ","9","0","0","0","9","  "," ",1,"1","98","01","U","N",1,"ZZ"
2021001422,16,"19","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"PA"
2021001422,16,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",2,"PA"
2021001422,99,"99","","","",""," ","9","0","0","0","9","  "," ",1,"1","98","01","U","N",1,"ZZ"
2021001505,10,"99","01","02","03",""," ","0","1","0","1","0","  "," ",2,"2","90","99","F","N",1,"PA"
2021001505,8,"99","01","02","03",""," ","0","1","0","1","0","  "," ",3,"2","90","99","M","N",1,"PA"
2021001505,3,"99","01","02","03",""," ","0","1","0","1","0","  "," ",4,"2","90","99","M","N",1,"PA"
2021001505,41,"08","01","02","03",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021001507,19,"09","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","Y",1,"PR"
2021001509,59,"08","01","02","04",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","N",1,"PA"
2021001526,47,"99","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"FL"
2021001560,30,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"PA"
2021001560,59,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"PA"
2021001560,30,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"PA"
2021001560,59,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"PA"
2021001576,77,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001576,63,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021001576,77,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001576,63,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021001964,27,"00","00","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","Y",1,"LA"
2021001965,29,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021001966,22,"09","00","","",""," ","0","1","0","3","3","  "," ",1,"1","03","01","F","Y",1,"PA"
2021001981,49,"08","02","03","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","R",2,"PA"
2021001981,49,"08","02","03","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","R",2,"PA"
2021002022,27,"09","00","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021002023,56,"09","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021002023,39,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002023,56,"09","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021002023,39,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002024,69,"08","01","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002038,42,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002038,26,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002038,42,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002038,26,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002176,41,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002191,18,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","04","F","N",1,"PA"
2021002191,17,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","03","F","N",1,"PA"
2021002191,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002191,48,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","Y",2,"PA"
2021002191,18,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","04","F","N",1,"PA"
2021002191,17,"00","","","",""," ","0","0","0","0","0","  "," ",3,"2","03","03","F","N",1,"PA"
2021002191,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002191,48,"00","","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","Y",2,"PA"
2021002208,17,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002208,36,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",1,"PA"
2021002208,17,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002208,36,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",1,"PA"
2021002570,55,"00","00","00","00","00"," ","0","1","0","0","3","  "," ",1,"1","03","01","F","Y",2,"PA"
2021002570,33,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"PA"
2021002570,39,"00","02","00","00","00"," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002570,55,"00","00","00","00","00"," ","0","1","0","0","3","  "," ",1,"1","03","01","F","Y",2,"PA"
2021002570,33,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"PA"
2021002570,39,"00","02","00","00","00"," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002570,55,"00","00","00","00","00"," ","0","1","0","0","3","  "," ",1,"1","03","01","F","Y",2,"PA"
2021002570,33,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"PA"
2021002570,39,"00","02","00","00","00"," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002638,50,"00","04","03","",""," ","2","0","0","0","8","  "," ",1,"1","00","01","M","Y",1,"PA"
2021002735,19,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021002735,49,"09","","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021002735,19,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"PA"
2021002735,49,"09","","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021002763,25,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002763,28,"09","00","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","F","N",2,"PA"
2021002763,25,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002763,28,"09","00","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","F","N",2,"PA"
2021002764,47,"09","00","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"PA"
2021002764,65,"09","00","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","Y",1,"PA"
2021002765,45,"00","97","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002765,12,"00","00","","",""," ","0","0","0","0","0","  "," ",3,"2","03","04","F","N",2,"PA"
2021002765,18,"00","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002765,45,"00","97","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002765,12,"00","00","","",""," ","0","0","0","0","0","  "," ",3,"2","03","04","F","N",2,"PA"
2021002765,18,"00","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002767,50,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021002767,30,"00","03","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021002767,50,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021002767,30,"00","03","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021002768,21,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002768,34,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021002768,21,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002768,34,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021002847,25,"00","97","","",""," ","0","1","0","1","0","  "," ",4,"2","00","06","M","N",2,"PA"
2021002847,45,"00","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002847,49,"00","02","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"PA"
2021002847,20,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002847,25,"00","97","","",""," ","0","1","0","1","0","  "," ",4,"2","00","06","M","N",2,"PA"
2021002847,45,"00","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021002847,49,"00","02","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"PA"
2021002847,20,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021002865,37,"09","00","","",""," ","0","1","0","2","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002865,71,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M"," ",2,"PA"
2021002865,37,"09","00","","",""," ","0","1","0","2","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021002865,71,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M"," ",2,"PA"
2021003321,17,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021003321,30,"00","01","01","01","01"," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",2,"PA"
2021003321,17,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021003321,30,"00","01","01","01","01"," ","0","0","0","0","8","  "," ",1,"1","03","01","M","Y",2,"PA"
2021003327,34,"08","02","01","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","M"," ",1,"PA"
2021003347,20,"99","02","","",""," ","0","1","0","1","8","  "," ",1,"1","99","01","F","Y",1,"PA"
2021003347,65,"99","","","",""," ","0","1","0","1","0","  "," ",2,"1","99","01","F","N",2,"PA"
2021003347,20,"99","02","","",""," ","0","1","0","1","8","  "," ",1,"1","99","01","F","Y",1,"PA"
2021003347,65,"99","","","",""," ","0","1","0","1","0","  "," ",2,"1","99","01","F","N",2,"PA"
2021003376,33,"09","00","","",""," ","5","0","0","0","9","  "," ",1,"1","99","01","M","N",1,"PA"
2021003377,19,"08","02","03","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021003377,18,"08","02","03","",""," ","0","1","0","1","0","  "," ",2,"2","03","06","M","N",1,"PA"
2021003396,44,"00","97","97","97","97"," ","0","0","0","0","0","  "," ",1,"1","99","01","F"," ",2,"PA"
2021003396,20,"00","97","97","97","97"," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"PA"
2021003396,44,"00","97","97","97","97"," ","0","0","0","0","0","  "," ",1,"1","99","01","F"," ",2,"PA"
2021003396,20,"00","97","97","97","97"," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"PA"
2021003398,40,"08","02","02","01","01"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021003433,76,"99","00","00","00","00"," ","9","1","0","1","9","  "," ",1,"1","99","01","F","N",1,"PA"
2021003433,51,"00","97","97","","","1","0","0","0","0","3","01","1",1,"7","00","00","M"," ",2,"  "
2021003433,76,"99","00","00","00","00"," ","9","1","0","1","9","  "," ",1,"1","99","01","F","N",1,"PA"
2021003433,51,"00","97","97","","","1","0","0","0","0","3","01","1",1,"7","00","00","M"," ",2,"  "
2021003515,25,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"PA"
2021003515,34,"09","00","","",""," ","0","0","0","0","0","  "," ",3,"1","99","01","F","N",2,"PA"
2021003515,24,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","F","N",2,"PA"
2022000032,31,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","R",1,"PA"
2022000033,20,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2022000033,20,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000033,17,"00","02","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","F","N",2,"PA"
2022000033,20,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2022000033,20,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000033,17,"00","02","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","F","N",2,"PA"
2022000042,19,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","R",1,"PA"
2022000042,41,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2022000042,19,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","R",1,"PA"
2022000042,41,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2022000115,4,"00","00","","",""," ","0","0","0","0","0","  "," ",3,"2","23","04","M","N",2,"PA"
2022000115,19,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000115,39,"00","97","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"PA"
2022000115,4,"00","00","","",""," ","0","0","0","0","0","  "," ",3,"2","23","04","M","N",2,"PA"
2022000115,19,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000115,39,"00","97","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"PA"
2022000116,21,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"PA"
2022000116,36,"00","97","","",""," ","0","1","0","1","0","  "," ",3,"2","99","03","F","N",2,"DC"
2022000116,39,"00","97","","",""," ","0","1","0","1","0","  "," ",2,"1","99","01","M","N",2,"DC"
2022000116,21,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","F","N",1,"PA"
2022000116,36,"00","97","","",""," ","0","1","0","1","0","  "," ",3,"2","99","03","F","N",2,"DC"
2022000116,39,"00","97","","",""," ","0","1","0","1","0","  "," ",2,"1","99","01","M","N",2,"DC"
2022000133,61,"08","02","01","",""," ","0","1","0","1","3","  "," ",1,"1","01","01","F","R",2,"PA"
2022000133,69,"00","02","01","",""," ","0","1","0","1","0","  "," ",1,"1","02","01","F","N",1,"PA"
2022000133,61,"08","02","01","",""," ","0","1","0","1","3","  "," ",1,"1","01","01","F","R",2,"PA"
2022000133,69,"00","02","01","",""," ","0","1","0","1","0","  "," ",1,"1","02","01","F","N",1,"PA"
2022000209,69,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000209,46,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2022000209,69,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000209,46,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2022000233,99,"99","","","",""," ","9","1","0","1","9","  "," ",1,"1","99","01","M"," ",1,"  "
2022000233,40,"09","00","00","00","00"," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2022000233,99,"99","","","",""," ","9","1","0","1","9","  "," ",1,"1","99","01","M"," ",1,"  "
2022000233,40,"09","00","00","00","00"," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2022000235,38,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2022000235,64,"00","00","","","","","","0","0","0","3","","",1,"2","00","01","F","R",2,""
2022000246,29,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000246,37,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"PA"
2022000246,29,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2022000246,37,"00","00","00","00","00"," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"PA"
2022000295,21,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2022000295,55,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2022000295,47,"00","00","00","00","00"," ","0","0","0","0","3","  "," ",2,"2","03","03","F","Y",2,"PA"
2022000295,21,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2022000295,55,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"PA"
2022000295,47,"00","00","00","00","00"," ","0","0","0","0","3","  "," ",2,"2","03","03","F","Y",2,"PA"
2022001166,17,"08","01","02","",""," ","0","1","0","2","8","  "," ",3,"2","03","03","F","Y",1,"PA"
2022001166,64,"05","97","","",""," ","0","0","0","0","1","  "," ",4,"1","00","01","M","N",3,"PA"
2022001166,66,"08","01","02","",""," ","0","1","0","2","2","  "," ",1,"1","03","01","F","Y",2,"PA"
2022001166,16,"08","01","02","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","F","Y",1,"PA"
2022001166,17,"08","01","02","",""," ","0","1","0","2","8","  "," ",3,"2","03","03","F","Y",1,"PA"
2022001166,64,"05","97","","",""," ","0","0","0","0","1","  "," ",4,"1","00","01","M","N",3,"PA"
2022001166,66,"08","01","02","",""," ","0","1","0","2","2","  "," ",1,"1","03","01","F","Y",2,"PA"
2022001166,16,"08","01","02","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","F","Y",1,"PA"
2022001166,17,"08","01","02","",""," ","0","1","0","2","8","  "," ",3,"2","03","03","F","Y",1,"PA"
2022001166,64,"05","97","","",""," ","0","0","0","0","1","  "," ",4,"1","00","01","M","N",3,"PA"
2022001166,66,"08","01","02","",""," ","0","1","0","2","2","  "," ",1,"1","03","01","F","Y",2,"PA"
