"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2021083933","3","2","","1","09","Y","HYUN","2014","","0","","1","00","W","000","","","2","02","12","06","09","PA","2","06","KM8SRDHF2EU","T4W"
"","04","N","2021049883","3","1","","1","12","Y","NISS","2016","02","1","","1","00","W","045","","","1","01","03","01","09","PA","1","01","3N1AB7AP9GY","P4D"
"","51","N","2021065028","2","1","","3","06","Y","FRHT","2006","02","1","","1","00","S","000","","","3","01","02","03","01","PA","2","04","1FVMC5CV86H","TCC"
"","40","N","2021038782","3","2","","1","07","Y","DODG","2017","","0","","1","46","","000","","","2","02","05","06","01","PA","3","07","2C4RDGCG8HR","TSV"
"","09","N","2021100213","1","2","","1","10","Y","TOYT","2021","","0","","1","00","","000","0","","2","02","12","06","01","PA","2","01","JTNC4MBE3M3","P"
"","51","N","2021047402","3","1","","1","11","Y","TOYT","2002","02","1","","1","00","W","015","0","","2","01","07","10","01","PA","2","04","5TEWN72N22Z","TPC"
"","15","N","2021027748","0","1","","1","12","Y","HOND","2013","01","1","","1","00","W","999","0","","1","01","09","01","04","PA","1","06","5FNYF4H47DB","T4W"
"","19","N","2021045581","3","1","","2","01","Y","JEEP","2016","02","1","","1","00","W","999","0","","1","01","03","01","09","CO","1","06","",""
"","15","N","2021008300","3","1","","1","01","Y","NISS","2016","01","1","","1","00","S","025","0","","1","01","03","01","01","PA","1","06","5N1AT2MM6GC","T4W"
"1","75","Y","2021050863","3","1","0","2","12","Y","PTRB","2017","01","1","12","1","21","S","999","1","0","1","01","01","01","01","FL","1","05","1NPXD49X2HD","TTR"
"","51","N","2021002176","3","1","","1","12","Y","CHEV","2007","02","1","","1","00","N","055","0","","1","01","02","01","01","PA","1","04","1GCDT13E378","TCW"
"","04","N","2021026641","1","1","","1","12","Y","NISS","2015","01","2","","1","00","S","999","0","","3","01","01","01","01","PA","2","01","3N1AB7AP6FY","P4D"
"","69","N","2021016062","3","1","","1","12","Y","FORD","2018","01","1","","1","00","W","040","","","1","01","99","01","01","PA","1","06","2FMPK4J91JB","T"
"","04","N","2021036798","2","1","","1","06","Y","HOND","2012","01","1","","1","00","E","000","0","","2","01","01","03","01","PA","2","01","1HGCP2F4XCA","P4D"
"","04","N","2021008044","3","1","","5","12","U","FORD","2007","02","1","","3","00","N","060","","","1","01","07","17","01","PA","1","01","1FAHP34N37W","P4D"
"","04","N","2021030040","3","1","","2","06","Y","HOND","2003","01","2","","1","00","E","000","0","","2","01","07","03","06","PA","2","01","2HGES16673H","P4D"
"","04","N","2021028825","3","1","","1","11","Y","KIA","2005","02","1","","1","00","E","035","0","","2","01","08","01","01","PA","1","01","KNAFE121X55","P4D"
"","02","N","2021047855","3","1","","5","12","Y","HOND","2010","01","1","","1","00","N","999","0","","1","01","01","01","01","PA","1","01","1HGCS1B78AA","PCP"
"","04","N","2021008713","2","2","","1","08","Y","TOYT","2001","","0","","1","00","","000","0","","3","02","07","06","09","PA","2","01","2T1BR12E61C","P4D"
"","15","N","2021020877","2","1","","1","12","Y","GMC","2016","01","1","","1","00","N","000","0","","2","01","08","03","01","PA","2","06","1GKKVSKDXGJ","T4W"
"","06","N","2021004589","3","1","","1","12","Y","MERC","2001","01","2","","1","00","W","020","","","1","01","02","01","01","PA","1","01","1MEHM59S91A","PSW"
"","03","N","2021050636","1","1","","1","06","Y","VOLK","2011","01","1","","1","00","E","999","0","","2","01","07","02","03","PA","2","01","WVWFV7AJ4BW","P2H"
"","04","N","2021000533","3","1","","2","12","Y","STRN","2004","02","1","","1","00","E","020","0","","1","01","12","01","01","PA","1","01","1G8AF52F24Z","P4D"
"","06","N","2021030429","3","1","","1","12","Y","KIA","2007","02","1","","1","00","S","020","","","1","01","07","02","03","PA","1","06","KNAFG525177","PSW"
"","51","N","2021008725","1","2","","1","02","Y","RAM","2016","","0","","1","00","","000","0","","2","02","01","06","08","PA","2","04","3C6UR5KL8GG","TCW"
"","69","N","2021046641","3","1","","1","12","Y","RAM","2019","02","1","","1","49","E","070","","","1","01","03","01","03","PA","1","07","3C6TRVDG8KE","T"
"","19","N","2021003347","3","1","","3","10","Y","JEEP","2010","01","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","06","99999999999",""
"","51","N","2021027213","3","1","","1","12","Y","CHEV","2003","02","1","","1","00","E","045","","","1","01","07","01","09","PA","1","04","1GCGK13U63F","TCW"
"","06","N","2021032823","3","1","","1","07","Y","FORD","2006","01","1","","1","00","N","999","0","","1","01","03","12","98","PA","3","01","1FAFP36N46W","PSW"
"","51","N","2021050383","1","1","","1","07","Y","GMC","2006","01","3","","1","00","W","000","","","2","01","12","03","01","PA","2","04","1GTHK23D36F","TCW"
"","04","N","2021016058","3","1","","3","11","Y","MERC","2010","01","1","","1","00","W","035","0","","1","01","07","01","01","PA","1","01","3MEDM0L39AR","P4D"
"","75","Y","2021029093","3","1","","1","12","Y","MACK","2017","02","1","","1","21","W","035","1","","2","01","04","01","01","OH","1","05","1M1AW02Y6HM","TTR"
"","15","N","2021041413","3","1","","1","12","Y","MITS","2014","01","2","","1","00","E","040","","","1","01","02","01","01","PA","1","06","4A4AR3AU1EE","T4W"
"","15","N","2021053362","3","1","","1","06","Y","CADI","2017","01","1","","1","00","N","000","","","3","01","03","03","01","PA","2","06","1GYKNDRS2HZ","T4W"
"","15","N","2021019462","3","1","","1","12","Y","MAZD","2012","01","2","","1","00","S","999","","","3","01","05","01","06","PA","2","06","JM3TB3CVXC0","T4W"
"","04","N","2021019723","3","1","","1","00","Y","VOLV","2002","01","1","","1","00","W","000","0","","1","01","03","03","01","PA","0","01","YV1VS29562F","P4D"
"","15","N","2021042958","2","1","","1","06","Y","CHEV","2006","01","1","","1","00","W","005","0","","2","01","12","02","01","PA","2","06","1GNDT13S162","T4W"
"","40","N","2021034825","3","1","","1","08","Y","HOND","2008","01","1","","1","00","E","015","0","","2","01","01","01","09","PA","2","06","5FNRL384X8B","TSV"
"","15","N","2021011827","3","1","","2","12","Y","JEEP","2016","01","1","","4","00","N","025","","","1","01","01","16","07","PA","1","06","1C4PJMCS8GW","T4W"
"","04","N","2021041544","3","1","","1","11","Y","VOLK","2011","01","1","","1","00","W","035","0","","1","01","02","01","03","PA","1","01","3VWDZ7AJ5BM","P4D"
"","04","N","2021004747","3","1","","1","06","Y","HYUN","2015","02","1","","1","00","S","000","","","2","01","01","03","01","PA","2","01","KMHCT4AE2FU","P4D"
"","04","N","2021047144","3","1","","3","01","N","CHEV","2014","02","1","","3","00","W","060","","","1","01","07","17","01","PA","1","01","1G11C5SLXEF","P4D"
"","04","N","2021008262","3","1","","1","12","Y","VOLV","2003","01","1","","1","00","E","999","0","","2","01","01","01","01","PA","1","01","YV1VS27563F","P4D"
"","75","Y","2021030964","1","1","","1","01","Y","INTL","2016","02","1","","1","21","N","999","1","","2","01","04","01","03","PA","1","05","3HSDJSNR5GN","TTR"
"","69","N","2021009449","1","1","","1","01","Y","TOYT","2020","01","1","","1","00","W","035","","","1","01","05","01","01","PA","1","06","JTEBU5JR6L5","T"
"","69","N","2021034165","3","1","","1","02","Y","FORD","2020","02","1","","1","49","S","015","0","","1","01","03","01","01","PA","1","07","1FTBR1C85LK","T"
"","40","N","2021014863","2","1","","1","12","Y","HOND","2009","01","1","","1","00","N","010","0","","1","01","12","01","01","PA","1","01","5FNRL38669B","TSV"
"","69","N","2021013874","2","1","","1","06","Y","HYUN","2021","01","1","","1","00","E","000","0","","2","01","03","03","02","PA","3","06","KM8J3CAL4MU","T"
"","04","N","2021044244","3","1","","2","02","Y","DODG","2006","01","1","","1","00","N","035","0","","1","01","07","01","01","PA","1","01","1B3EL46XX6N","P4D"
"","69","Y","2021039749","2","2","","1","06","Y","FORD","2020","02","1","","1","00","E","000","0","","2","01","09","03","01","PA","2","05","1F66F5KN6L0","T"
"","04","N","2021027936","3","1","","1","10","Y","HYUN","2012","01","1","","1","00","W","005","","","2","01","12","12","04","PA","2","01","5NPEB4AC5CH","P4D"
"","09","N","2021014019","3","1","","2","01","Y","HYUN","2017","01","1","","3","00","W","999","","","1","01","01","17","01","PA","1","01","KMHD04LB1HU","P"
"","04","N","2021008857","3","1","","1","11","Y","FORD","2016","01","1","","1","00","E","030","","","1","01","05","01","01","PA","1","01","1FADP3F2XGL","P4D"
"","20","N","2021046467","3","1","","1","09","Y","HD","2007","01","2","","1","41","S","999","","","1","01","01","04","01","PA","2","02","1HD1GM4147K","MRS"
"","15","N","2021013872","2","1","","1","06","Y","FORD","2010","01","1","","1","00","N","015","0","","2","01","03","02","01","PA","2","06","2FMDK3KC8AB","T4W"
"","15","N","2021042672","2","1","","1","06","Y","JEEP","2009","01","3","","1","00","S","005","","","2","01","05","10","01","PA","2","06","1J8HG48K19C","T4W"
"","09","N","2021046704","3","1","","1","07","Y","KIA","2019","01","1","","1","00","E","999","0","","2","01","01","01","01","PA","2","01","KNAE35LC7K6","P"
"","04","N","2021058088","1","1","","1","01","Y","MERC","2008","01","1","","1","00","S","999","0","","1","01","01","01","01","PA","1","01","1MEHM42WX8G","P4D"
"","51","Y","2021009286","1","1","","5","05","Y","FRHT","2005","02","1","","1","00","S","030","","","2","01","03","01","01","PA","2","05","1FVACXDC35H","TCC"
