"ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","CRN","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","ROADWAY_CLEARED","WEATHER1","WEATHER2","WZ_WORKERS_INJ_KILLED","SECONDARY_CRASH","INTERSECTION_RELATED"
"1815","2","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016000568","6","40.2439","-76.2329","1801","08","0","0","0","0","0","0","0","0","","0","0","0","18","2","0","00","0","40 14:38.350","","00","76 13:57.136","0","0","0","0","36204","0","0","0","N","0","0","0","2","68T06","0","","1","01","N","N","0","","0","0","0","0","0","","1801","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0432","1","0","0","0","0","0","0","0","0","5","0","","36","01","2016","2016000634","1","40.1653","-76.3967","0430","08","0","0","0","0","0","0","0","1","","0","0","0","04","3","1","00","0","40 09:54.917","","00","76 23:48.109","3","0","0","0","36410","0","0","0","N","0","0","0","1","36410","0","","4","01","N","N","0","","1","0","1","0","0","","0430","1","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"1510","0","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016000653","1","39.9583","-76.2665","1507","08","0","0","0","0","0","0","0","0","2","0","0","0","15","1","0","00","1","39 57:29.806","2","00","76 15:59.269","0","0","0","0","36228","0","0","0","Y","0","0","0","1","36503","0","","3","01","N","N","1","","0","0","0","0","0","N","1507","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0343","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016000674","1","40.0514","-76.3093","0343","08","0","0","0","0","0","0","0","0","2","0","0","0","03","3","0","00","2","40 03:05.200","5","00","76 18:33.400","0","0","0","0","36301","0","0","0","N","0","0","0","1","36301","0","","4","01","N","N","0","","0","0","0","0","0","N","0343","0","2","0","0","0","0","0","3","1","2","N","","","","","","","","","","","","03","  ","","",""
"0148","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016000771","6","40.1027","-76.3427","0145","08","0","0","0","0","0","0","0","0","9","0","0","0","01","2","1","00","2","40 06:09.714","6","00","76 20:33.623","3","0","0","0","36406","0","0","0","Y","0","0","0","1","36101","0","","4","01","N","N","0","","1","0","0","0","0","Y","0144","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","  ","","",""
"0849","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016000827","2","40.0499","-76.3079","0846","08","0","0","0","0","0","0","0","0","1","0","0","0","08","1","0","01","1","40 02:59.610","1","00","76 18:28.586","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","0","0","0","3","2","N","0844","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1130","0","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016000877","2","40.2609","-76.1141","1128","08","0","0","0","0","0","1","1","0","1","0","0","0","11","1","1","01","2","40 15:39.303","7","00","76 06:50.892","4","0","0","0","36236","0","0","0","N","0","0","0","2","36408","1","","1","01","N","N","1","","0","0","1","3","3","Y","1128","1","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0949","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016000908","2","40.1312","-76.5638","0945","08","0","0","0","0","0","1","0","1","1","0","0","0","09","1","1","01","1","40 07:52.428","4","00","76 33:49.564","8","0","0","0","36225","0","0","0","N","0","0","0","3","36505","0","","1","01","N","N","0","","0","0","0","3","2","N","0940","1","2","0","0","0","1","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"1636","1","0","0","0","0","0","0","0","0","5","0","","36","01","2016","2016001052","2","40.1625","-76.6036","1633","08","0","0","0","0","0","0","0","0","","0","0","0","16","1","0","00","0","40 09:44.900","","00","76 36:13.000","0","0","0","0","36407","0","0","0","N","0","0","0","1","36407","0","","6","01","N","N","0","","0","0","0","0","0","","1628","0","2","0","0","0","0","0","2","1","2","N","","","","","","","","","","","","03","  ","","",""
"1810","1","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016001188","2","40.1648","-76.2006","1807","08","0","0","0","0","0","1","0","0","2","0","0","0","18","3","2","03","2","40 09:53.205","5","00","76 12:02.221","3","0","0","1","36408","0","0","0","N","0","0","0","4","36408","1","","1","01","N","N","0","","1","0","0","3","3","Y","1805","2","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"0315","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016001209","6","40.0088","-76.2508","0303","08","0","0","0","0","0","0","0","0","","0","0","0","01","2","0","00","0","40 00:31.529","","00","76 15:02.955","0","0","0","0","36240","0","0","0","Y","0","0","0","1","36240","0","","4","01","N","N","0","","0","0","0","0","0","","0100","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1012","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016001312","2","40.0349","-76.3128","1010","08","0","0","0","0","0","0","1","0","","0","0","0","10","1","1","01","0","40 02:05.600","","00","76 18:46.040","8","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","01","N","N","0","","0","0","0","3","3","","1010","1","2","0","0","1","1","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0937","1","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016001324","2","40.0515","-76.2777","0931","08","0","0","0","0","0","0","0","0","1","0","0","0","09","1","0","00","1","40 03:05.289","1","00","76 16:39.889","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","1","","0","0","0","0","0","N","0931","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1110","0","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016001401","3","40.0662","-76.3437","1103","08","0","0","0","0","0","2","0","0","","0","0","0","10","1","0","02","0","40 03:58.246","","00","76 20:37.279","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","1","","0","0","1","3","2","","1050","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0221","1","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016001469","6","40.0313","-76.4819","0220","08","0","0","0","0","0","0","0","0","2","0","0","0","02","3","1","00","1","40 01:52.814","3","00","76 28:54.715","8","0","0","0","36404","0","0","0","N","0","0","0","2","36404","0","","1","01","N","N","1","","0","0","0","0","0","N","0216","1","2","0","0","0","1","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"2118","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016001701","3","40.0654","-76.4577","2113","08","1","0","0","0","0","0","0","0","2","0","0","0","21","3","3","01","1","40 03:55.424","3","00","76 27:27.620","4","0","0","0","36239","0","0","0","N","0","0","0","3","36239","1","","1","01","N","N","0","","0","0","0","3","2","N","2110","3","2","0","0","0","2","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0122","2","0","0","0","0","0","0","0","0","2","0","","36","01","2016","2016001710","6","40.0347","-76.3079","0119","08","0","0","0","0","0","0","0","0","2","0","0","0","01","3","1","00","2","40 02:04.800","5","00","76 18:28.500","2","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","6","01","N","N","0","","0","1","1","0","0","Y","0117","1","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","","03","  ","","",""
"1333","2","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016001884","4","40.076","-76.3324","1325","08","0","0","0","0","0","0","1","0","","0","0","0","13","1","0","00","0","40 04:33.438","","07","76 19:56.571","0","0","0","0","36101","0","0","0","N","0","0","0","4","36101","0","","1","01","N","N","0","","0","0","0","0","0","","1320","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"2144","2","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016002110","4","40.1965","-76.1696","2141","08","0","0","0","0","1","0","0","0","2","0","0","0","21","3","0","00","1","40 11:47.436","2","07","76 10:10.555","0","0","0","0","36218","0","0","0","N","0","0","0","2","36408","0","","1","01","N","N","0","","0","0","0","0","0","N","2139","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"2249","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016002120","6","40.2051","-76.1176","2245","08","0","0","0","0","0","0","0","0","","0","0","0","22","2","0","00","0","40 12:18.336","","00","76 07:03.198","0","0","0","0","36210","0","0","0","Y","0","0","0","2","36210","0","","3","01","N","N","0","","0","0","0","0","0","","2243","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1026","2","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016002124","1","40.0562","-76.464","1022","08","0","0","0","0","0","1","0","0","2","0","0","0","10","1","1","00","2","40 03:22.428","6","00","76 27:50.464","3","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","5","01","N","N","0","","1","0","0","0","0","Y","1020","1","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1910","1","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016002203","7","40.0503","-76.3948","1904","08","0","0","0","0","0","0","0","0","2","0","0","0","19","3","0","01","1","40 03:01.162","2","00","76 23:41.207","0","0","0","0","36214","0","0","0","N","0","0","0","3","36214","0","","1","01","N","N","0","","0","0","1","3","2","N","1900","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0720","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016002214","5","40.0415","-76.3252","0705","08","0","0","0","0","0","0","0","0","","0","0","0","07","1","0","01","0","40 02:29.263","","00","76 19:30.576","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","0","0","0","3","2","","0705","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1119","1","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016002466","5","40.1615","-76.303","1115","08","0","0","0","0","0","0","0","1","1","0","0","0","11","1","0","01","1","40 09:41.461","5","00","76 18:10.929","0","0","0","0","36409","0","0","0","N","0","0","0","2","36409","0","","1","01","N","N","0","","0","0","1","3","3","N","1115","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"0501","0","0","0","0","0","0","0","0","0","7","1","","36","01","2016","2016002512","2","39.8174","-76.3234","0437","08","0","0","0","0","0","1","0","0","2","0","1","0","04","2","0","00","1","39 49:02.732","4","03","76 19:24.221","0","0","0","0","36224","0","0","0","N","0","0","0","2","68J01","0","","1","01","N","N","0","","0","0","0","0","0","N","0435","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1945","1","0","0","0","0","0","0","0","0","9","0","","36","01","2016","2016002513","2","40.0645","-76.147","1927","08","0","0","0","0","1","0","0","0","2","0","0","0","19","2","3","00","2","40 03:52.110","2","03","76 08:49.200","3","0","0","0","36234","0","0","0","N","0","0","0","3","68J01","0","","1","01","N","N","0","","3","0","0","0","0","N","1927","3","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0942","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016002657","2","40.0008","-76.0797","0938","08","0","0","0","0","0","1","0","0","1","0","0","0","09","1","1","01","1","40 00:02.736","6","00","76 04:47.098","4","0","0","0","36226","0","0","0","N","0","0","0","4","68J01","1","","1","01","N","N","0","","0","0","0","3","3","N","0938","1","2","0","0","1","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1857","1","0","0","0","0","0","0","0","0","2","0","","36","01","2016","2016002658","2","40.1832","-76.0095","1840","08","0","0","1","0","0","0","0","0","3","0","0","0","18","2","1","00","2","40 10:59.660","5","00","76 00:34.359","3","0","0","0","36202","0","0","0","N","0","0","0","2","68J01","0","","1","01","N","N","1","","1","0","0","0","0","Y","1838","1","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1717","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016002699","5","40.1791","-76.6006","1705","08","0","0","0","0","0","1","0","0","2","0","0","0","17","3","0","02","1","40 10:44.805","2","00","76 36:01.990","0","0","0","0","36225","0","0","0","N","0","0","0","2","36505","0","","1","01","N","N","0","","0","0","0","3","2","N","1704","0","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","03","  ","","",""
"2026","0","0","0","0","0","0","0","0","0","0","0","","36","01","2016","2016002724","5","40.1171","-76.4547","2021","08","0","0","0","0","0","0","0","0","1","0","0","0","20","2","0","00","2","40 07:01.727","3","00","76 27:16.795","0","0","0","0","36230","0","0","0","N","0","0","0","1","36410","0","","4","01","N","N","0","","0","0","0","0","0","N","2021","0","1","0","0","0","0","0","1","1","1","N","","","","","","","","","","","","03","  ","","",""
"1905","0","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016002749","4","40.0483","-76.231","1858","08","0","0","0","0","0","1","0","0","2","0","0","0","18","3","1","00","2","40 02:53.919","1","00","76 13:51.757","3","0","0","0","36215","0","0","0","N","0","0","0","1","36215","0","","5","01","N","N","0","","1","0","1","0","0","N","1855","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"0726","0","0","0","0","0","0","1","0","0","4","2","","36","01","2016","2016002850","6","40.0675","-76.4132","0720","08","0","0","0","0","0","1","0","0","2","0","1","0","07","1","0","01","1","40 04:03.070","4","00","76 24:47.352","0","0","0","0","36214","0","0","0","N","0","0","0","9","36214","0","","1","09","Y","N","0","","0","0","0","3","2","N","0711","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","07","  ","","",""
"0825","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016002869","6","40.2792","-76.1387","0815","08","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","00","0","40 16:45.205","","00","76 08:19.447","0","0","0","0","36236","0","0","0","N","0","0","0","1","36408","0","","4","09","N","N","0","","0","0","0","0","0","","0815","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","05","  ","","",""
"1143","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016002870","3","40.0386","-76.3149","1140","08","0","0","0","0","0","1","0","0","","0","0","0","11","1","2","01","0","40 02:18.921","","00","76 18:53.676","3","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","01","N","N","0","","2","0","0","3","3","","1139","2","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","  ","","",""
"1040","2","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016002899","6","40.1544","-76.1289","1032","08","0","0","0","0","0","0","0","1","2","0","0","0","10","1","2","00","2","40 09:15.660","3","07","76 07:44.191","3","0","0","0","36209","0","0","0","N","0","0","0","3","36415","0","","1","09","N","N","0","","2","0","0","0","0","Y","1032","2","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"0128","1","0","0","0","0","0","0","0","0","7","0","","36","01","2016","2016002926","5","40.0105","-76.2303","0121","08","0","0","1","0","0","0","0","0","3","0","0","0","01","2","1","00","2","40 00:37.900","6","00","76 13:49.200","8","0","0","0","36240","0","0","0","N","0","0","0","2","36240","0","","4","01","N","N","0","","0","0","0","0","0","Y","0120","1","1","0","0","2","1","0","1","0","1","N","","","","","","","","","","","","03","  ","","",""
"1403","1","0","0","0","0","0","0","0","0","2","0","","36","01","2016","2016002940","6","40.0589","-76.4631","1356","08","0","0","0","0","0","0","0","0","1","0","0","0","13","1","0","00","1","40 03:32.190","5","00","76 27:47.086","0","0","0","0","36239","0","0","0","N","0","0","0","4","36239","0","","1","09","N","N","0","","0","0","0","0","0","N","1356","0","2","0","0","0","0","0","3","1","2","N","","","","","","","","","","","","07","  ","","",""
"1132","1","0","0","0","0","0","0","0","0","2","0","","36","01","2016","2016002957","6","40.0478","-76.393","1127","08","0","0","0","0","0","0","0","0","3","0","0","0","11","1","2","00","1","40 02:52.257","2","00","76 23:34.713","4","0","0","0","36214","0","0","0","N","0","0","0","3","36214","2","","1","09","N","N","1","","0","0","0","0","0","Y","1125","2","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","","03","  ","","",""
"2030","1","0","0","0","0","0","0","0","0","2","0","","36","01","2016","2016003071","4","40.1117","-76.4517","2026","08","0","0","0","0","0","0","0","0","2","0","0","0","20","6","1","01","1","40 06:42.051","6","00","76 27:06.004","8","0","0","0","36230","0","0","0","N","0","0","0","2","36410","0","","1","01","N","N","0","","0","0","1","3","2","N","2024","1","2","0","0","0","1","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
"1739","2","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016003072","4","40.0884","-76.3806","1734","08","0","0","0","0","0","1","0","0","2","0","0","0","17","3","0","01","1","40 05:18.375","2","07","76 22:50.176","0","0","0","0","36214","0","0","0","N","0","0","0","4","36214","0","","1","01","N","N","1","","0","0","0","3","3","N","1730","0","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","","03","  ","","",""
"1526","0","0","0","0","0","0","0","0","0","0","0","","36","01","2016","2016003073","5","40.0808","-76.4083","1524","08","0","0","0","0","0","0","1","0","1","0","0","0","15","1","1","02","1","40 04:50.944","1","00","76 24:29.891","8","0","0","1","36214","0","0","0","N","0","0","0","1","36214","0","","1","01","N","N","0","","0","0","0","3","3","N","1521","1","1","0","0","0","1","0","3","0","1","N","","","","","","","","","","","","03","  ","","",""
"1547","3","0","0","0","0","0","0","0","0","1","0","","36","01","2016","2016003098","4","39.9614","-76.2452","1525","08","0","1","0","0","0","1","1","0","","0","0","0","15","1","0","00","0","39 57:40.983","","00","76 14:42.601","0","0","0","0","36240","0","0","0","N","0","0","0","3","36240","0","","1","01","N","N","0","","0","0","0","0","0","","1523","0","3","0","0","0","0","0","1","0","3","N","","","","","","","","","","","","03","  ","","",""
"2137","1","0","0","0","0","0","0","0","0","4","0","","36","01","2016","2016003101","5","39.9901","-76.2651","2134","08","0","0","0","0","0","0","1","0","3","0","0","0","21","2","0","02","2","39 59:24.536","7","00","76 15:54.473","0","0","0","0","36240","0","0","0","N","0","0","0","6","36240","0","","1","01","N","N","0","","0","0","1","3","3","Y","2132","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","  ","","",""
