"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2016057575,"03","2","1420 CLARION ST","","READING","PA","19601","ELK TRANSPORTATION INC","4843323586","080000","","","","","N","","","","","","N","","2","00049531","08"
2016058071,"05","1","1755 WEST LAKE PARKWAY","","WEST DES MOINES","IA","50266","HY-LINE NORTH AMERICA LLC","7173612287","999999","","","","","N","","","","","","N","","2","00179179","08"
2016064351,"05","2","934 JUNCTION ROAD","","MANHEIM","PA","17545","SPORTING VALLEY FEEDS LLC","7176656122","080000","","","","","N","","","","","","N","","1","01839788","08"
2016071142,"02","3","16871 CANBY AVE, PO BOX","","FARIBAULT","MN","55021","INTERSTATE IMPROVEMENT INC.","5073332677","021000","","","","","N","","","","","","N","","2","00562144","03"
2016071285,"99","9","28 COOLIDGE DR","","EPHRATA","PA","17522","HERITAGE COMMUNICATIONS LLC","9999999999","014000","","","","","N","","","","","","U","","5","","05"
2016071664,"99","0","2675 MORGANTOWN RD","","READING","PA","19607","PENNSKE TRUCK LEASING CO","6107756000","999999","","","","","N","","","","","","U","","1","","07"
2016075587,"05","9","10008 PARKSIDE DRIVE","","KNOXVILLE","TN","37922","CVS TRANSPORTATION","2483528380","080000","","","","","N","","","","","","N","","1","00612151","08"
2016081651,"06","3","5046 NEWPORT RD","","KINZER","PA","17535","LG TRANSPORT LLC","7174429728","080000","","","","","N","","","","","","N","","1","00928404","08"
2016088781,"99","9","3097 OLD PHILADELPHIA PIKE","","BIRD IN HAND","PA","17505","A L KAUFFMAN & SONS CO","9999999999","050000","","","","","N","","","","","","U","","1","","05"
2016088910,"03","1","139 WHEATFIELD LN","","SHERMANS DALE","PA","17090","KENNETH MORRIS JR","7172543035","080000","","","","","N","","","","","","N","","1","00964620","08"
2016088910,"03","1","133 PARKVIEW DR","","EVERETT","PA","15537","LUANN GRUBB DBA TRUCKING INC","8149770009","080000","","","","","N","","","","","","N","","2","00382979","08"
2016099849,"05","9","715 FOUNTAIN AVE","","LANCASTER","PA","17601","E-CORE","7172953400","999999","","","","","N","","","","","","N","A-00113463","2","00650571","08"
2016106191,"03","1","425 STEEL WAY","","LANCASTER","PA","17601","CENTRAL PENN TRANSPORTATION","7172952442","068000","","","","","N","","","","","","N","","2","00034279","06"
2016109345,"99","1","1625 S BROADWAY","","DEPERE","WI","54115","WELS COMPANIES","8664075292","075000","","","","","N","","","","","","N","","2","00166046","08"
2016113213,"05","2","P.O. BOX 169","","WOODSTOWN","NJ","080980169","SJ TRANSPORTION CO INC","8567692741","080000","","","","","N","","","","","","N","","2","00154323","08"
2016113213,"05","1","P.O. BOX 498","","EPHRATA","PA","17522","SUNRISE TRANSPORT INC","7177212800","080000","","","","","N","","","","","","N","","3","00276388","08"
2016115464,"04","4","4406 MARIETTA AVENUE","","COLUMBIA","PA","17512","HIGHGRADE CONSTRUCTION","7176294239","073280","","","","","N","","","","","","N","","1","02641564","09"
2016115701,"03","4","1035 SWAMP BRIDE RD","","DENVER","PA","17517","LEONARD HOOVER TRUCKING","4847095481","073280","","","","","N","","","","","","N","A-00116211","1","00742059","04"
2016124927,"03","1","6809 NEW BOLD DR","","BETHESDA","MD","21074","SUNNY D INC","7173572519","","","","","","N","","","","","","N","","2","09999999","04"
2016130106,"05","1","11229 AURORA AVE","","11229 AURORA AVE","IA","50322","BROWN MID- AMERICA PACLEASE","5159867368","080000","","","","","N","","","","","","N","","2","00809975","08"
2016139050,"02","1","3824 RT309","","OREFIELD","PA","180692007","OCS TRANSPORT SERVICES","6103959135","033000","","","","","N","","","","","","N","","1","00215335","03"
2017007321,"09","1","2224 OXFORD ROAD","","NEW OXFORD","PA","17350","AGCOM INC","7174793112","095000","","","","","N","","","","","","Y","","3","00276343","08"
2016003945,"05","9","6500 W. INDUSTRIAL WAY","","GARY","IN","46406","SWIFT TRANSPORTATION","8008002200","080000","","","","","N","","","","","","N","","1","00054283","08"
2016011816,"05","7","1299 HARRISBURG PIKE","","LANCASTER","PA","17601","LANCASTER COUNTY SOLID WASTE MAN","7173979968","080000","","","","","N","","","","","","N","","1","","08"
2016017631,"05","2","4635 DIVISION HWY","","EAST EARL","PA","17519","BROTHERS LIQUID TRANSPORT LLC","7173514087","080000","","","","","N","","","","","","N","","1","00235421","08"
2016017755,"05","2","338 NORTH MANOR ROAD","","ELVERSON","PA","19520","BEAM FARMS INC","6102866981","","","","","","N","","","","","","N","","2","01664673","08"
2016023202,"02","9","728 RETTEW MILL ROAD","","LITITZ","PA","17543","NOLT SERVICES LLC","7177381066","019000","","","","","N","","","","","","N","","2","02097959","99"
2016025102,"05","1","115200 ST RD 11","","COLUMBUS","IN","46226","CELADON TRUCKING SERVICES INC","3179727000","080000","","","","","N","","","","","","N","","4","01880751","08"
2016025102,"03","4","118 OAK TREE RD","","KUNKLETOWN","PA","18058","CARL D FRANTZ TRUCKING LLC","6103812281","073280","","","","","N","","","","","","N","","7","00859476","04"
2016026577,"02","1","4000 CLINE AVE","","EAST CHICAGO","PA","46312","PENSKE TRUCK LEASING CORP","8006452592","033000","","","","","N","","","","","","N","","2","00327574","03"
2016035457,"05","6","4221 SW 124 WAY","","FORT LAUDERDALE","FL","33027","XCLUSIVE AUTO CARRIERS LLC","9546394557","080000","","","","","N","","","","","","N","","2","02552406","08"
2016037706,"05","9","110 PETERS RD","","NEW HOLLAND","PA","17557","SUPERIOR HAULING","8887525070","080000","","","","","N","","","","","","N","","1","01731622","08"
2016037931,"05","9","1967 PYATT CUTLER ROAD","","BRADY","TX","76825","SOUTHERN ILLINOIS MOTOR XPRESS","6184978882","999999","","","","","N","","","","","","N","","2","00395405","08"
2016042437,"05","6","90 CENTRE DRIVE","","ROCHESTER","NY","14623","RH HARDING CO., INC","5857386562","080000","","","","","N","","","","","","N","A-00098478","1","00055478","08"
2016043110,"03","9","N 15342 CR D","","OWEN","WI","54460","OAK TREE TRANSPORT LLC","7152294546","080000","","","","","N","","","","","","N","","2","00947327","08"
2016062476,"03","9","601 US15","","DILLSBURG","PA","17019","SHUMAKER TRUCKING","7174329898","080000","","","","","N","","","","","","N","","1","00350434","08"
2016063065,"02","1","1000 S. MAIN ST.","","GREENSBURG","PA","15601","SOUTH MAIN TRUCKING COMPANY","7179431350","025500","","","","","N","","","","","","N","A-00114078","2","00696383","03"
2016074002,"03","4","39 BROOKLAWN ROAD","","LITITZ","PA","17543","BROOKLAWN PAVING","7176652558","000000","","","","","N","","","","","","N","A-00020027","2","02116145","00"
2016081319,"05","1","971 BRIARSDALE RD.","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL, INC.","8143412840","080000","","","","","N","","","","","","N","A-O112526","2","00612151","08"
2016088995,"03","9","12812 BLOOMFIELD RD","","KENNEDYVILLE","MD","21645","HARWOOD GRAIN LLC","7173796124","080000","","","","","N","","","","","","N","","2","00904630","07"
2016091339,"03","5","70 LITITZ RD","","LITITZ","PA","17543","ROHRER'S QUARRY","7176825814","073280","","","","","N","","","","","","N","A-8916121","2","02450577","04"
2016095577,"99","9","2147 S MARKET ST","","ELIZABETHTOWN","PA","17022","CENTURY SPOUTING CO INC","9999999999","012000","","","","","N","","","","","","U","","1","","05"
2016104558,"99","9","524 FARMERSVILLE RD","","NEW HOLLAND","PA","17557","SENSENIG FURNITURE INC","9999999999","019500","","","","","N","","","","","","U","","1","","05"
2016104589,"04","4","898 N STATE ST","","EPHRATA","PA","17522","CB BURKHOLDER","7177337772","076000","","","","","N","","","","","","N","A-00114553","2","00724577","09"
2016109523,"03","9","316 CORAL ST","","LANCASTER","PA","17603","SILVERIO TRUCKING","7174588003","080000","","","","","N","","","","","","N","","2","02580924","09"
2016115867,"04","1","PO BOX 7327","","DUBLIN","OH","43017-0709","THE SYGMA NETWORK INC","6147342500","080000","","","","","N","","","","","","N","","1","00014811","08"
2016124536,"03","4","N56W23418 MITCHELL LANE","","SUSSEX","WI","53089","PAUL J SCHMITT","2622465800","014000","","","","","N","","","","","","N","","2","00046599","04"
2016125051,"05","9","86 AIRPORT ROAD","","POTTSTOWN","PA","19464","VENEZIA BULK TRANSPORT INC","6104955200","080000","","","","","N","","","","","","N","","1","01079966","08"
2016125051,"05","1","7701 LEGACY DR","","PLANO","TX","75024","FL TRANSPORTATION INC","9723347000","080000","","","","","N","","","","","","N","","2","01421875","08"
2016128542,"02","4","16871 CANBY AVE PO BOX","","FARIBAULT","MN","55021","INTERSTATE IMPROVEMENT INC","8778284132","021000","","","","","N","","","","","","N","","2","","03"
2016132003,"02","8","8 BEAVER VALLEY PK","","WILLOW STREET","PA","17584","SCHULTZ TRANSPORTATION","7176290551","999999","","","","","N","","","","","","N","","2","","10"
2016136805,"05","2","2900-A ORTHODX STREET","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATORS LLC","2154163135","080000","","","","","N","","","","","","N","","1","02487200","09"
2016137849,"05","3","102 OSCAR WAY","","CHESTER SPRINGS","PA","19425","J-TECH INC","6104584334","080000","","","","","N","","","","","","N","","2","01684863","08"
2016010754,"99","9","4800 UNION DEPOSIT RD","","HARRISBURG","PA","17111","DIOCESE OF HARRISBURG","9999999999","012500","","","","","N","","","","","","U","","2","","05"
2016011123,"02","1","195 HEART LAKE RD. S","","BRAMPTON","ON","L6W3N","TRAVELERS TRANSPORTATION SERVICE","8002658789","080000","","","","","N","","","","","","N","","3","00325925","08"
2016011993,"99","9","2458 DIVISION HWY","","EPHRATA","PA","17522","STUMPS QUALITY DECKS & PORCHES","9999999999","012000","","","","","N","","","","","","U","","1","","05"
2016014960,"02","1","3024 PENN AVE.","","WEST LAWN","PA","19609","HARRY O HAHN SEAFOOD INC.","6105879597","025950","","","","","N","","","","","","N","","1","00338465","03"
2016016870,"05","3","77 BAUM LANE","","MIFFLIN","PA","170587020","BAUM TRANSPORT (WILLIAM L BAUM)","7174633042","080000","","","","","N","","","","","","N","","2","01213322","08"
2016027799,"05","9","15231 PARRISH RD.","","UPPERCO","MD","21155","MEHRING TRANSPORT SERVICES LLC","4104295202","026000","","","","","N","","","","","","N","","2","01181504","08"
2016040661,"02","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17543","SHULTZ TRANSPORTATION COMPANY","7174545800","999999","","","","","N","","","","","","N","","2","","11"
2016041673,"05","0","1 CAMPUS DR","","PARSIPPANY","NJ","7054","BUILDING MATERIAL CORPORATION OF","3855285310","080000","","","","","N","","","","","","N","","1","00510003","06"
2016045176,"99","9","1271 SPRINGVILLE RD","","EAST EARL","PA","17519","CEDAR LANE LANDSCAPING","9999999999","016000","","","","","N","","","","","","U","","1","","05"
2016045176,"05","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE INC","9999999999","077020","","","","","N","","","","","","U","","2","","04"
2016061589,"03","9","PO BOX 254","","REAMSTOWN","PA","17567","EAGLE CONCRETE INC.","7173361002","073280","","","","","N","","","","","","N","","2","02089912","04"
2016063849,"99","9","2255 AVENUE A 451","","BETHLEHEM","PA","18017","SERVICE TIRE TRUCK CENTER INC","9999999999","012500","","","","","N","","","","","","U","","1","","04"
2016066112,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL OF  PA","7173559560","058400","","","","","N","","","","","","N","","2","01413530","04"
2016072162,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2016077775,"05","2","681 STRAUSS AVE","","MARYDEL","DE","19964","COLE'S TRUCKING LLC","3023877056","080000","","","","","N","","","","","","N","","1","01336071","08"
2016078001,"99","8","2395 LINCOLN HWY E","","LANCASTER","PA","17602","AMISH FARM AND HOUSE LLC","9999999999","999999","","","","","N","","","","","","U","","1","","10"
2016081288,"05","1","3147 WEST 169TH PLACE","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INC","2013302368","080000","","","","","N","","","","","","N","","2","00021800","08"
2016083711,"04","1","805 PENNSYLVANIA AV","","FEASTERVILLE","PA","19053","BERGER BROTHERS","2153551202","054000","","","","","N","","","","","","N","","1","00095381","08"
2016084276,"01","9","3912 BRUMBAUGH ROAD (PO","","NEW ENTERPRISE","PA","16664-0077","PROTECTION SERVICES INC","7172385541","025500","","","","","N","","","","","","N","","3","00011905","05"
2016103235,"03","1","4000 CLINE AVE","","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING","2193911030","080000","","","","","N","","","","","","N","","1","02574051","08"
2016110329,"02","7","650 N PRINCE","","LANCASTER","PA","17603","EAGLE DISPOSAL","7176800240","073280","","","","","N","","","","","","N","A-8911340","2","","03"
2016121489,"03","9","292 ELM RD","292 ELM RD","LITITZ","PA","17543","WALNUT RUN FARMS","7176654189","052000","","","","","N","","","","","","N","","2","","09"
2016137021,"99","9","783 SPRUCE RD","","NEW HOLLAND","PA","17557","VOGANVILLE MASONERY LLC","9999999999","011000","","","","","","","","","","","U","","1","","05"
2016011148,"02","1","PO BOX 463","","CHADWICK","IL","61074","KNESS TRUCKING","5632194703","999999","","","","","N","","","","","","N","","2","00168879","08"
2016013499,"04","1","305 ROXBURY ROAD","","SHIPPENSBURG","PA","17257","CARBAUGH JR LLC","7173772257","080000","","","","","N","","","","","","N","A-00000000","1","00959291","06"
2016014383,"02","8","102 MARTIC HEIGHTS DR.","","HOLTWOOD","PA","17532","DAVID ESCHBACH JR INC.","7172844162","999999","","","","","N","","","","","","N","","2","00387575","11"
2016015420,"05","3","1231 MOUNT WILSON ROAD","","LEBANON","PA","17042","WEABER INCORPORATED","7178672212","080000","","","","","N","","","","","","N","","2","02347747","08"
2016018060,"03","3","15200 ST ROLLS","","COLUMBUS","OH","47201","CLEADON TRUCKING SERVICES INC","2157559093","080000","","","","","N","","","","","","N","","2","00261902","08"
2016020197,"02","1","2525 PAXTON ST","","HARRISBURG","PA","17111","KFJ ENTERPRISES LLC","7175094491","026000","","","","","N","","","","","","N","","2","01936901","03"
2016021653,"05","1","12225 STEPHENS ROAD","","WARREN","MI","48089","CENTRAL TRANSPORT, LLC","3023623014","080000","","","","","N","","","","","","N","A-00119738","2","00661173","08"
2016022363,"03","4","1299 HARRISBURG PK.","","LANCASTER","PA","17604","LCSWMA","7173979968","073280","","","","","N","","","","","","N","","1","00468748","04"
2016030872,"06","3","1300 51ST AVENUE NORTH","","NASHVILLE","TN","37205","P&S TRANSPORTATION LLC","8667050100","080000","","","","","N","","","","","","N","","1","01243338","08"
2016032280,"02","3","1327 NORTH READING ROAD","","DENVER","PA","17517","EAGLE RENTAL","7173363945","026000","","","","","N","","","","","","N","","2","00870222","03"
2016035484,"05","1","200 MIFFLIN DRIVE","","WRIGHTSVILLE","PA","17368","EARLE M. JORGENSEN","2159492850","080000","","","","","N","","","","","","N","","2","00020342","08"
2016042713,"03","1","115 WEST COLLEGE","","MARSHALL","MN","56258","SCHWANS","7177564479","019500","","","","","N","","","","","","N","","1","01078029","04"
2016049798,"03","9","PO BOX 128","","CHRISTIANA","PA","17509","D & K GRAHAM TRUCKING","6105935240","080000","","","","","N","","","","","","N","","3","00093930","08"
2016067804,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL OF PA","6108063110","058400","","","","","N","","","","","","N","","4","02105671","04"
2016069257,"02","3","5199 MAIN STREET","","EAST PETERSBURG","PA","17520","WAYNES TOWING AND RECOVERY","7175815151","018000","","","","","N","","","","","","N","","1","02034900","03"
2016069257,"03","3","4667 US RT 127 S","","GREENVILLE","OH","45331","TRANS ALLIANCE LLC","9375488400","044000","","","","","N","","","","","","N","","2","02313387","08"
2016075045,"02","1","1003 GAP ROAD","","KINZERS","PA","17535","IDRESS AHMED","6467962259","025950","","","","","N","","","","","","N","","2","02561886","03"
2016085852,"06","7","188 JEFFERSON ST","STE 316","NEWARK","NJ","07015","DECAVALHO CORP","2676481527","080000","","","","","N","","","","","","N","","1","02155364","08"
2016089347,"03","7","447 BROSSMAN RD","","EPHRATA","PA","17522","DAVES ROLL OFF SERVICE LLC","7177333438","073280","","","","","N","","","","","","N","","2","01231363","04"
2016091830,"05","1","PO BOX 2020 AR07689","","SPRINGDALE","AR","727652020","TYSON FOODS INC.","4792904000","052000","","","","","N","","","","","","N","","1","00003327","08"
2016095244,"02","1","107 PARK AVE","","SEAFORD","DE","19973","WHOLESALE MILLWORK","3026288250","033000","","","","","N","","","","","","N","","2","01150354","03"
2016099351,"05","1","3820 WISMAN LN","","QUINCY","IL","62301","INTERSTATE CARRIER XPRS FRHT LN","2172240770","080000","","","","","N","","","","","","N","","2","00504253","08"
2016099378,"02","1","555 NORTH DUKE STREET","","LANCASTER","PA","17602","LANCASTER GENERAL HOSPITAL","7175445511","026000","","","","","N","","","","","","N","","2","02257410","03"
2016102923,"06","1","151 CREEK RD","","ELIZABETHTOWN","PA","17022","E E SHENK SONS INC","7176654040","080000","","","","","N","","","","","","N","","1","00276255","08"
2016106015,"05","9","31 NORTH MAPLE AVENUE APT #160","","MARLTON","NJ","080531721","UNKNOWN","6098644166","800000","","","","","N","","","","","","N","A-00107226","3","00113594","08"
2016107718,"02","9","3140 HEMPLAND RD","","LANCASTER","PA","17601","THOS SOMERVILLE CO","9999999999","026000","","","","","N","","","","","","U","","4","","03"
2016108198,"05","3","95 GREENVILLE ROAD","","DENVER","PA","17517","GROFF CUSTOM SHED HAULING","7174139185","","","","","","N","","","","","","N","","2","01014243","08"
2016113087,"02","1","390 S ERISMAN RD","","MANHEIM","PA","17545","HANSELMAN LANDSCAPE","7176531273","012000","","","","","","","","","","","N","","3","02870588","03"
2016118533,"03","0","219 WILSON AVE 2ND FLR","","KEARNY","NJ","07032","GEL XPRESS LLC","0000000000","050000","","","","","N","","","","","","N","","1","00000000","07"
2016136766,"05","2","101 W HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRANSPORT INC","8006926008","080000","","","","","N","","","","","","N","A-00115850","2","00822830","08"
2016137615,"03","1","1641 LINCOLN RD","","LITITZ","PA","17543","SUN VALLEY TRUCKING LLC","7177330831","080000","","","","","N","","","","","","N","","1","01189822","08"
2017002112,"03","0","6380 BRACKBILLE BLVD","","MECHANICSBURG","PA","17055","CARLISLE CARRIERS CORP","9999999999","999999","","","","","N","","","","","","N","","2","00369330","07"
2016020087,"03","1","1200 STANLEY BLVD","","SHELBYVILLE","TN","37106","TITAN TRANSFER","9316840255","080000","","","","","N","","","","","","N","","1","00845505","06"
2016029292,"05","9","6000 CLAY AVENUE SW","","GRAND RAPIDS","MI","49548","SUPER SERVICES LLC","6165308558","080000","","","","","N","","","","","","N","","1","01972877","08"
2016034302,"05","2","4338 GREEN PARK DR","","MOUNT JOY","PA","17552","M ALLEN TRANSPORT LLC","7178185591","080000","","","","","N","","","","","","N","","2","01501084","08"
2016039482,"02","1","308 SCOTTDALE AVE.","","SCOTTDALE","PA","15683","PENNLINE SERVICES INC.","8145925636","033000","","","","","N","","","","","","N","","1","","03"
2016051831,"02","8","73 ORCHARD RD","","BIRD-IN-HAND","PA","17505","WEAVERTOWN MENONNITE SCHOOL","7177683627","031000","","","","","N","","","","","","N","","1","","11"
2016054005,"03","8","102 MARTIC HEIGHTS DR","","HOLTWOOD","PA","17532","DAVID ESCHBACH JR","7172844162","999999","","","","","N","","","","","","N","A-1048440","1","00387575","11"
2016054005,"03","3","1130 LANCASTER PIKE","","DRUMORE","PA","17518","SNYDER AND MYLIN","7172840303","017000","","","","","N","","","","","","N","","2","02142687","04"
2016055682,"99","9","135 WALNUT ST","","POTTSTOWN","PA","19464","MAINTENANCE CONCRETE INC","9999999999","014000","","","","","N","","","","","","U","","2","","05"
2016056772,"05","1","17235 N 75TH AVE D175","","GLENDALE","AZ","85308","SECURED LAND TRANSPORT","6022691600","080000","1","","","","Y","1","","","","","N","","1","00991930","08"
2016059966,"03","3","1412 CAMBIUM COURT","","HANOVER","MD","21076","UGENE LATSON II","3015005164","026000","","","","","N","","","","","","N","","1","02528549","04"
2016063655,"02","4","559 HACKMAN RD","","LITITZ","PA","17543","VERNON'S EXCAVATING CO LLC","7176252049","054000","","","","","N","","","","","","N","","2","02139217","99"
2016078459,"05","1","P.O. BOX 188","","TONTITOWN","AR","72770","P.A.M. TRANSPORT","9014868463","080000","","","","","N","","","","","","U","","1","00179752","08"
2016082498,"02","1","1934 LANCASTER PIKE PO","","PEACH BOTTOM","PA","17563","POWLS FEED SERVICE INC","7175482376","026000","","","","","N","","","","","","N","","2","00287294","03"
2016087798,"03","1","1450 POTATO VALLEY ROAD","","HARRISBURG","PA","17112","AREA STORAGE AND TRANSFER","8005453574","080000","","","","","N","","","","","","U","","4","00358803","08"
2016089009,"05","1","730 VOGELSONG ROAD","","YORK","PA","174041763","ENVIRITE OF PENNSYLVANIA INC","7178461900","080000","","","","","N","","","","","","N","","2","00685427","08"
2016089440,"03","1","289 CHAMBERS ROAD","","TOUGHKENAMON","PA","19374","CF LOGISTICS","7172683695","080000","","","","","N","","","","","","N","","2","00250513","08"
2016090564,"05","2","419 W HIGH ST","","ELIZABETHTOWN","PA","17022","WHITE OAK MILLS","9332666025","052350","","","","","N","","","","","","N","","2","00174508","08"
2016094145,"05","1","7101 W 17TH AVE.","","GARY","IN","46406","SCHNEIDER NATIONAL CARRIER INC.","4422023694","080000","","","","","N","","","","","","N","","1","00264184","08"
2016096516,"05","1","1810 CREST VIEW DRIVE, #6A","","HUDSON","WI","54016","REPUBLIC EXPRESS INC","7155338607","080000","","","","","N","","","","","","N","","1","00294782","08"
2016096561,"02","8","2701 EAST CUMBERLAND","","LEBANON","PA","17042","BRIGHTBILL TRANSPORT","7173972421","033000","","","","","N","","","","","","N","","2","","11"
2016097481,"04","4","531 EAST 28TH DIVISION HIGHWAY","","LITITZ","PA","17543","MARTIN PAVING","7177337915","072000","","","","","N","","","","","","N","","2","00262991","04"
2016101183,"99","9","526 WOODCLIFFE RD","","UPPER DARBY","PA","19082","MCKNIGHT AMERICAN CHARITABLE WOR","9999999999","019500","","","","","N","","","","","","U","","1","","05"
2016104135,"99","9","434 SUSQUEHANNA TRAIL","","NORTHUMBERLAND","PA","17857","PPL SERVICES CORP","9999999999","016500","","","","","N","","","","","","U","","1","","05"
2016111529,"99","9","1060 DIVISION HWY","","EPHRATA","PA","17522","BOWMAN STOVE AND PATIO INC","9999999999","012000","","","","","N","","","","","","U","","2","","05"
2016134859,"05","9","519 PITTSURGH ROAD","","BUTLER","PA","16001","HUNTER PETERBILT","7175197805","080000","","","","","N","","","","","","N","","1","00351966","09"
2016134859,"05","9","519 PITTSURGH ROAD","","BUTLER","PA","16001","HUNTER PETERBILT","7175197805","080000","","","","","N","","","","","","N","","2","00351966","08"
2016002512,"02","9","623 BAUMGARDNER RD","","LANCASTER","PA","17603","STEEL FAB ENTERPRISES LLC","7174640330","009000","","","","","N","","","","","","N","","1","00493588","09"
2016006749,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2016009146,"01","8","45 ERICK ROAD","","LANCASTER","PA","17601","RED RODE ACCESS","7173961001","014000","","","","","N","","","","","","N","","1","","11"
2016014712,"03","1","900 KRINER RD","","CHAMBERSBURG","PA","17202","FRANLIN STORAGE LP","7172643700","800000","","","","","N","","","","","","N","","1","02145650","08"
2016015555,"05","1","6070 COLLETT ROAD","","FARMINGTON","NY","14425","LEONARDS TRANSPORTATION INC","3024260802","080000","","","","","N","","","","","","N","","1","00920222","08"
2016026689,"05","1","3805 CRESTWOOD PKWY","","DULUTH","GA","30096","NATIONAL DCP","6098452749","040000","","","","","N","","","","","","N","","2","02258283","08"
2016041277,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2016047142,"04","1","1961 HARTEL STREET","","LEVITTOWN","PA","19057","VELTRI LEASING LLC","2159466400","065000","","","","","N","","","","","","N","","2","00398991","08"
2016049808,"02","1","PO BOX 744","","GALAX","VA","24333","S&S TRANSPORTERS INC","2762374345","080000","","","","","N","","","","","","N","","1","00518463","08"
2016049907,"05","1","2213 LEABROOK RD","","LANCASTER","PA","176012301","MELVIN R WEAVER & SONS LLC","7178989050","080000","","","","","N","","","","","","N","","2","00026423","08"
2016051804,"02","1","174 YORK STREET","","AUBURN","NY","13021","BARR TRANSPORTATION","3155158213","100000","","","","","N","","","","","","N","","2","00142787","08"
2016054369,"05","1","920 S. BRUNSWICK ST.","","BALTIMORE","MD","21233","RYDER TRUCK RENTAL INC.","4102333666","080000","","","","","N","","","","","","N","","1","00263421","08"
2016054369,"05","1","400 NW 56TH ST","","LINCOLN","NE","68528","SHAFFER TRUCKING","4024759521","080000","","","","","N","","","","","","N","","2","00073705","08"
2016058449,"02","1","117 JACKSON ROAD","","BERLIN","NJ","08009","HANSON & ZOLLINGER INC","8566263440","033000","","","","","N","","","","","","N","","1","99999999","03"
2016065062,"05","1","6500 W INDUSTRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION CO OF ARIZO","8008002200","080000","","","","","N","","","","","","N","","1","00054283","08"
2016067051,"03","1","133 WEST TIOGA STREET","","TUNKHANNOCK","PA","18657","KAPMEYER TRUCK LINES","5709965173","080000","","","","","N","","","","","","N","A-00123370","1","01138539","08"
2016069996,"04","2","255 DURLACH RD","","EPHRATA","PA","17522","KEYSTONE MILLS","7177338860","080000","","","","","N","","","","","","N","A-00113946","2","","08"
2016071247,"99","9","265 E CHURCH ST","P O BOX 337","REAMSTOWN","PA","17567","STEFFY CONCRETE INC","9999999999","017950","","","","","N","","","","","","U","","2","","05"
2016077114,"99","6","127 LAURIE LANE","","LITITZ","PA","17543","FAIRWAY TOWING","7177990566","033000","","","","","N","","","","","","N","","1","01409556","05"
2016081205,"04","1","1425 CROOKED HILL RD","","HARRISBURG","PA","17107","UNITED STATES POSTAL SEVICE","7172574848","","","","","","N","","","","","","N","","2","","08"
2016083687,"05","2","4635 DIVISION HYW","","EAST EARL","PA","17519","BROTHERS LIQUID TRANS","7173514087","080000","","","","","N","","","","","","N","","1","00235421","08"
2016084547,"03","9","310 N. ZARFOSS DR","","YORK","PA","17404","A&S SERVICES GROUP, LLC","7177923632","019500","","","","","N","","","","","","N","","1","01880751","07"
2016087769,"04","9","1450 POTATO VALLEY RD","","HARRISBURG","PA","17112","AREA STORAGE AND TRANSFER","7175997655","080000","","","","","N","","","","","","N","A-2491919","1","00358803","08"
2016088842,"06","3","5046 NEWPORT RD","","KINZERS","PA","17535","L G TRANSPORT","7174429728","080000","","","","","N","","","","","","Y","","1","00928404","08"
2016090124,"04","4","11 CRESTVIEW DRIVE","","SINKING SPRING","PA","19608","VICATO ENTERPRISES","7175876833","073280","","","","","N","","","","","","N","","1","01135766","04"
2016092425,"02","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION","7174645800","999999","","","","","N","","","","","","N","A-S100969","2","00586386","10"
2016092439,"03","3","5070 LEIKE RD.","","PARKESBURG","PA","19365","DOUBLE C HAULING","7175871583","050000","","","","","N","","","","","","N","","1","02261128","08"
2016097323,"05","9","311 INDUSTRILAL AVE.","","SPRINGFIELD","MA","01104","LANCER TRANSPORT & LOG. INC.","4133338515","999999","","","","","N","","","","","","N","","1","02172975","08"
