"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2016056777","4","4","","","","W","02","25","FAIRWAY DR","4","","36"
"2016058451","3","4","","","","S","02","30","HOLLANDER RD","4","","36"
"2016059502","4","4","","","","W","01","25","MAIN ST","4","","36"
"2016059565","4","4","","","","E","03","35","MILLER RD","4","","36"
"2016061103","3","3","1047","0044","236","N","2","40","CHURCH ST","2","3","36"
"2016056890","3","3","0322","0290","440","E","2","35","MAIN ST","2","3","36"
"2016058464","3","3","0741","0300","283","W","2","35","VILLAGE RD","2","3","36"
"2016059589","4","4","","","","N","02","40","COLEBROOK RD","4","","36"
"2016059713","4","4","1027","0010","0","E","2","35","HORSESHOE RD","2","3","36"
"2016061551","5","4","","","","N","02","","WESTERN AV","4","","36"
"2016059729","3","3","2041","0051","1150","S","2","25","DUKE ST","2","3","36"
"2016057136","3","3","3017","0280","3459","S","2","40","CENTRAL MANOR RD","2","3","36"
"2016057215","4","3","","","","W","02","25","LEMON ST","4","","36"
"2016058796","3","3","","","","S","02","20","BRENNEMAN RD","4","","36"
"2016059877","4","4","","","","S","02","30","HOLLANDER RD","4","","36"
"2016059963","4","4","0625","0010","0","N","2","45","READING RD","2","3","36"
"2016055016","5","5","","","","N","03","35","WITMER RD","4","","36"
"2016055682","3","3","1014","0010","1848","E","2","35","VALLEY RD","2","3","36"
"2016057353","4","4","8007","","","W","01","","TO 8007/0250 RD","2","","36"
"2016055165","3","3","0222","0901","2853","S","2","65","","2","1","36"
"2016060191","3","3","0741","0120","1280","N","2","35","ROHRERSTOWN RD","2","3","36"
"2016055863","3","3","3009","0200","803","S","2","40","RAWLINSVILLE RD","2","3","36"
"2016057492","3","4","","","","S","02","35","RUNNING PUMP RD","4","","36"
"2016055366","3","4","","","","S","02","25","RALEIGH DR","4","","36"
"2016060271","4","4","","","","N","02","25","CENTER ST","4","","36"
"2016055882","4","4","","","","S","01","35","OAK ST","4","","36"
"2016005023","3","3","0222","0720","0","S","2","25","OREGON PK","2","3","36"
"2016005040","4","4","8025","","","W","01","","FROM 8025/0010 RD","2","","36"
"2016005080","5","4","","","","E","02","25","WALNUT ST","4","","36"
"2016007132","3","3","","","","S","02","40","RONKS RD","4","","36"
"2016007205","3","3","1045","0090","564","N","2","40","LINE RD","2","3","36"
"2016003071","3","3","0230","0280","2455","E","2","45","ESBENSHADE RO","2","3","36"
"2016003073","4","4","","","","W","99","35","BOWMAN RD","4","","36"
"2016003117","3","3","4001","0150","293","N","2","45","SPOOKY NOOK RD","2","3","36"
"2016007337","3","3","7076","0320","3696","E","4","70","EAST/WEST TU","5","1","36"
"2016003225","3","4","","","","N","02","25","PLUM ST","4","","36"
"2016007378","3","3","0272","0710","2030","S","2","35","STATE ST","2","3","36"
"2016007423","3","3","0030","0271","1565","W","2","55","LINCOLN HW","2","1","36"
"2016001401","4","4","","","","W","03","25","PARK CITY CT","7","","36"
"2016005494","3","3","0272","0500","1242","N","2","40","OREGON PK","2","3","36"
"2016003411","6","6","","","","U","99","","PRESIDENT AV","4","","36"
"2016003484","3","3","","","","S","02","35","PLEASURE RD","4","","36"
"2016005661","3","3","1046","0030","403","E","2","40","FIVEPOINTVILLE RD","2","3","36"
"2016003528","3","3","4025","0040","360","B","2","40","CLOVER LEAF RD","2","3","36"
"2016005729","4","4","","","","N","03","35","GOOD DR","4","","36"
"2016005768","3","4","","","","W","02","25","OLD MILL RD","4","","36"
"2016003677","3","3","1002","0013","335","W","2","25","ORANGE ST","2","3","36"
"2016005971","4","4","0322","0311","467","W","2","35","28TH DIVISION HW","2","3","36"
"2016003835","5","5","","","","S","02","","WITMER RD","4","","36"
"2016000011","4","3","","","","S","02","25","ANN ST","4","","36"
"2016006110","3","3","0625","0130","2013","N","2","45","READING RD","2","3","36"
"2016000147","3","3","0230","0120","980","W","2","40","MARKET ST","2","3","36"
"2016004076","3","3","0372","0310","1597","S","2","55","GEORGETOWN RD","2","3","36"
"2016006240","3","3","0030","0301","1195","W","3","50","LINCOLN HW","2","1","36"
"2016002214","4","3","","","","S","02","25","RACE AV","4","","36"
"2016006384","3","3","0501","0160","1091","S","2","45","FURNACE HILLS PK","2","3","36"
"2016000411","3","3","","","","S","02","45","WEAVERLAND RD","4","","36"
"2016006527","3","3","","","","E","01","25","STRAWBERRY ST","4","","36"
"2016006567","3","3","0030","0270","527","E","3","55","LINCOLN HW","2","1","36"
"2016000568","3","3","7076","0160","3168","E","4","70","","5","1","36"
"2016006665","4","4","","","","E","02","35","CONESTOGA VIEW DR","4","","36"
"2016004650","4","3","","","","N","02","35","HOLLANDER RD","4","","36"
"2016006769","3","3","1011","0170","1048","N","2","45","RAILROAD AV","2","3","36"
"2016000877","4","4","1055","0050","1864","B","2","35","REINHOLDS RD","2","3","36"
"2016002699","6","6","8015","","","W","01","","FROM 8015/0500 RD","2","","36"
"2016006946","3","3","0501","0140","2415","N","3","35","BROAD ST","2","3","36"
"2016002870","3","3","1002","0023","927","W","2","35","ORANGE ST","2","3","36"
"2016004919","3","3","0241","0190","1738","N","2","45","MOUNT GRETNA RD","2","3","36"
"2016021061","3","3","1003","0150","951","N","2","45","BUSHONG RD","2","3","36"
"2016023016","3","3","0999","0200","1919","S","2","25","MANOR ST","2","3","36"
"2016016900","3","3","0322","0270","1315","E","2","35","MAIN ST","2","3","36"
"2016018919","3","3","0030","0330","3125","E","3","50","LINCOLN HW","2","2","36"
"2016021135","3","4","","","","U","02","25","SCHUYLKILL ST","4","","36"
"2016023049","3","3","1013","0180","","S","02","40","GROFFDALE RD","2","3","36"
"2016023129","6","6","","","","E","02","35","GLENWOOD DR","4","","36"
"2016016960","4","4","","","","W","02","25","FARNUM ST","4","","36"
"2016019140","4","4","","","","E","02","25","BEAN HILL RD","4","","36"
"2016021314","5","4","","","","E","02","25","HILLTOP DR","4","","36"
"2016021331","7","7","2043","0010","0","S","03","40","OAKVIEW RD","2","3","36"
"2016023204","4","3","","","","E","02","35","STIEGEL VALLEY RD","4","","36"
"2016023302","4","4","0999","0160","0","W","2","25","MILLERSVILLE PK","2","3","36"
"2016019161","3","3","4011","0020","642","N","2","40","FRUITVILLE PK","2","3","36"
"2016019237","5","5","8034","0750","0","N","1","35","RAMP B RD","2","1","36"
"2016021434","4","4","","","","E","02","50","BLUE ROCK RD","4","","36"
"2016017181","3","3","1047","0048","580","S","2","40","CHURCH ST","2","3","36"
"2016019455","3","3","0230","0060","84","W","2","35","N MARKET ST","2","3","36"
"2016021552","3","3","4008","0230","1266","W","2","40","ELIZABETHTOWN RD","2","3","36"
"2016023481","3","3","0741","0200","566","N","2","40","MILLERSVILLE RD","2","3","36"
"2016023569","3","3","3014","0030","2441","N","2","45","BUCK HEIGHTS RD","2","3","36"
"2016017359","4","4","","","","W","02","","BEVERLY RD","4","","36"
"2016017405","3","3","0625","0070","80","N","2","45","READING RD","2","3","36"
"2016023758","3","3","","","","E","02","25","LEMON ST","4","","36"
"2016017531","3","3","1018","0030","2865","E","2","40","ROTHSVILLE RD","2","3","36"
"2016019707","5","5","4042","0011","2298","W","2","45","YORK RD","2","3","36"
"2016021782","3","3","0300","0351","604","W","3","55","283RD FIELD ARTILLERY RD","2","1","36"
"2016023892","3","3","0300","0091","932","W","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2016017582","3","3","0999","0030","1783","E","2","35","PENN ST","2","3","36"
"2016017593","3","4","","","","W","02","35","KRYSTLE DR","4","","36"
"2016017631","4","4","1011","0220","2605","N","2","45","RAILROAD AV","2","3","36"
"2016023615","3","3","0072","0070","390","N","2","25","QUEEN ST","2","3","36"
"2016023678","4","3","","","","N","02","25","SCHOOL LN","4","","36"
"2016017713","3","3","4032","0120","20","E","2","40","MOUNTAIN RD","2","3","36"
"2016021979","3","3","","","","S","02","40","DONEGAL SPRINGS RD","4","","36"
"2016015861","3","3","0030","0234","2723","E","2","55","LINCOLN HW","2","1","36"
"2016017812","4","4","","","","S","02","25","SCHOOL LN","4","","36"
"2016020024","3","3","0222","0490","2583","N","2","45","BEAVER VALLEY PK","2","3","36"
"2016020087","4","4","","","","S","02","25","PINKERTON RD","4","","36"
"2016015947","3","3","0300","0350","653","E","3","55","283RD FIELD ARTILLERY HW","2","1","36"
"2016017933","3","3","0030","0140","727","E","2","55","LINCOLN HW","2","1","36"
"2016018047","3","3","1011","0160","267","N","2","45","RAILROAD AV","2","3","36"
"2016022262","3","4","","","","E","02","25","RANCK MILL RD","4","","36"
"2016018052","3","3","0030","0181","1812","W","2","55","LINCOLN HW","2","1","36"
"2016022341","3","4","","","","E","02","25","RANCK MILL RD","4","","36"
"2016022363","5","5","3441","0011","500","S","2","25","THIRD ST","2","3","36"
"2016022436","4","3","","","","S","02","25","ANN ST","4","","36"
"2016016234","3","3","0222","0360","0","N","2","40","BEAVER VALLEY PK","2","3","36"
"2016018239","3","3","0030","0020","1593","E","2","55","LINCOLN HW","2","1","36"
"2016018325","3","3","0222","0740","90","N","01","65","","2","1","36"
"2016022469","4","4","8003","0760","135","S","1","35","RAMP Y RD","2","1","36"
"2016016411","4","3","","","","N","01","25","MARY ST","4","","36"
"2016020531","3","3","","","","W","02","45","HABECKER CHURCH RD","4","","36"
"2016016481","4","4","","","","E","02","25","LEMON ST","4","","36"
"2016016522","3","3","0999","0180","1460","W","2","40","MILLERSVILLE PK","2","3","36"
"2016018533","3","4","","","","S","02","25","NISSLEY RD","4","","36"
"2016020641","3","3","0462","0190","1800","E","2","40","COLUMBIA AV","2","3","36"
"2016022722","3","3","4003","0100","1743","S","2","35","LONGENECKER RD","2","3","36"
"2016018614","3","3","0441","0250","3374","N","2","55","RIVER RD","2","3","36"
"2016018638","4","4","8036","0750","832","N","1","35","RAMP C RD","2","1","36"
"2016020734","3","3","0222","0790","1216","N","2","65","","2","1","36"
"2016020780","4","4","","","","W","02","35","STONE QUARRY RD","4","","36"
"2016020812","5","5","0741","0284","504","E","2","45","LONG LN","2","3","36"
"2016022806","4","4","0272","0470","1797","N","2","35","WILLOW STREET PK","2","3","36"
"2016022880","4","4","","","","E","03","25","NOLL DR","4","","36"
"2016016663","4","4","","","","N","99","20","HOLLOW RD","4","","36"
"2016016725","4","3","","","","E","02","35","SCHWANGER RD","4","","36"
"2016018775","3","3","","","","W","02","40","WHITE OAK RD","4","","36"
"2016020865","3","3","0625","0030","0","S","2","45","READING RD","2","3","36"
"2016020946","3","3","1002","0063","1195","W","2","25","ORANGE ST","2","3","36"
"2016036562","4","4","2047","0010","334","N","3","25","PINE CREEK PK","2","3","36"
"2016034626","4","4","1055","0050","1864","N","2","35","REINHOLDS RD","2","3","36"
"2016034653","4","4","","","","S","02","25","CREEK RD","4","","36"
"2016036609","3","3","0462","0210","2544","W","2","35","COLUMBIA AV","2","3","36"
"2016038578","3","3","3040","0050","0","N","2","45","SMITHVILLE RD","2","3","36"
"2016038609","3","3","0300","0370","350","E","3","55","283RD FIELD ARTILLERY HW","2","1","36"
"2016038675","4","3","","","","W","02","35","PETERS RD","4","","36"
"2016032803","3","3","0999","0070","0","E","2","50","BLUE ROCK RD","2","3","36"
"2016034770","3","3","1010","0170","857","W","2","45","MARTINDALE RD","2","3","36"
"2016034826","5","4","0462","0341","1091","W","02","35","LINCOLN WY","2","3","36"
"2016038749","3","3","0741","0050","100","W","2","45","MCGOVERNVILLE RD","2","3","36"
"2016032992","3","3","0222","0821","3007","S","2","65","","2","1","36"
"2016038841","3","3","0272","0760","2438","S","2","45","READING RD","2","3","36"
"2016033072","3","3","","","","W","02","25","CHESAPEAKE ST","4","","36"
"2016036979","3","3","0300","0010","2137","E","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2016037047","3","4","","","","S","02","45","CLAY RD","4","","36"
"2016037081","3","3","3009","0060","0","N","2","35","DRYTOWN RD","2","3","36"
"2016039057","4","4","","","","W","02","25","NEW ST","4","","36"
"2016035078","4","4","","","","N","02","","BARBARA ST","4","","36"
"2016035136","3","3","0772","0550","0","E","2","40","NEWPORT RD","2","3","36"
"2016037142","4","3","","","","E","02","25","MARIETTA AV","4","","36"
"2016037172","3","4","","","","S","02","25","PRESIDENT AV","4","","36"
"2016037210","4","5","","","","N","02","","CHURCHTOWN RD","4","","36"
"2016037227","3","3","0030","0490","78","E","2","45","LINCOLN HW","2","3","36"
"2016039272","3","3","0230","0190","286","E","2","45","HARRISBURG PK","2","3","36"
"2016039295","3","3","0023","0520","930","W","2","35","MAIN ST","2","3","36"
"2016033382","3","3","0230","0280","2455","E","2","45","ESBENSHADE RD","2","3","36"
"2016033416","4","4","0023","0303","215","W","2","40","NEW HOLLAND PK","2","3","36"
"2016037282","3","3","","","","S","02","35","PLEASURE RD","4","","36"
"2016039328","3","3","0462","0272","571","E","2","25","KING ST","2","3","36"
"2016033417","3","3","1001","0010","1187","N","2","35","GREENFIELD RD","2","3","36"
"2016035325","3","3","","","","E","02","35","RIDGE RD","4","","36"
"2016039083","3","3","0772","0560","922","N","2","35","STATE ST","2","3","36"
"2016033601","4","4","8001","0520","194","E","1","35","RAMP G RD","2","1","36"
"2016033618","3","3","4022","0020","1450","W","2","45","LITITZ RD","2","3","36"
"2016035538","3","3","4030","0010","1963","E","2","45","NEWPORT RD","2","3","36"
"2016037565","3","4","","","","W","02","25","PLAZA BL","4","","36"
"2016031722","3","3","","","","W","02","25","VINE ST","4","","36"
"2016033694","4","4","","","","E","02","25","CHESTNUT ST","4","","36"
"2016033711","5","6","8024","0500","851","W","1","","RAMP C RD","2","1","36"
"2016035604","3","3","0030","0200","334","E","3","55","LINCOLN HW","2","1","36"
"2016037690","3","3","","","","W","02","35","ROSEVILLE RD","4","","36"
"2016035709","4","4","","","","S","02","25","RUNNING PUMP RD","4","","36"
"2016037794","3","3","1020","0050","1192","W","2","45","MEADOW VALLEY RD","2","3","36"
"2016033955","3","3","0010","0060","1045","S","2","45","SR 0010 SH","2","3","36"
"2016035865","3","3","0222","0801","802","S","2","65","","2","1","36"
"2016037950","3","3","0772","0050","0","E","2","55","ANDERSON FERRY RD","2","3","36"
"2016034031","4","4","","","","N","02","","EARLAND DR","4","","36"
"2016035924","5","4","","","","U","02","35","MOUNT JOY RD","4","","36"
"2016036004","4","4","","","","E","02","25","WHITEMARSH DR","4","","36"
"2016032205","3","3","0222","0570","103","N","2","35","QUEEN ST","2","3","36"
"2016032273","3","3","0222","0761","2226","S","2","65","","2","1","36"
"2016036131","3","3","0272","0820","1114","N","2","45","READING RD","2","3","36"
"2016032304","4","3","","","","N","02","35","CHERRY AL","4","","36"
"2016032372","4","4","","","","N","02","25","LOCUST ST","4","","36"
"2016034217","3","3","0030","0341","1544","W","2","40","LINCOLN HW","2","3","36"
"2016036182","3","3","0072","0420","0","S","2","45","LEBANON RD","2","3","36"
"2016036253","3","3","0272","0900","2790","S","2","45","READING RD","2","3","36"
"2016038209","3","3","0300","0051","30","W","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2016032465","5","5","","","","N","02","25","WATERFORD AV","4","","36"
"2016034403","3","3","0230","0280","2455","E","2","45","ESBENSHADE RD","2","3","36"
"2016034422","4","3","","","","E","02","35","MARIETTA AV","4","","36"
"2016034447","4","3","","","","N","02","25","WEST END AV","4","","36"
"2016038322","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2016038332","3","3","4040","0120","2687","W","2","35","LINCOLN AV","2","3","36"
"2016034488","3","3","0462","0220","1283","W","2","35","COLUMBIA AV","2","3","36"
"2016025026","3","3","","","","E","02","40","BLACKBURN RD","4","","36"
"2016025099","4","4","","","","N","01","","UNNAMED AL","4","","36"
"2016029036","3","3","1030","0070","1594","E","2","40","STEVENS RD","2","3","36"
"2016030860","5","5","","","","N","02","25","GREENFIELD RD","4","","36"
"2016030965","3","3","0072","0330","0","S","2","45","LEBANON RD","2","3","36"
"2016025110","4","4","8032","0760","1670","N","1","35","RAMP F RD","2","1","36"
"2016027104","3","3","0462","0200","1289","W","2","40","COLUMBIA AV","2","3","36"
"2016030995","3","4","","","","E","02","25","CHESTNUT ST","4","","36"
"2016031042","3","3","","","","E","02","45","ROCK POINT RD","4","","36"
"2016027167","4","3","","","","N","02","25","MARKET ST","4","","36"
"2016027247","3","3","","","","S","02","40","BRENNEMAN RD","4","","36"
"2016029270","3","3","0722","0100","0","E","2","35","PETERSBURG RD","2","3","36"
"2016029290","3","3","","","","E","02","35","BOWMAN RD","4","","36"
"2016025337","3","4","","","","S","02","35","LAUSCH LN","4","","36"
"2016025407","3","3","0030","0150","518","E","2","55","LINCOLN HW","2","1","36"
"2016027321","3","3","0272","0500","2526","N","2","40","OREGON PK","2","3","36"
"2016029420","3","3","1010","0170","1157","N","2","45","MARTINDALE RD","2","3","36"
"2016031297","3","3","4008","0140","0","E","2","25","E HIGH ST","2","3","36"
"2016027409","3","3","0743","0140","1347","N","2","45","HERSHEY RD","2","3","36"
"2016027503","3","3","","","","S","02","35","MORNINGSIDE DR","4","","36"
"2016029545","4","5","","","","N","02","35","BLAINSPORT RD","4","","36"
"2016031534","4","3","","","","N","02","25","BEAVER ST","4","","36"
"2016025599","3","3","0462","0230","1528","E","2","35","COLUMBIA AV","2","3","36"
"2016027517","3","3","","","","E","02","45","EARL RD","4","","36"
"2016031609","3","3","0272","0510","2609","S","2","40","OREGON PK","2","3","36"
"2016031649","6","6","","","","N","02","35","PROSPECT RD","4","","36"
"2016025812","4","4","3028","0150","0","S","2","45","LAMPETER RD","2","3","36"
"2016027727","3","3","1024","0010","412","W","2","45","LEXINGTON RD","2","3","36"
"2016025911","4","3","","","","E","02","25","CONESTOGA ST","4","","36"
"2016023997","3","3","0462","0310","1201","W","3","35","LINCOLN WY","2","3","36"
"2016024015","3","3","0322","0380","0","W","2","45","28TH DIVISION HW","2","3","36"
"2016055470","3","3","1047","0170","1039","N","2","40","COCALICO RD","2","3","36"
"2016060371","4","4","8005","0250","754","W","1","35","RAMP F RD","2","1","36"
"2016057661","4","4","3034","0010","0","E","2","35","WABANK RD","2","3","36"
"2016055529","3","3","1003","0140","179","B","2","45","BUSHONG RD","2","3","36"
"2016060569","3","3","1063","0010","0","W","2","25","NEW HOLLAND AV","2","3","36"
"2016056146","3","3","0340","0010","479","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2016056235","3","3","0030","0620","16","E","2","55","LINCOLN HW","2","3","36"
"2016058816","3","3","0372","0220","1292","E","2","25","STATE ST","2","3","36"
"2016058880","4","4","0741","0130","1984","S","2","35","MILLERSVILLE RD","2","3","36"
"2016060621","3","3","","","","W","02","35","WOODS DR","4","","36"
"2016056241","5","5","0372","0140","0","B","2","45","BUCK RD","2","3","36"
"2016057823","3","3","3022","0030","650","W","2","40","MAIN ST","2","3","36"
"2016058983","4","4","","","","W","02","","WYNWOOD DR","4","","36"
"2016061674","3","3","2029","0160","0","S","2","40","STRASBURG PK","2","3","36"
"2016056395","3","3","0023","0510","218","W","2","35","MAIN ST","2","3","36"
"2016060997","3","3","0999","0150","1398","U","2","25","MANOR AV","2","3","36"
"2016056541","3","4","","","","W","02","30","NOLT RD","4","","36"
"2016058168","3","3","3017","0280","2671","S","2","40","CENTRAL MANOR RD","2","3","36"
"2016059241","5","5","0741","0284","504","E","2","45","LONG LN","2","3","36"
"2016056661","3","3","1012","0010","100","W","2","25","LIBERTY ST","2","3","36"
"2016058287","3","3","0023","0370","2757","E","2","40","MAIN ST","2","3","36"
"2016059438","3","3","0300","0051","2375","W","2","65","283RD FIELD ARTILLERY MEM HW","2","1","36"
"2016060763","5","4","","","","E","02","40","COLEBROOK RD","4","","36"
"2016060812","4","4","4011","0031","2804","S","2","40","FRUITVILLE PK","2","3","36"
"2016056803","3","3","0230","0060","84","N","2","35","N MARKET ST","2","3","36"
"2016058451","4","3","","","","W","02","45","ORLAN RD","4","","36"
"2016059514","3","3","4008","0110","265","W","2","40","TURNPIKE RD","2","3","36"
"2016059573","3","3","0462","0200","1289","W","2","40","COLUMBIA AV","2","3","36"
"2016061103","4","4","","","","W","02","35","INDUSTRIAL DR","4","","36"
"2016056890","4","4","","","","W","02","35","BETHANY RD","4","","36"
"2016058512","3","3","0441","0170","0","N","2","45","RIVER RD","2","3","36"
"2016059702","3","3","0272","0460","1705","N","2","35","WILLOW STREET PK","2","3","36"
"2016061502","3","3","0472","0102","0","N","2","45","KIRKWOOD PK","2","3","36"
"2016061562","3","3","0030","0240","1097","E","3","55","LINCOLN HW","2","1","36"
"2016059729","4","4","","","","W","02","25","WALNUT ST","4","","36"
"2016057156","3","3","","","","E","01","25","GREEN ST","4","","36"
"2016058691","3","3","0272","0620","200","N","2","45","OREGON PK","2","3","36"
"2016058810","3","3","0340","0050","411","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2016059878","3","3","0300","0210","370","E","2","65","283RD FIELD ARTILLERY MEM HW","2","1","36"
"2016059966","3","3","0030","0190","589","E","3","55","LINCOLN HW","2","1","36"
"2016055027","3","3","7076","0280","1584","W","4","70","EAST/WEST TU","5","1","36"
"2016055710","3","3","0743","0150","1111","N","2","45","HERSHEY RD","2","3","36"
"2016057354","3","3","3032","0060","1100","W","2","40","LETORT RD","2","3","36"
"2016055180","3","3","4020","0174","890","E","2","35","HARRISBURG PK","2","3","36"
"2016060202","3","3","0772","0160","1793","E","2","55","MOUNT JOY RD","2","3","36"
"2016055864","3","3","0030","0371","1077","W","2","40","LINCOLN HW","2","3","36"
"2016057492","4","3","","","","E","02","25","HELENA RD","4","","36"
"2016055366","4","3","","","","W","02","35","BUCH AV","4","","36"
"2016060284","3","3","","","","N","02","25","PRESIDENT AV","4","","36"
"2016055915","3","3","0322","0110","2464","E","2","40","28TH DIVISION HW","2","3","36"
"2016005023","4","4","0501","0010","0","N","2","35","LITITZ PK","2","3","36"
"2016007073","3","3","0472","0102","1238","N","2","35","KIRKWOOD PK","2","3","36"
"2016005183","3","3","0222","0270","0","N","2","45","ROBERT FULTON HW","2","3","36"
"2016007133","3","3","","","","S","02","35","KRAMER MILL RD","4","","36"
"2016007208","3","3","1045","0090","564","N","2","40","LINE RD","2","3","36"
"2016003071","4","4","0230","0281","2470","W","2","45","OLD HARRISBURG PK","2","3","36"
"2016003098","3","3","0222","0440","940","N","2","45","BEAVER VALLEY PK","2","3","36"
"2016005259","3","3","0230","0130","0","W","2","40","MARKET ST","2","3","36"
"2016007354","3","3","","","","N","03","25","CHARLOTTE ST","4","","36"
"2016003225","4","3","","","","W","02","25","ZOOK AV","4","","36"
"2016007378","4","4","1020","0060","1540","E","2","45","MEADOW VALLEY RD","2","3","36"
"2016007434","3","3","0741","0240","1500","W","2","45","MILLERSVILLE RD","2","3","36"
"2016003253","3","3","4020","0151","715","W","2","40","HARRISBURG PK","2","3","36"
"2016005542","3","3","4001","0110","218","N","2","45","PROSPECT RD","2","3","36"
"2016003413","3","3","0741","0250","667","N","2","40","MILLERSVILLE RD","2","3","36"
"2016005602","3","3","2029","0100","1549","N","2","25","LANCASTER AV","2","3","36"
"2016007741","3","3","3017","0450","1308","S","2","35","CHURCH ST","2","3","36"
"2016003528","4","5","8013","","","E","01","","FROM 8013/0010 RD","2","","36"
"2016005744","3","3","0772","0180","47","W","2","55","MOUNT JOY RD","2","3","36"
"2016005768","4","3","","","","S","02","25","STATE ST","4","","36"
"2016003722","3","3","1045","0150","530","S","2","35","SIXTH ST","2","3","36"
"2016005971","5","5","8034","0250","0","S","1","35","RAMP C RD","2","1","36"
"2016005973","3","3","0072","0010","1085","N","2","25","QUEEN ST","2","3","36"
"2016003911","3","4","","","","S","02","25","PLUM ST","4","","36"
"2016006111","3","3","0010","0020","136","N","2","45","TWIN COUNTY RD","2","3","36"
"2016000225","3","3","0322","0290","440","E","2","35","MAIN ST","2","3","36"
"2016004077","3","3","0272","0270","1572","N","2","55","LANCASTER PK","2","3","36"
"2016006253","3","3","3017","0460","1430","S","2","35","CHURCH ST","2","3","36"
"2016004198","3","3","3028","0060","100","N","2","45","LAMPETER RD","2","3","36"
"2016006389","3","3","1003","0070","1370","N","2","35","HELLERS CHURCH RD","2","3","36"
"2016000486","3","3","0300","0021","2470","W","2","65","","2","1","36"
"2016006544","3","3","0462","0230","0","W","2","35","COLUMBIA AV","2","3","36"
"2016006571","3","3","0072","0150","0","S","2","35","MANHEIM PK","2","3","36"
"2016000634","3","3","0072","0310","693","S","2","25","MAIN ST","2","3","36"
"2016000653","3","3","0272","0431","2421","S","2","55","WILLOW STREET PK","2","3","36"
"2016004655","3","4","","","","S","02","35","HOLLANDER RD","4","","36"
"2016006782","3","3","0372","0220","581","W","2","25","STATE ST","2","3","36"
"2016000877","5","5","","","","W","02","25","MECHANIC ST","4","","36"
"2016002724","3","3","0300","0210","474","E","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2016006956","3","3","0300","0180","1481","E","2","65","","2","1","36"
"2016002870","4","4","","","","N","01","25","N MARY ST","4","","36"
"2016004931","3","3","0300","0260","2373","E","2","65","","2","1","36"
"2016021062","3","3","3034","0040","875","W","2","25","WABANK RD","2","3","36"
"2016023035","3","3","0462","0090","2064","W","2","40","LANCASTER AV","2","3","36"
"2016016900","4","4","","","","E","02","35","SUGAR AL","4","","36"
"2016018920","3","3","1002","0073","141","W","2","25","ORANGE ST","2","3","36"
"2016021135","4","3","","","","S","02","25","MARSHALL ST","4","","36"
"2016023050","3","3","","","","S","02","25","BEAN HILL RD","4","","36"
"2016023134","3","3","0030","0261","390","W","3","55","LINCOLN HW","2","1","36"
