"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2016011859,41,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2016063063,74,"99","","","",""," ","0","0","0","0","0","  "," ",2,"2","99","03","F","N",1,"","","","","PA"
2016078832,26,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016089241,69,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",3,"","","","","PA"
2016012826,20,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016023568,21,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016017913,64,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016103540,59,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016044173,52,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2016053477,76,"99","","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016114888,46,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016108146,39,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2016114524,44,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","F","N",2,"","","","","PA"
2016097799,27,"09","","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2016002870,44,"99","","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2016002870,26,"08","M","","",""," ","0","0","0","0","3","  "," ",2,"2","03","03","F","Y",1,"","","","","PA"
2016123560,34,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016120323,54,"00","","","",""," ","1","0","0","2","2","  "," ",2,"2","03","03","M","Y",1,"","","","","PA"
2016072211,16,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","05","F","N",1,"","","","","PA"
2016003477,52,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016024691,30,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016058191,17,"09","","","",""," ","0","1","0","1","3","  "," ",8,"2","03","08","F","Y",1,"","","","","PA"
2016076611,38,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016103812,23,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016139178,29,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016037169,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016109193,51,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2016109473,21,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","99","01","M","Y",1,"","","","","PA"
2016069323,3,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","04","06","M","N",1,"","","","","DE"
2016067449,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016049914,25,"99","","","",""," ","0","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2016135225,14,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","06","F","N",1,"","","","","PA"
2016065161,81,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",1,"","","","","PA"
2016081173,4,"99","","","",""," ","0","1","0","1","0","  "," ",3,"2","04","06","M","N",1,"","","","","PA"
2016138604,7,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","04","06","F","N",1,"","","","","PA"
2016013469,36,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016132053,68,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016058169,62,"99","","","",""," ","0","0","0","0","0","  "," ",3,"1","99","01","F","N",3,"","","","","PA"
2016071015,24,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016130529,41,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016084025,99,"99","","","",""," ","9","9","9","9","0","  "," ",1,"1","99","01","M","N",1,"","","","","ZZ"
2016071140,30,"00","","","",""," ","0","0","0","0","0","  "," ",5,"1","03","01","M","N",5,"","","","","PA"
2016109719,66,"00","","","","","1","0","0","0","0","3","13","3",1,"7","00","00","M","Y",3,"","","","","  "
2016015831,23,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016010792,19,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016073528,67,"05","","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2016136376,39,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016094060,16,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016033337,60,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016014688,55,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017004272,27,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2016067051,22,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016071518,9,"00","","","",""," ","0","0","0","0","0","  "," ",7,"2","03","07","F","N",2,"","","","","PA"
2016073620,23,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016039995,26,"08","02","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016035924,28,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016115867,18,"00","","","",""," ","5","1","0","1","0","  "," ",2,"2","02","03","M","N",1,"","","","","PA"
2016016500,18,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016029566,60,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016125918,43,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016011206,17,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016007073,19,"08","04","","",""," ","5","1","0","1","3","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2016067607,37,"08","M","","",""," ","0","1","0","1","3","  "," ",2,"2","99","06","F","N",1,"","","","","PA"
2016135549,49,"08","03","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016118534,78,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2016123349,54,"08","02","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","M","Y",2,"","","","","MD"
2016138002,3,"99","","","",""," ","0","1","0","1","0","  "," ",5,"2","99","99","F","N",3,"","","","","PA"
2016103153,63,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016139279,26,"00","","","","","2","0","0","0","0","3","09","3",1,"7","00","00","M","Y",2,"","","","","  "
2016030628,18,"09","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016134523,86,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016050029,48,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2016075060,51,"99","","","",""," ","0","0","0","0","0","  "," ",3,"2","01","05","F","N",2,"","","","","FL"
2016094954,39,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2016135362,23,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016096432,20,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016131050,33,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2016019208,31,"09","","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016008125,21,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016071299,17,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2016086714,69,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016082801,32,"08","M","","",""," ","2","1","0","1","3","  "," ",1,"1","99","01","M","Y",1,"","","","","PA"
2016112408,73,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","NY"
2016081026,4,"00","","","",""," ","0","1","0","1","3","  "," ",2,"2","04","04","M","Y",1,"","","","","PA"
2016102507,17,"08","02","","",""," ","0","1","0","1","4","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016093528,18,"00","","","",""," ","0","0","0","0","0","  "," ",5,"2","03","05","F","N",1,"","","","","PA"
2016130717,2,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","04","04","M","N",2,"","","","","NY"
2016135088,35,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016060711,58,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","00","01","F","N",1,"","","","","PA"
2016077113,37,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","07","F","N",1,"","","","","PA"
2016025812,18,"00","","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016040502,49,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016037158,28,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016034826,24,"08","M","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2016108256,29,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016043309,31,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","01","01","M","N",3,"","","","","PA"
2016030340,22,"00","","","",""," ","5","0","0","0","4","  "," ",1,"1","03","01","M","N",1,"","","","","CA"
2016103631,25,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016027417,20,"08","02","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016012908,19,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016006561,59,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","03","03","M","N",2,"","","","","PA"
2016047651,73,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016101620,8,"00","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","06","F","N",2,"","","","","PA"
2016054966,22,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016117559,51,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2016055682,57,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016093208,21,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","04","M","N",2,"","","","","PA"
2016041716,29,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016060191,43,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016043149,42,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016096849,22,"00","","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2016107415,62,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2016095991,99,"99","","","",""," ","9","9","9","9","9","  "," ",1,"1","99","01","U"," ",2,"","","","","  "
2016086094,57,"00","","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016108076,22,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016067368,1,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","04","04","F","N",1,"","","","","PA"
2016063396,22,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2016042962,31,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016003263,84,"09","","","",""," ","0","0","0","0","4","  "," ",1,"1","00","01","F","Y",2,"","","","","PA"
2016110284,24,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016037223,44,"08","02","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2016044633,64,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","00","01","F","Y",1,"","","","","PA"
2016114731,23,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016114731,30,"08","02","","",""," ","0","1","0","1","0","  "," ",5,"2","03","03","M","N",2,"","","","","PA"
2016124084,20,"00","","","",""," ","0","0","0","0","8","  "," ",1,"1","00","01","M","Y",1,"","","","","  "
2016097887,68,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016102730,42,"09","","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","M","Y",2,"","","","","PA"
2016122963,27,"99","","","",""," ","0","0","0","0","9","  "," ",1,"1","99","01","M"," ",2,"","","","","PA"
2016040090,74,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2016056642,18,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016099389,25,"09","","","",""," ","0","1","0","0","8","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2016002699,58,"08","04","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016023588,18,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"","","","","ZO"
2016098809,21,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016123323,26,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016035008,59,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016006237,27,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016021762,22,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016136226,28,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016119447,36,"08","M","","",""," ","0","1","0","0","4","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016092967,23,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016048347,39,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2016115813,20,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","MD"
2016092318,23,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016001312,21,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016018076,58,"08","04","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016007134,1,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","04","06","F","N",1,"","","","","DE"
2016109610,45,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2017000458,26,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016032168,34,"08","M","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2016089458,19,"08","03","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2016126383,23,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016002658,18,"08","M","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016053610,31,"99","","","",""," ","1","1","0","1","0","  "," ",2,"2","99","03","M","N",1,"","","","","PA"
2016043625,29,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016119816,23,"09","","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2016137827,70,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"","","","","PA"
2016030860,20,"09","","","",""," ","0","0","0","0","4","  "," ",2,"2","03","03","M","Y",1,"","","","","PA"
2016064838,42,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016074722,13,"00","","","",""," ","0","1","0","1","0","  "," ",5,"2","03","04","M","N",1,"","","","","PA"
2016029452,5,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","04","04","F","N",2,"","","","","PA"
2016115662,20,"99","","","",""," ","0","1","0","0","0","  "," ",2,"1","99","01","M","N",2,"","","","","PA"
2016138536,46,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016116910,60,"08","02","","",""," ","0","0","0","0","8","  "," ",2,"2","00","03","M","Y",2,"","","","","PA"
2016008672,33,"09","","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","M","Y",2,"","","","","PA"
2016049482,54,"08","02","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016104029,31,"00","","","",""," ","2","0","0","0","4","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016003108,2,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","04","05","M","N",1,"","","","","PA"
2016021331,11,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",3,"","","","","PA"
2016003450,59,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",3,"","","","","PA"
2016040692,36,"99","","","",""," ","1","0","0","0","0","  "," ",1,"1","99","01","F","N",1,"","","","","PA"
2016050264,30,"08","M","","",""," ","6","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"","","","","NJ"
2016043126,53,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2016115223,33,"00","","","",""," ","0","1","0","0","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2016123237,27,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016043918,64,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",4,"","","","","PA"
2016092268,16,"99","","","",""," ","0","1","0","1","8","  "," ",2,"2","03","03","M","Y",2,"","","","","PA"
2016087773,50,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","Y",2,"","","","","PA"
2016114860,46,"09","","","",""," ","0","1","0","3","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016059502,19,"99","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016097390,24,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016129800,14,"00","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","04","F","N",1,"","","","","PA"
2016085485,8,"08","M","","",""," ","0","0","0","0","0","  "," ",3,"2","03","04","M","N",2,"","","","","PA"
2016070017,26,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",3,"","","","","PA"
2016101461,24,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016052567,43,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F","N",2,"","","","","PA"
2016114633,45,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2016094145,58,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","MD"
2016116543,23,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2016011859,32,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","02","01","M","N",2,"","","","","PA"
2016025608,41,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016063063,50,"99","","","",""," ","0","0","0","0","8","  "," ",1,"1","05","01","M","N",2,"","","","","PA"
2016012826,25,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016023568,52,"08","M","","",""," ","0","1","0","1","4","  "," ",2,"1","03","01","F","Y",2,"","","","","PA"
2016017913,74,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"","","","","PA"
2016127377,78,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016108146,24,"08","M","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2016129639,76,"08","02","","",""," ","4","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
2016127131,25,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016117526,72,"00","","","",""," ","0","0","0","3","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016130386,31,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016002870,53,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016090399,94,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016123560,37,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2016072211,19,"00","","","",""," ","0","0","0","0","0","  "," ",5,"2","03","06","F","N",1,"","","","","PA"
2016003477,49,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2016016055,35,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016024691,52,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","PA"
2016058191,65,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016058191,24,"09","","","",""," ","0","1","0","1","3","  "," ",9,"2","03","09","F","Y",1,"","","","","PA"
2016076611,41,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",2,"","","","","PA"
2016103812,57,"08","M","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","F","N",3,"","","","","PA"
2016069253,44,"08","M","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2016079377,58,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
2016037169,24,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","M","N",2,"","","","","PA"
2016109473,19,"08","02","","",""," ","0","0","0","0","3","  "," ",2,"2","99","03","F","Y",1,"","","","","PA"
2016021347,22,"08","M","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2016069323,28,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016067449,18,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2016074057,28,"99","","","",""," ","0","0","0","0","3","  "," ",1,"1","05","01","M","Y",1,"","","","","PA"
2016132497,54,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","00","01","M","N",1,"","","","","PA"
